Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CD,BV,CS,DP,CH,CA*CA,CA*BT,CA*BU,CA*CD,CA*BV,CA*CS,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*CD,BT*BV,BT*CS,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*CD,BU*BV,BU*CS,BU*DP,BU*CH,CD*CA,CD*BT,CD*BU,CD*CD,CD*BV,CD*CS,CD*DP,CD*CH,BV*CA,BV*BT,BV*BU,BV*CD,BV*BV,BV*CS,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*CD,CS*BV,CS*CS,CS*DP,CS*CH,DP*CA,DP*BT,DP*BU,DP*CD,DP*BV,DP*CS,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*CD,CH*BV,CH*CS,CH*DP,CH*CH
CD*BV,-0.077391689,0.021138024,0.000250983,4.70E-06,4.95E-07,-1.62E-05,-9.15E-05,-3.68E-06,-1.66E-07,-1.89E-05,-3.00E-05,-0.000158018,-7.39E-06,-7.87E-07,7.16E-06,8.10E-05,0.000388295,0.000110195,-0.00020136,-1.24E-05,-1.31E-06,6.68E-06,2.81E-06,6.92E-05,-0.000851693,0.000115073,-0.000174777,-4.84E-05,1.76E-05,1.57E-06,-7.23E-06,0.000153654,-0.000629553,0.000240801,-0.000131331,0.000188096,8.83E-05,9.49E-05,-4.26E-05,0.000446816,0.001710933,0.00049141,0.000227226,9.84E-06,2.87E-06,2.25E-06,-2.63E-06,9.20E-06,-2.56E-05,7.67E-05,2.66E-05,-7.83E-05,-1.11E-05,1.09E-06,-0.000122721,7.01E-05,3.80E-07,-0.000151333,-2.05E-05,2.50E-05,1.37E-05,1.82E-05,5.46E-06,9.49E-05,0.000294154,6.24E-05,-0.000261022,-0.000343072,3.31E-05,3.03E-05,-0.000108726,0.000186045,4.70E-05,8.45E-05,6.79E-05
CD*CS,-4.530826765,0.685615,3.88E-11,-0.000120817,9.05E-05,-0.000577474,-0.004674772,-0.000206073,0.00016217,-0.000846905,-0.001199674,-0.001196668,-3.62E-05,-0.000177546,-0.001565613,-0.000575959,0.06426626,0.004176423,-0.000367106,-0.000962791,-0.000114016,0.000100675,0.000134332,-0.000284525,-0.002621654,0.006535058,0.000290047,-0.000571859,0.000424198,9.30E-05,-0.000308791,-9.24E-06,0.07003348,0.012279973,0.00114241,0.00987735,0.004287691,0.003258665,0.001563205,0.001710933,0.47006795,0.017465768,0.01954545,-0.000452319,6.70E-05,0.000256547,-0.000236719,0.000278085,0.004822261,-0.002167334,0.001052042,-0.007585669,-0.000491096,0.00093286,0.018003609,0.00089992,-0.000494984,-0.004284571,0.008352138,0.001511213,0.000566319,0.000650394,0.000379196,0.000491196,0.09033941,0.002749068,-0.00177433,-0.008961059,0.000780653,-0.000968609,-0.001004221,-6.45E-05,0.2506176,0.001306427,0.002681193
CD*DP,-1.101097777,0.10272023,8.25E-27,-3.04E-05,-1.33E-06,-8.74E-05,-0.000690555,-3.42E-05,-5.70E-06,-0.000220605,-9.85E-05,-0.000360977,2.86E-05,1.35E-05,-0.000161932,3.84E-06,0.000580231,0.003281287,0.000115336,3.10E-05,-8.52E-06,5.37E-05,-1.84E-05,9.54E-05,-0.002609265,0.003669623,-0.000672685,9.21E-07,7.78E-05,2.64E-05,-0.000350066,0.000113995,0.000524484,0.004280896,0.000152558,0.001174728,0.000680858,0.000629103,-9.06E-05,0.00049141,0.017465768,0.010551446,0.003677017,2.49E-05,2.49E-05,-5.97E-06,0.000118175,-2.51E-05,1.23E-05,0.000448407,0.000190728,-0.000906888,-6.82E-06,-7.05E-05,-0.000542188,-2.01E-05,1.74E-05,0.001893775,0.001050199,0.00094091,0.000200538,4.99E-05,0.001396433,-0.000199999,0.00495635,0.001056243,0.003996173,-0.001490284,0.000112056,7.42E-05,-0.000432927,0.000337506,0.003769853,-0.006894881,0.000219783
CD*CH,-1.479335696,0.16985984,3.06E-18,4.16E-05,-3.51E-07,-1.75E-05,-0.000794147,-9.58E-05,-3.76E-07,-0.000107057,-5.46E-05,-0.000850335,-9.31E-05,-3.11E-05,-0.000158816,-5.70E-06,0.006421998,0.000569205,0.001251053,0.000558863,-8.27E-06,0.000137294,-6.22E-05,-0.000396505,0.001180154,0.002640168,-0.000675353,-0.000448482,3.45E-05,-2.94E-05,-0.000323987,-0.000354644,-0.003052889,0.001870413,0.003503149,0.001577787,0.000746266,0.000552385,0.000334387,0.000227226,0.01954545,0.003677017,0.028852364,-0.000219874,5.74E-05,0.000178193,1.97E-05,7.49E-05,9.48E-05,-0.002000194,0.001488583,-0.000841299,6.29E-05,-0.000775811,-0.000129048,-0.000518159,-1.41E-07,0.009149409,0.009541169,0.000423041,3.49E-05,-0.000101224,0.000145147,-0.000138237,0.003031095,0.000389951,0.00389488,-0.005213295,6.09E-05,-0.000170981,0.007303811,0.002785149,-0.009696706,-0.031150388,0.000249153
BV*CA,0.005124741,0.10793689,0.962131429,-4.46E-05,-3.32E-05,-7.85E-05,-2.71E-05,-2.20E-05,-1.16E-06,-4.77E-05,-4.23E-05,0.000605613,0.000105132,-3.08E-05,7.08E-05,-0.000187406,-0.00457303,-0.000102421,-0.001929514,0.001080419,3.60E-05,-1.92E-05,-1.09E-05,-9.55E-05,-0.003491275,-0.001416229,-0.000512696,0.001802706,6.08E-05,7.03E-05,-4.34E-05,-3.86E-05,-0.002780721,-0.001089329,-0.000580469,0.00037202,2.02E-05,2.34E-06,6.53E-06,9.84E-06,-0.000452319,2.49E-05,-0.000219874,0.011650372,-3.08E-05,-0.0001801,0.000674658,-0.00086747,-0.004530612,0.000584695,-0.000330291,0.000344239,2.53E-05,-5.11E-05,-8.48E-05,-5.32E-05,3.56E-06,-0.000143554,-1.50E-05,0.00040544,5.63E-05,-1.87E-05,-7.96E-06,0.000119012,0.001210537,0.000173306,-0.000759385,-0.000867383,3.94E-05,4.50E-05,-2.27E-05,1.69E-05,-0.000237711,0.003195684,0.000106493
BV*BT,-1.01432708,0.04623296,1.09E-106,-1.16E-05,7.78E-05,2.04E-05,7.06E-06,-0.000596372,-1.69E-07,-1.90E-05,1.55E-05,0.000104435,-1.38E-05,3.83E-06,4.81E-06,-1.48E-05,-0.000101868,-5.41E-06,-0.000194234,0.000692922,-4.02E-05,-0.000244074,-1.43E-06,0.00086066,0.002670119,8.36E-05,-0.000357322,0.000164407,2.84E-05,-3.50E-05,1.72E-05,-0.000134882,0.00091895,-0.000445126,-0.000244242,-3.63E-06,-1.54E-05,5.35E-06,-1.65E-05,2.87E-06,6.70E-05,2.49E-05,5.74E-05,-3.08E-05,0.002137487,0.000595123,0.000391519,0.000542798,-4.14E-05,0.002097627,0.000491235,-9.03E-06,0.000104976,-5.08E-06,1.24E-05,-1.51E-05,5.13E-07,0.000100857,-2.96E-05,5.06E-05,0.000166438,2.27E-05,3.53E-05,-9.32E-05,-0.000309252,5.76E-05,0.000213667,-0.000220301,-1.96E-05,2.03E-05,-1.95E-05,6.22E-05,0.000273946,0.001805846,-3.83E-05
BV*BU,-0.828792277,0.033436734,1.24E-135,-5.63E-06,6.85E-06,-2.91E-05,-8.79E-07,-0.000447958,-2.46E-07,-2.76E-05,8.59E-06,0.000144212,1.83E-06,-1.24E-05,-8.19E-06,-3.78E-06,-0.000520476,-6.98E-05,-0.000478791,9.08E-06,-1.25E-05,1.91E-05,2.67E-06,0.000132882,-0.001657332,-0.001031818,0.000567166,0.000217308,8.80E-06,2.38E-05,9.31E-05,0.000221645,0.00123762,-0.000354207,0.000701629,1.55E-05,-6.52E-06,4.01E-05,-1.16E-05,2.25E-06,0.000256547,-5.97E-06,0.000178193,-0.0001801,0.000595123,0.001118015,0.000213904,0.000450444,-0.003803186,-0.000980891,1.98E-05,-5.56E-05,1.55E-05,3.85E-05,5.50E-06,-2.78E-05,8.05E-07,-0.000115298,0.00011376,2.53E-06,2.24E-05,8.57E-05,1.53E-05,-9.20E-05,0.000829114,9.77E-05,0.000219839,-0.000161849,-2.47E-05,1.65E-05,2.07E-05,6.82E-05,0.000151834,0.002435116,-2.17E-05
BV*CD,-0.535242887,0.03475504,1.63E-53,1.21E-06,-1.75E-05,-6.28E-05,2.30E-06,-0.000320973,-3.23E-08,-1.36E-05,4.92E-06,4.08E-05,-9.43E-06,-3.36E-06,-2.15E-05,9.78E-07,-0.0003474,-8.54E-06,-0.000124819,-5.36E-05,2.59E-05,-9.21E-06,2.34E-05,-3.61E-05,-0.002524546,-0.001021064,-0.000193512,-5.26E-05,5.21E-05,3.80E-05,0.000255122,2.42E-05,-0.00114325,-2.05E-06,-4.51E-05,-5.26E-05,-4.15E-06,1.71E-05,1.89E-05,-2.63E-06,-0.000236719,0.000118175,1.97E-05,0.000674658,0.000391519,0.000213904,0.001207913,-0.00011781,0.002604841,0.003094515,0.000897634,-7.58E-07,-1.79E-05,-1.01E-05,7.04E-06,5.13E-06,7.44E-08,-1.30E-05,-0.000109009,-5.95E-05,1.02E-05,1.03E-05,0.000116039,3.75E-05,0.000150559,-1.13E-05,-0.001381819,-8.43E-06,-1.31E-05,1.20E-05,1.08E-05,2.48E-05,0.000326155,0.002307136,-1.68E-05
BV*BV,-0.983440367,0.028855324,1.37E-254,-7.60E-06,-8.69E-06,-3.33E-05,2.18E-06,-0.000432739,-1.93E-07,-1.88E-05,1.36E-05,6.54E-05,2.99E-06,2.11E-06,1.28E-05,-1.71E-05,-0.000646298,-2.18E-05,2.15E-05,6.39E-05,1.23E-05,-5.96E-06,-3.59E-06,-9.45E-05,-0.000132869,-0.001203285,-7.16E-05,0.000155803,2.26E-05,2.98E-05,6.20E-05,-0.000112066,0.001136269,-0.000482805,4.56E-05,1.30E-05,-3.29E-06,2.74E-06,-8.37E-06,9.20E-06,0.000278085,-2.51E-05,7.49E-05,-0.00086747,0.000542798,0.000450444,-0.00011781,0.00083263,-0.001318318,-0.001265023,-0.000295648,-9.17E-06,1.25E-05,-5.35E-06,1.81E-05,-6.35E-06,6.01E-07,7.16E-05,2.81E-05,6.83E-05,1.86E-05,1.09E-05,-3.26E-07,-2.95E-05,9.77E-05,7.51E-05,0.000636474,-0.000148935,-1.33E-05,-6.11E-06,-1.43E-05,3.99E-05,0.000141688,0.001945741,-3.19E-05
BV*CS,-0.216097123,0.5194073,0.677376618,0.00013252,2.36E-05,-8.05E-05,3.59E-05,-0.000659369,-5.04E-06,-0.000223857,1.77E-05,-0.001541736,-0.000135726,-6.05E-06,-1.24E-05,4.45E-05,-0.018849,0.000496109,0.006940864,-0.000182688,-4.06E-06,-0.000411766,-6.73E-05,-0.000815237,0.050663546,-0.0078391,-0.004353122,-0.000855436,-1.38E-05,4.56E-05,-0.000110604,-0.001109744,0.060322512,-0.004607596,-0.004193401,-0.00090128,-3.50E-05,-8.31E-07,-4.73E-05,-2.56E-05,0.004822261,1.23E-05,9.48E-05,-0.004530612,-4.14E-05,-0.003803186,0.002604841,-0.001318318,0.26978388,-0.001869422,-0.000649018,0.000580628,0.000237454,0.00018206,0.000324282,-3.14E-05,1.62E-05,0.004674361,0.001151849,-0.00013286,0.000225199,-9.92E-06,0.000155529,0.00016517,0.045826696,0.000682649,-0.007779799,-0.001970619,0.00011477,0.000177489,6.43E-05,0.000114881,-0.002242076,0.008289477,-1.68E-05
BV*DP,-1.373276488,0.4847507,0.004612,-8.41E-05,4.52E-05,0.000210606,0.000198793,-0.00258416,9.04E-06,0.000577139,9.69E-05,5.17E-05,-3.18E-05,0.00012402,0.00020226,-0.000212325,0.005630645,-0.001373487,0.001588856,-0.001127775,-4.55E-05,-0.000355079,3.03E-05,-0.00186642,-0.004309011,0.02008049,-0.003767141,-0.002075207,-0.000165246,-0.000293314,-0.000332746,-0.000610851,-0.00332423,0.014780794,-0.008740437,-0.000204412,-0.000129127,-0.000170698,-0.000132483,7.67E-05,-0.002167334,0.000448407,-0.002000194,0.000584695,0.002097627,-0.000980891,0.003094515,-0.001265023,-0.001869422,0.23498322,0.007546928,0.000636264,0.000245485,-0.000277525,0.000253642,0.000691937,-2.79E-05,0.012395975,-0.002565012,-0.001478997,-0.000780125,-0.000323238,-6.55E-05,0.005996759,-0.02252744,-0.002046611,-0.007170287,0.002908694,-0.0001385,0.000117224,-0.000461537,0.0003268,0.005783394,0.070391886,-0.000275202
BV*CH,-0.590208965,0.091982305,1.39E-10,3.44E-07,-1.70E-05,-4.88E-05,-2.62E-05,-0.000390546,-1.56E-08,-6.12E-06,4.95E-05,7.61E-05,-1.21E-05,1.17E-05,-3.80E-05,1.93E-05,0.001466594,-4.03E-05,-0.00123385,-3.61E-05,2.45E-05,-4.81E-05,1.16E-05,-0.000327642,-0.001492064,-0.000190896,0.001833636,-0.000209518,3.35E-05,1.94E-05,0.000162842,-0.000338275,-0.000442144,0.000325065,0.002435675,2.23E-05,2.12E-05,4.28E-05,1.35E-06,2.66E-05,0.001052042,0.000190728,0.001488583,-0.000330291,0.000491235,1.98E-05,0.000897634,-0.000295648,-0.000649018,0.007546928,0.008460744,-6.64E-05,4.17E-06,-2.54E-05,1.32E-05,-1.41E-06,3.19E-08,-4.36E-06,0.000483983,-1.05E-05,1.23E-05,1.50E-06,5.48E-05,-6.79E-06,-0.002382196,1.77E-07,0.000971319,-0.000698765,-7.26E-05,-4.14E-05,0.00026816,3.61E-05,0.00041408,0.001233039,-0.000137089
CS*CA,-0.752711228,0.13061002,8.26E-09,0.000302334,-1.99E-05,1.65E-05,9.09E-06,-2.05E-06,-3.09E-05,-9.11E-07,3.05E-05,-0.004056143,-0.000265087,2.22E-05,0.000608283,3.08E-05,-0.017846037,0.004125973,0.005578414,0.000661037,1.41E-05,3.08E-05,1.73E-05,0.000117573,-0.00225541,6.70E-05,-0.000464113,0.0045823,-3.88E-05,-1.92E-05,-0.000186725,-1.76E-05,-0.005298754,-0.001062636,-0.000806217,0.006357773,-3.40E-05,-4.41E-05,-0.000134803,-7.83E-05,-0.007585669,-0.000906888,-0.000841299,0.000344239,-9.03E-06,-5.56E-05,-7.58E-07,-9.17E-06,0.000580628,0.000636264,-6.64E-05,0.017058978,-0.000103097,0.000391859,-0.000515366,-0.000865161,9.67E-05,-0.00997193,-0.001120725,0.002892516,-8.25E-06,2.63E-05,-0.000225045,0.00023071,-0.001405209,-3.78E-05,-0.00280473,0.009261437,-4.63E-05,-0.000143569,-0.000394074,-9.81E-05,-0.006397401,-0.005294994,-8.60E-05
CS*BT,-0.396322453,0.04568022,4.10E-18,-2.87E-06,0.000111039,-1.25E-05,1.12E-05,-1.47E-05,-1.58E-05,5.06E-06,3.49E-06,4.74E-05,-0.000112371,-4.69E-06,-1.02E-05,1.87E-05,0.000328241,-3.10E-05,-0.00041773,-0.000169642,-0.0001388,-0.000117104,0.000133106,5.50E-05,-0.015533955,0.002214678,0.000693579,-1.89E-06,0.00017763,1.91E-05,-3.07E-05,-4.21E-05,0.005245081,-0.001344029,-0.000576383,-6.27E-05,0.000148073,-3.03E-05,-1.52E-05,-1.11E-05,-0.000491096,-6.82E-06,6.29E-05,2.53E-05,0.000104976,1.55E-05,-1.79E-05,1.25E-05,0.000237454,0.000245485,4.17E-06,-0.000103097,0.002086683,-1.68E-05,3.95E-05,6.81E-06,4.91E-05,0.000739406,0.000188551,-1.66E-05,0.00011065,-3.75E-06,8.57E-06,-2.30E-05,-0.000902172,-2.36E-05,0.000248271,-1.78E-05,0.000177195,-1.79E-05,3.09E-05,4.29E-06,-0.000804648,-0.000189513,-6.76E-06
CS*BU,-0.201971685,0.017094601,3.27E-32,1.03E-05,7.35E-06,-4.33E-06,-2.06E-05,8.74E-06,-1.03E-05,-2.10E-05,-5.37E-06,-7.80E-05,-8.66E-06,6.55E-06,-9.54E-06,-1.39E-06,-0.000470513,0.000120545,8.41E-05,0.000107215,-9.09E-06,-3.01E-05,9.28E-06,-1.23E-05,0.001546282,0.000139537,9.58E-05,0.000289016,-4.96E-06,5.23E-06,6.99E-05,-8.88E-06,0.003174162,-0.000298926,-5.30E-05,8.46E-05,1.20E-05,0.000118222,8.07E-06,1.09E-06,0.00093286,-7.05E-05,-0.000775811,-5.11E-05,-5.08E-06,3.85E-05,-1.01E-05,-5.35E-06,0.00018206,-0.000277525,-2.54E-05,0.000391859,-1.68E-05,0.000292225,5.79E-05,-2.17E-05,3.16E-05,-0.003061309,-0.000812764,-2.19E-05,1.60E-05,0.000106617,-1.51E-05,1.43E-05,0.000865865,7.11E-05,-0.000443543,-0.000382527,-1.79E-05,0.00013708,-0.000283629,-0.000102204,0.002206358,-0.000206295,1.86E-05
CS*CD,-0.66126823,0.039092377,3.46E-64,1.28E-05,8.05E-06,4.36E-06,6.34E-05,-9.34E-06,-3.25E-05,3.13E-05,-2.92E-05,-0.000136041,-2.38E-05,-3.23E-05,-2.36E-05,-5.56E-05,0.003705499,-0.000175911,-5.68E-05,-0.000121557,-8.55E-06,-1.71E-06,-3.51E-06,-3.60E-05,0.000951501,-0.000219532,9.52E-05,-0.000262048,-8.49E-06,-9.45E-06,0.00011319,-3.43E-05,0.003013038,0.000142372,-0.000113132,-0.000503862,-8.48E-05,-0.000159682,8.18E-05,-0.000122721,0.018003609,-0.000542188,-0.000129048,-8.48E-05,1.24E-05,5.50E-06,7.04E-06,1.81E-05,0.000324282,0.000253642,1.32E-05,-0.000515366,3.95E-05,5.79E-05,0.001528214,0.000101108,9.89E-05,0.000802594,0.00017162,-0.000239072,-3.98E-05,-5.32E-05,-2.10E-06,-1.69E-05,0.003507294,-0.000131842,-0.000101343,-0.000412862,1.56E-05,-0.000126015,0.00029762,-0.000104981,0.010903181,0.002937132,6.64E-05
CS*BV,-0.111172799,0.019325687,8.79E-09,-5.96E-07,2.02E-06,-5.76E-06,-3.40E-07,1.29E-05,-5.29E-06,5.58E-06,1.07E-05,6.62E-05,6.76E-07,-5.08E-06,-3.22E-05,-2.81E-05,0.000677301,-7.90E-05,-8.25E-06,-1.33E-05,-2.50E-06,-6.78E-06,1.44E-06,-2.25E-06,0.000215871,-0.00023005,-1.88E-05,-0.000123241,4.45E-06,2.50E-06,-7.26E-06,0.000103272,0.000615104,-0.000291935,-0.000179973,-0.000261491,1.28E-06,-1.55E-05,1.07E-05,7.01E-05,0.00089992,-2.01E-05,-0.000518159,-5.32E-05,-1.51E-05,-2.78E-05,5.13E-06,-6.35E-06,-3.14E-05,0.000691937,-1.41E-06,-0.000865161,6.81E-06,-2.17E-05,0.000101108,0.000373482,1.62E-05,-0.000619586,-0.000663655,-0.000129518,-9.42E-07,-2.24E-05,-5.17E-06,0.000115504,-0.000546024,-1.92E-05,-0.000180651,0.000170308,-2.12E-05,-2.01E-05,-0.000189837,-1.19E-05,0.002044038,0.00304227,-2.73E-05
CS*CS,-0.528274285,0.012383651,0,1.90E-06,7.93E-07,-2.45E-06,-4.55E-06,-1.09E-06,-3.87E-05,-2.40E-06,-4.00E-06,-2.97E-05,-1.77E-06,-3.63E-07,3.58E-06,-2.91E-06,0.000416274,1.00E-05,3.78E-05,1.75E-06,-9.09E-07,-7.64E-07,1.05E-06,-1.23E-06,0.000269272,-2.39E-05,9.60E-06,1.52E-05,2.79E-06,1.84E-06,8.08E-06,-5.88E-06,-0.000312273,1.56E-05,6.21E-06,1.70E-05,4.84E-06,8.19E-06,5.06E-06,3.80E-07,-0.000494984,1.74E-05,-1.41E-07,3.56E-06,5.13E-07,8.05E-07,7.44E-08,6.01E-07,1.62E-05,-2.79E-05,3.19E-08,9.67E-05,4.91E-05,3.16E-05,9.89E-05,1.62E-05,0.000153355,0.000416312,0.000120399,9.94E-06,2.39E-06,4.70E-06,2.43E-06,-1.42E-06,-0.000205889,8.81E-06,1.77E-05,3.99E-05,3.24E-06,7.66E-06,2.18E-06,-2.75E-06,-0.000590069,7.32E-06,9.45E-06
CS*DP,-1.728135254,0.32674348,1.23E-07,-3.11E-05,6.43E-05,0.000121772,0.000435809,-9.36E-05,-0.000134483,0.000659191,-8.22E-05,0.000303945,3.13E-05,-0.000113816,0.000134828,-3.71E-05,0.001644685,-0.004858465,-0.00083717,0.000189228,-6.10E-05,0.000129731,-0.000152122,-7.70E-05,0.005187196,-0.015444021,-0.003608662,-0.0021471,-9.99E-05,6.33E-05,-0.000623787,-0.000594942,0.00354616,0.004578938,-0.003376464,-0.00360969,-0.000423028,-0.000615671,-0.000457911,-0.000151333,-0.004284571,0.001893775,0.009149409,-0.000143554,0.000100857,-0.000115298,-1.30E-05,7.16E-05,0.004674361,0.012395975,-4.36E-06,-0.00997193,0.000739406,-0.003061309,0.000802594,-0.000619586,0.000416312,0.10676131,0.013413865,-0.001076751,-0.000845685,-0.000373151,-0.000806867,-8.58E-05,0.023022046,-0.001424857,0.017093789,8.71E-05,0.000220565,-0.000843923,0.004069,0.001002678,-0.027447268,0.08772553,0.000118525
CS*CH,-0.452887871,0.10096535,7.27E-06,3.27E-05,1.18E-05,2.91E-05,-8.82E-05,-4.79E-07,-3.93E-05,1.95E-05,-0.000128858,-0.000586587,-7.21E-05,-9.22E-06,1.70E-05,5.42E-06,0.00496972,-0.000199105,0.000231124,-0.000499574,-1.21E-05,7.98E-05,-3.54E-05,-0.000151515,0.001051963,0.001070328,0.000517587,-0.001320144,-3.04E-06,-6.89E-05,-5.99E-05,-0.000362042,-0.001468485,0.002233783,0.003110412,5.46E-05,7.59E-05,1.13E-05,-0.000137157,-2.05E-05,0.008352138,0.001050199,0.009541169,-1.50E-05,-2.96E-05,0.00011376,-0.000109009,2.81E-05,0.001151849,-0.002565012,0.000483983,-0.001120725,0.000188551,-0.000812764,0.00017162,-0.000663655,0.000120399,0.013413865,0.010194003,0.000108976,-5.44E-05,-0.000174791,6.31E-05,-0.000294571,0.00369883,-7.48E-05,0.00302132,0.000269109,8.93E-05,0.000123964,0.002932146,0.00106929,-0.000161784,-0.013798517,0.000317766
DP*CA,-0.703535212,0.08417268,6.37E-17,-9.83E-07,-4.51E-06,-2.58E-05,-0.000135663,-5.03E-05,-3.24E-06,-0.000277063,-2.17E-05,0.00021479,-2.27E-05,-2.78E-05,0.00030509,-0.000127919,0.001054916,0.004449766,0.001444319,-4.91E-05,-6.29E-08,1.48E-05,7.24E-06,1.02E-05,-0.000958121,0.003066996,3.57E-05,0.001057651,1.38E-05,1.27E-05,-0.000110466,-4.10E-05,-0.000809819,0.001458093,-2.22E-07,0.00393522,0.000118115,6.26E-05,-6.43E-05,2.50E-05,0.001511213,0.00094091,0.000423041,0.00040544,5.06E-05,2.53E-06,-5.95E-05,6.83E-05,-0.00013286,-0.001478997,-1.05E-05,0.002892516,-1.66E-05,-2.19E-05,-0.000239072,-0.000129518,9.94E-06,-0.001076751,0.000108976,0.00708504,0.000269151,0.000164822,0.000101256,-6.41E-05,0.003159495,0.00066959,-0.000645757,0.003170718,6.09E-06,-4.39E-05,-0.000190725,-1.30E-05,-0.000758335,-0.004876267,4.68E-05
DP*BT,-0.530700484,0.037633188,3.70E-45,-9.72E-06,0.000111864,-3.07E-05,-4.15E-05,-2.25E-05,-7.61E-07,-0.000197815,-1.06E-05,6.74E-05,4.62E-05,-1.88E-06,-8.89E-06,1.39E-05,-0.000791218,0.000141852,-7.11E-05,0.000214806,-0.000206877,-0.000108635,7.19E-05,0.000223344,0.001507161,-0.00867104,0.000915805,1.74E-05,1.88E-05,3.58E-05,-1.22E-05,5.33E-05,0.00089888,-8.47E-05,-0.000145933,6.98E-05,0.000103161,1.55E-05,3.11E-05,1.37E-05,0.000566319,0.000200538,3.49E-05,5.63E-05,0.000166438,2.24E-05,1.02E-05,1.86E-05,0.000225199,-0.000780125,1.23E-05,-8.25E-06,0.00011065,1.60E-05,-3.98E-05,-9.42E-07,2.39E-06,-0.000845685,-5.44E-05,0.000269151,0.001416257,0.000130486,0.000205164,7.54E-05,0.004474337,0.000680457,0.001443129,-9.40E-06,0.000135645,2.29E-06,-5.07E-05,-5.70E-06,0.000466379,-0.003369761,2.53E-05
DP*BU,-0.442840635,0.0214084,4.69E-95,1.28E-06,1.61E-05,2.79E-05,-5.04E-05,-1.51E-05,-1.52E-06,-0.000153171,-1.22E-05,5.49E-05,1.85E-06,2.93E-05,-2.44E-05,9.26E-06,-0.001567361,-4.23E-05,-0.000145139,4.72E-05,-1.79E-05,-5.34E-05,1.98E-05,1.10E-05,0.001296692,0.001269548,0.000433521,-2.81E-05,-2.63E-05,-1.68E-05,1.39E-05,-3.43E-05,0.000770558,-5.38E-05,0.00012027,7.89E-05,4.11E-05,0.000164745,2.54E-05,1.82E-05,0.000650394,4.99E-05,-0.000101224,-1.87E-05,2.27E-05,8.57E-05,1.03E-05,1.09E-05,-9.92E-06,-0.000323238,1.50E-06,2.63E-05,-3.75E-06,0.000106617,-5.32E-05,-2.24E-05,4.70E-06,-0.000373151,-0.000174791,0.000164822,0.000130486,0.00045832,4.87E-05,0.000149318,-0.000866597,0.000608907,0.000330506,-0.000172318,-1.19E-05,0.00012531,-0.00011299,-2.84E-05,0.000344992,-0.00100998,2.86E-05
DP*CD,-0.368349029,0.030755255,4.70E-33,-1.01E-05,1.29E-06,-9.39E-06,-2.64E-05,-3.27E-05,-8.02E-07,-0.000194145,-5.92E-06,-3.08E-05,1.13E-05,-4.34E-06,4.01E-05,-6.27E-06,-9.93E-05,0.000436929,1.88E-05,1.08E-05,-6.97E-06,2.40E-05,-1.15E-05,7.04E-05,-0.000760295,0.002220748,-0.000294278,-5.31E-05,8.80E-06,8.04E-06,-9.08E-06,4.04E-05,0.000236616,0.000747761,-0.000187891,-0.000126048,2.11E-05,-5.06E-06,4.92E-05,5.46E-06,0.000379196,0.001396433,0.000145147,-7.96E-06,3.53E-05,1.53E-05,0.000116039,-3.26E-07,0.000155529,-6.55E-05,5.48E-05,-0.000225045,8.57E-06,-1.51E-05,-2.10E-06,-5.17E-06,2.43E-06,-0.000806867,6.31E-05,0.000101256,0.000205164,4.87E-05,0.000945886,-5.45E-05,0.004802172,0.000167027,0.00288161,-0.00020436,1.50E-05,-6.81E-06,2.53E-05,1.08E-05,0.000293604,-0.006203849,1.22E-05
DP*BV,-0.413650931,0.032035947,3.85E-38,1.78E-06,1.05E-05,1.97E-05,-2.90E-05,2.31E-05,4.66E-07,-0.000108558,-1.14E-05,-6.09E-05,2.08E-06,5.52E-06,-8.41E-06,3.18E-05,-0.001008326,-0.000194987,0.00023546,-0.000121233,-1.17E-05,-2.95E-05,2.09E-05,-0.000127348,0.000311553,0.001098193,0.000635802,-0.000109392,-1.74E-05,-1.59E-05,-3.38E-05,-3.84E-05,-0.000965637,0.000281211,0.000128717,7.57E-05,2.65E-05,3.36E-05,2.83E-05,9.49E-05,0.000491196,-0.000199999,-0.000138237,0.000119012,-9.32E-05,-9.20E-05,3.75E-05,-2.95E-05,0.00016517,0.005996759,-6.79E-06,0.00023071,-2.30E-05,1.43E-05,-1.69E-05,0.000115504,-1.42E-06,-8.58E-05,-0.000294571,-6.41E-05,7.54E-05,0.000149318,-5.45E-05,0.001026302,0.002453875,0.000508128,-0.005690111,0.000582422,-1.91E-05,-2.09E-06,-6.95E-05,3.13E-05,0.00069534,0.00872986,1.97E-05
