Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CD,BV,CS,DP,CH,CA*CA,CA*BT,CA*BU,CA*CD,CA*BV,CA*CS,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*CD,BT*BV,BT*CS,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*CD,BU*BV,BU*CS,BU*DP,BU*CH,CD*CA,CD*BT,CD*BU,CD*CD,CD*BV,CD*CS,CD*DP,CD*CH,BV*CA,BV*BT,BV*BU,BV*CD,BV*BV,BV*CS,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*CD,CS*BV,CS*CS,CS*DP,CS*CH,DP*CA,DP*BT,DP*BU,DP*CD,DP*BV,DP*CS,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*CD,CH*BV,CH*CS,CH*DP,CH*CH
CA,0.2989133895879406,0.013907879,1.8346869367467763e-102,0.00019342908,1.5631161e-06,6.7076603e-06,3.1449608e-06,9.884221e-06,-1.1091876e-06,-2.0825391e-06,2.2009037e-06,-0.00026776083,-0.00021081834,-0.0001455064,-0.0003488023,-0.00011486346,-0.0041786274,-0.00042674784,-0.00026052434,-4.940622e-06,-1.7571431e-06,-1.2719042e-06,2.4801795e-05,5.270242e-06,0.0006490562,0.0003174361,6.642324e-05,3.1837913e-05,-6.18354e-06,-6.075744e-06,1.2271347e-06,3.7168113e-06,-0.00015141677,0.00022392477,2.6381978e-05,5.413766e-06,-4.025545e-06,-2.6362235e-07,-2.075316e-06,9.723418e-07,3.1102347e-05,-1.5129269e-05,8.274553e-06,2.5921117e-05,-8.428048e-06,-1.1010043e-05,-3.7313653e-06,-7.449006e-06,5.1247087e-05,0.00010348599,7.382545e-06,8.491894e-05,-7.202598e-05,6.0917523e-06,8.8570705e-06,1.0356802e-05,3.3734354e-06,8.5885085e-07,-5.3887095e-05,6.9455846e-06,2.7617066e-06,6.6867447e-06,1.4318143e-06,1.9325378e-06,3.1246807e-05,7.2185635e-06,5.285741e-05,-1.9851965e-05,8.991037e-06,-1.8227349e-05,-3.4807155e-05,3.739352e-06,0.00085864676,-8.406975e-05,-4.4492012e-06
BT,0.8720556570702327,0.015218071,0.0,1.5631161e-06,0.00023158967,4.3403597e-05,1.1222038e-06,1.7252773e-05,4.3452008e-08,-2.581618e-06,-1.5255623e-06,-2.740683e-05,4.8837487e-06,9.294421e-06,7.388758e-07,-3.026116e-06,0.0001173685,1.4376106e-05,-1.3864077e-06,-9.2312524e-07,-0.00022389973,-0.00019235702,-0.0008252937,-0.00021419031,-0.008704301,-0.002519148,-0.0016002961,3.254753e-05,-4.0190942e-05,-3.9456212e-05,-6.8171844e-06,-1.1935693e-05,-0.001251374,0.00015488733,9.3709255e-05,-3.8192343e-06,0.00018205693,4.6444397e-06,-2.5983593e-06,3.7047762e-06,5.234503e-06,2.4180167e-06,2.205111e-06,1.294814e-05,2.2295038e-05,-2.8781926e-06,5.0220724e-06,-2.061945e-05,-0.00021862739,-2.6604046e-05,-1.1561541e-05,-9.3293764e-08,5.6951983e-05,-9.187808e-07,5.4126724e-07,8.853824e-06,-1.4448723e-07,5.4324405e-06,-1.2677798e-05,-3.5916876e-06,0.0002261725,1.1503694e-05,4.872513e-06,1.3187723e-05,3.105059e-05,8.439735e-06,7.8379504e-05,-5.476593e-05,0.00025678836,2.3962202e-06,-3.212802e-05,-1.5587025e-06,0.00079416746,-4.6229907e-05,3.264583e-06
BU,0.9345848478435566,0.014179324,0.0,6.7076603e-06,4.3403597e-05,0.00020105322,2.1670425e-05,5.7699475e-05,1.2154676e-06,6.7617493e-06,3.4490079e-06,-8.269976e-05,-8.753042e-06,1.50810665e-05,-7.2543276e-06,-3.6403292e-06,0.000571781,1.7064163e-05,4.167322e-06,3.3036096e-05,-5.1742365e-05,-3.751032e-06,0.00067170575,1.8139256e-06,0.0012476048,0.0016780952,0.0015756072,-9.166275e-06,-0.00017009684,-0.00019213022,-5.6745874e-05,-0.00018075625,-0.0013810815,-0.0008196289,-8.628784e-05,-1.7020542e-05,8.103234e-06,4.344303e-06,-4.755395e-05,-9.048097e-06,-7.323477e-05,-2.8374843e-05,-1.5262973e-05,1.9703466e-05,-3.0393398e-05,-1.9224926e-05,1.3271992e-05,-7.297152e-05,-0.00057506934,-2.063576e-05,-1.959555e-05,1.0194465e-05,0.00057362264,2.0304728e-06,-1.5903937e-06,-3.1862307e-06,-3.7510229e-06,-3.3747763e-06,-8.016426e-05,-1.13276365e-05,6.930441e-06,3.7999074e-05,-1.3418842e-06,5.0437433e-05,-3.410803e-05,-2.4212744e-05,6.027543e-06,-9.668966e-05,-1.937766e-05,4.1151685e-05,6.408876e-05,3.315971e-05,0.00060784625,-4.2150314e-05,-7.0815345e-06
CD,0.6669169903138149,0.012660405,0.0,3.1449608e-06,1.1222038e-06,2.1670425e-05,0.00016028584,1.8199682e-05,2.9224586e-06,5.1588187e-05,3.6529764e-06,-4.524721e-05,-9.0741895e-07,-6.418261e-06,-1.1195975e-05,-4.2922006e-06,0.0009473753,-5.3856584e-05,-3.5133584e-05,3.4477887e-06,1.1224746e-07,6.982083e-07,-0.0003463417,-4.969856e-07,0.00062612584,-0.00024607874,0.0005759736,2.2677981e-05,-1.8275217e-05,-2.5788373e-05,-2.8558707e-05,-1.6906577e-05,-0.0008039956,0.0001308623,0.00034373495,-5.0545546e-05,-0.00020937253,-0.00014168139,-0.0003643756,-0.00014804526,-0.0005929548,-0.00024532757,-0.0002294183,2.6680214e-06,-1.5574718e-05,-1.6267231e-05,-1.1992732e-05,-2.3427729e-05,-4.684502e-05,1.2213374e-05,1.7575657e-06,2.3939256e-05,-8.357711e-05,-2.1232372e-06,-3.2559565e-06,-2.5166182e-07,-9.136768e-06,-4.0046025e-06,2.0486345e-05,-8.667701e-06,-5.5885863e-05,-5.2255305e-05,-4.0718634e-05,-5.016843e-05,-1.363148e-05,-0.00019424263,-0.00028261213,-8.681891e-06,-1.10473175e-05,-2.1509752e-05,0.0006183913,-5.884008e-06,0.00034330908,0.00081451633,-7.4503546e-06
BV,0.7532150160482841,0.011199443,0.0,9.884221e-06,1.7252773e-05,5.7699475e-05,1.8199682e-05,0.00012542751,7.087386e-07,8.994104e-06,1.8802475e-05,-0.00011923143,-2.4127753e-06,5.7989128e-06,3.900369e-06,-1.0326043e-05,0.0005074015,2.2725335e-05,1.25266e-06,1.5752608e-05,-1.9536825e-05,-1.2627048e-05,0.00018065293,8.223295e-06,0.0027071354,0.0011849442,0.0011429789,2.415153e-05,-5.0776776e-05,-5.7342644e-05,-2.4083578e-05,-5.1737163e-05,-0.0019267063,0.00070277444,0.00078906014,-1.285844e-05,1.4313802e-07,-7.520225e-06,-4.0361905e-05,8.110057e-06,-1.970329e-05,-2.2814547e-05,-1.0005617e-05,5.353838e-05,-0.00014422703,-0.00011234773,-3.4375746e-05,-0.00014086091,-0.0012874408,-0.00058556494,-6.621067e-05,5.376127e-06,-0.0002288074,2.2183874e-06,2.2640806e-06,9.4646775e-06,-2.1864353e-06,4.970189e-06,3.0920626e-05,-3.3049216e-06,-2.428128e-07,3.663717e-06,-8.509166e-06,8.407852e-05,-7.4018194e-06,-3.1604864e-05,7.1852346e-06,0.00018842416,8.994067e-07,-6.0211863e-05,-0.00017131855,-3.46328e-05,0.0020552925,-0.0004941628,-3.9392296e-05
CS,0.31142589519711,0.003723338,0.0,-1.1091876e-06,4.3452008e-08,1.2154676e-06,2.9224586e-06,7.087386e-07,1.3863247e-05,1.10308e-06,-1.167334e-07,2.9725934e-05,1.1292091e-06,7.153928e-07,-5.158885e-06,6.394769e-07,-0.00047515435,-1.06808875e-05,3.1370345e-07,-4.252629e-07,-1.9364029e-08,-1.1960205e-07,-5.8724904e-06,-9.144196e-07,-0.00011081112,5.1420426e-05,1.6623853e-05,-1.2956611e-06,-1.1060981e-06,-1.466083e-06,-4.715481e-06,-1.9506278e-06,0.00018557331,5.362491e-05,3.6199835e-06,-1.592638e-06,-3.558387e-06,-2.7309218e-06,-6.1854603e-06,-2.5172003e-06,3.51882e-05,-6.7202996e-06,-1.2304607e-06,-2.156914e-06,-4.5489867e-07,-4.643975e-07,-3.2702394e-07,-8.318005e-07,3.1501673e-05,3.752015e-06,-5.8099624e-07,-1.3207486e-05,-3.2290704e-05,-1.28686725e-05,-3.0945703e-05,-1.5731286e-05,-4.297945e-05,-4.359755e-05,-4.5163975e-05,-2.4430796e-07,-1.716073e-06,-1.2688749e-06,-1.7422634e-06,-2.2761516e-07,2.804221e-06,-3.7949644e-06,-1.4258293e-06,2.7163724e-06,3.1732483e-07,2.0158109e-06,3.1667835e-06,2.194936e-06,-0.0004663335,8.279338e-06,2.5479514e-07
DP,0.5318435238610382,0.010215862,0.0,-2.0825391e-06,-2.581618e-06,6.7617493e-06,5.1588187e-05,8.994104e-06,1.10308e-06,0.000104363826,4.625188e-06,3.8062564e-05,2.7328458e-06,-1.0198371e-06,-1.4739349e-05,3.671753e-07,0.00022541858,-7.023899e-05,-6.907417e-06,-2.9960106e-06,4.553341e-06,2.167231e-06,-0.00011744625,-1.2762739e-05,0.0005182865,-0.0012261894,0.0004674386,6.933695e-06,-5.835422e-06,-7.365251e-06,-2.02153e-06,-7.612604e-06,-0.0003715359,-0.0002525233,0.000274247,-1.3522601e-05,-6.4609434e-05,-4.3842523e-05,-0.000115121344,-4.529402e-05,-0.00010746285,-9.9551056e-05,-4.0048388e-05,1.1082004e-05,-7.3844235e-06,-7.903671e-06,6.0891402e-06,-1.1220288e-05,-0.0001854852,4.3421052e-05,-8.444817e-06,1.4360616e-05,-6.0634244e-05,-2.6845985e-06,5.2725036e-06,-5.6396567e-07,-3.4335726e-06,2.0492933e-05,-2.2709015e-05,5.408045e-06,-0.000116997224,-0.00011058374,-0.00014081827,-0.00012493107,-0.00023528314,-0.00036161556,-0.0012534814,-0.00013991521,-4.6766995e-06,-1.4452395e-05,0.00036982028,2.2262764e-05,-0.0010689199,0.001262968,-8.953756e-06
CH,0.5243888748542139,0.013785266,0.0,2.2009037e-06,-1.5255623e-06,3.4490079e-06,3.6529764e-06,1.8802475e-05,-1.167334e-07,4.625188e-06,0.00019003356,-3.9139497e-05,-2.8867448e-06,-1.9677827e-06,-2.5251526e-07,-4.547497e-06,0.00023716399,1.2719932e-05,-5.1118463e-06,-1.1045104e-05,2.6024552e-06,-1.2409491e-06,3.020996e-05,-2.4452445e-05,0.0008279282,-8.924112e-05,-0.002525694,-5.4268156e-05,-2.6433852e-07,-7.0785686e-06,1.0650421e-05,-2.4207278e-05,0.0013933119,-0.00025118195,-0.00089421123,-2.2446577e-06,-2.3801215e-06,-1.353378e-06,-8.30291e-06,3.7523267e-07,7.792404e-06,-4.4079784e-06,1.7879146e-06,2.7519009e-05,-2.4225785e-05,-9.022165e-06,-1.1842785e-05,-2.1450871e-05,-0.00035377243,-7.832758e-05,6.9229736e-06,-2.0960167e-06,8.380028e-05,6.3396883e-06,1.8158937e-06,4.4927538e-06,3.5246586e-07,9.116235e-06,0.00022383175,1.4853114e-06,-1.8141809e-06,-3.048336e-06,-4.8729426e-06,1.5005537e-05,-1.5150912e-05,-1.5833928e-05,0.00017499068,0.00010075534,-0.00020124951,-0.000103155915,-0.0006279156,-0.00018099237,-0.0027607998,-0.0018060559,-0.00040790747
CA*CA,-1.8092013139131826,0.14878584,5.090319700745125e-34,-0.00026776083,-2.740683e-05,-8.269976e-05,-4.524721e-05,-0.00011923143,2.9725934e-05,3.8062564e-05,-3.9139497e-05,0.022137227,0.0001470053,-0.0005045922,-0.005738806,-0.0008942423,-0.036535736,-0.011431466,0.00067200133,9.676207e-06,3.4396067e-05,1.5940723e-05,-0.00037692164,-0.00012795877,-0.0043037985,-0.002724935,-0.0005090282,-0.0003515491,7.3609386e-05,9.7603486e-05,-7.455004e-05,-0.00020506927,-0.0027811604,-0.001359226,4.022023e-05,-2.1214593e-05,6.2739746e-05,-1.8316962e-07,0.00010830698,-3.9406874e-05,-0.0008209373,0.00020226308,-1.7189788e-05,0.00034843702,0.00011506259,0.00014277088,-0.00036466037,0.00016325581,-0.003957811,-0.0008269131,0.00014543795,-0.0017844851,-0.00014436638,-9.442166e-05,-0.0001398857,-0.00049806235,-9.107226e-05,0.00017600271,0.00010081446,-7.632927e-05,-4.5352408e-05,-0.000109946115,6.334455e-06,-0.00016586996,-0.00031877166,-0.00013295062,-0.00093354844,0.0019121412,-3.398188e-05,0.0002529844,0.0005952024,0.00027651893,-0.010768788,0.00049992034,8.290259e-05
CA*BT,-0.22695274816477987,0.031800553,9.556014101491542e-13,-0.00021081834,4.8837487e-06,-8.753042e-06,-9.0741895e-07,-2.4127753e-06,1.1292091e-06,2.7328458e-06,-2.8867448e-06,0.0001470053,0.0010112751,7.0306174e-05,0.00044387288,0.00010730167,0.004768143,0.00050431566,0.00026989926,-4.0423623e-05,6.323264e-06,-1.4245437e-05,8.2804276e-05,-2.7374119e-05,0.008991071,0.00038037307,0.00034341455,6.3385465e-05,2.6086454e-05,2.59634e-07,-7.37875e-07,1.4459489e-05,-0.0007968221,0.0001272273,0.00018904333,-3.4464815e-06,-4.7506048e-05,-3.4805546e-06,-3.5702978e-06,-2.5305076e-07,-4.600409e-05,1.2260225e-05,-9.836953e-06,-8.0629405e-05,2.9862955e-05,-4.496083e-06,6.1822057e-06,-6.0331297e-07,0.00010218788,-0.00018082015,-1.1655455e-05,-7.170108e-05,-0.0013049947,-7.4879376e-06,-1.0826273e-05,4.467303e-06,-3.421482e-06,1.4367946e-07,5.424544e-05,-5.7836905e-06,-1.4979187e-05,-6.5196227e-06,-2.8195113e-06,4.859067e-06,-2.8086415e-06,-9.515213e-06,-6.004022e-05,-8.517266e-05,0.00010255357,-9.649536e-06,-1.8328612e-05,-2.4244848e-05,0.0006101681,-6.659243e-05,5.6322738e-06
