Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CD,BV,CS,DP,CH,CA*CA,CA*BT,CA*BU,CA*CD,CA*BV,CA*CS,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*CD,BT*BV,BT*CS,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*CD,BU*BV,BU*CS,BU*DP,BU*CH,CD*CA,CD*BT,CD*BU,CD*CD,CD*BV,CD*CS,CD*DP,CD*CH,BV*CA,BV*BT,BV*BU,BV*CD,BV*BV,BV*CS,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*CD,CS*BV,CS*CS,CS*DP,CS*CH,DP*CA,DP*BT,DP*BU,DP*CD,DP*BV,DP*CS,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*CD,CH*BV,CH*CS,CH*DP,CH*CH
CA,0.27961342776661846,0.014698897,1.1053209700397864e-80,0.00021605755,2.304826e-06,7.694865e-06,7.712601e-06,5.7049015e-06,-9.2931464e-07,-2.6576757e-07,-6.911575e-07,-0.00044156573,-0.00021794364,-0.00011538971,-0.00038163504,-8.256207e-05,-0.005855574,-0.00018252365,-0.0009533675,-6.728683e-06,-2.89664e-06,1.2989888e-06,-5.458161e-06,1.8478599e-05,-4.204517e-05,0.00017854784,0.00015797772,1.3570948e-05,-7.0154306e-06,-3.653872e-06,-1.5922495e-05,1.0896822e-05,-0.00033227802,0.00010028604,0.00010900007,-5.3876694e-05,-6.434249e-06,-4.3053697e-06,-3.1228853e-06,-2.2355182e-06,8.250429e-05,-1.1866988e-05,-2.874312e-05,-1.1321949e-05,-6.0185175e-06,-7.3666904e-09,-4.9823766e-06,-3.623893e-06,-5.268011e-05,2.9596455e-05,2.1814316e-05,0.00020152809,-8.261554e-06,6.3527104e-06,3.4814144e-05,8.06057e-06,2.850177e-06,-0.00015534583,0.000103549195,-2.533502e-05,1.1128974e-06,2.1095432e-06,6.6456932e-06,2.9755754e-06,0.00014485142,-9.3970215e-08,9.197441e-05,2.4474804e-05,-2.4857393e-06,5.0661088e-06,-4.657787e-06,-9.04405e-06,-6.122423e-05,5.394957e-05,1.2653621e-06
BT,1.0378295168741454,0.020088417,0.0,2.304826e-06,0.00040354455,0.000107749016,9.512376e-06,3.9888004e-05,1.8279636e-08,2.0266457e-06,2.6198404e-06,-1.945371e-05,2.1583692e-05,7.716111e-07,-1.9872624e-07,-1.642536e-06,0.0002683378,-1.6399008e-05,5.4081606e-06,-0.0001540891,-0.0003359312,-0.00040008588,-0.00033373325,-0.00061613845,-0.0033525787,-0.0017667795,-0.0009824283,-5.0034334e-05,-7.239713e-05,-0.000120844954,-4.307783e-05,-0.000106313346,0.001089596,-0.00019456322,0.00019889468,-2.8631315e-05,4.762413e-05,8.993246e-06,-2.9119767e-05,1.2388983e-06,0.0002144472,2.1458609e-05,0.0001536696,-2.345814e-05,4.7426318e-05,-1.826872e-05,-2.1817352e-05,-4.9836304e-05,0.00045573898,-2.3960898e-05,-5.39961e-05,-3.752168e-05,9.415073e-05,1.706471e-05,1.3084691e-05,6.5394506e-06,-5.98587e-08,8.631319e-05,-6.991151e-05,-1.7341083e-05,8.3868945e-05,2.6062755e-05,1.8617542e-06,3.109697e-05,0.00023629962,-7.2130433e-06,-3.869644e-05,-1.8319603e-05,9.8743396e-05,1.9995256e-05,1.6140817e-05,1.17016425e-05,-3.799042e-05,1.1946046e-05,-5.492491e-06
BU,0.9776153600294285,0.017526273,0.0,7.694865e-06,0.000107749016,0.0003071702,5.632221e-05,0.000109564106,9.317751e-07,2.5096393e-05,6.162696e-06,-4.466001e-05,1.7987111e-06,1.1178309e-05,-4.484612e-06,2.8384027e-06,0.0003808846,-2.33207e-06,-3.9220522e-05,6.203009e-05,-0.0001288655,-2.6653812e-05,0.00014124662,0.0001378293,0.0014323874,0.0020310213,0.002519873,7.404264e-05,-0.00025432976,-0.0003268107,-0.00020031517,-0.00023209113,-0.003526862,-0.00030606886,0.0004577772,-2.5680461e-05,-3.874353e-05,-1.1029612e-05,-0.00013950677,-5.1516868e-06,-2.9585313e-05,-1.2490775e-05,0.00021805632,5.2335003e-05,-6.8033645e-05,-6.291047e-05,-5.2005842e-05,-0.00013652329,-0.0011462892,2.9554616e-05,3.073811e-05,-1.7635793e-05,2.0528201e-05,6.114965e-06,2.773985e-05,3.8144924e-06,-2.8717595e-06,3.85323e-05,-4.2393913e-05,-2.2086047e-05,-1.2281158e-05,2.822215e-05,-1.8025094e-05,4.949063e-05,-4.878385e-05,-8.910956e-05,-9.5455885e-05,-0.00011025596,-3.5208977e-05,3.3942786e-05,5.194444e-05,7.171351e-06,0.0014023155,7.4092706e-05,-1.27901485e-05
CD,0.7055163223103019,0.025473075,7.683010643016279e-169,7.712601e-06,9.512376e-06,5.632221e-05,0.0006488776,3.2377844e-05,1.2168173e-06,8.9859626e-05,6.901326e-06,-0.00011326595,-1.414071e-05,-1.4323166e-05,2.962473e-05,7.7633285e-07,0.0018604607,3.37703e-05,-0.00026480257,-6.3707055e-05,-6.092544e-06,-1.44287e-05,-0.00018386767,1.0529657e-06,0.0008148786,0.0003740912,0.0006129625,-0.00018787566,-4.4698045e-05,-6.7505855e-05,2.5797655e-05,-3.2916276e-05,0.0008948544,0.0004776153,0.00015557572,-0.00027643007,-0.00065273955,-0.00037260124,-0.0014128967,-8.681699e-05,-0.0037067027,-0.0004912089,-0.001695635,-8.654915e-05,-2.0601967e-05,-3.54973e-05,6.4032094e-05,-4.219475e-05,0.0013304746,0.00021516638,-0.00010090445,-3.671718e-05,3.0038183e-05,1.1062623e-05,0.0002831551,1.1757872e-05,-3.7371258e-06,0.00015429957,-7.224911e-05,-6.602608e-05,-8.808954e-05,-8.831033e-05,-1.3081259e-05,-7.7571254e-05,0.0009828792,-0.00033863966,-0.0006505805,-0.00012349155,-1.0911705e-05,-2.8096798e-05,0.0005578932,-5.2555333e-06,0.0011689188,0.00060820405,-1.3638512e-05
BV,0.7978512096828722,0.017254021,0.0,5.7049015e-06,3.9888004e-05,0.000109564106,3.2377844e-05,0.00029770122,8.4949806e-07,2.2608832e-05,4.04151e-05,-4.122043e-05,1.8519943e-06,5.454105e-06,-6.9267226e-06,1.846285e-05,0.0005468961,-1.308681e-05,5.061805e-05,-2.0680387e-05,-4.7845206e-05,-1.9242689e-05,3.6864658e-05,6.158951e-05,0.0006699818,0.0011376296,0.0018657544,-6.2790554e-05,-9.396089e-05,-0.00011277237,-8.9327936e-05,-4.1088453e-05,-0.0016647293,0.00043284456,0.0011253066,-2.211435e-05,-3.1523945e-05,-1.1103451e-05,-7.638876e-05,-7.0883475e-06,8.81235e-05,-1.0947448e-05,8.8897315e-05,0.00027954718,-0.00033924196,-0.00026645773,-0.00018218157,-0.0003327301,-0.002763358,-0.0012445861,-0.00022647317,-1.2740195e-05,-3.7161851e-06,2.5987679e-06,2.7748203e-05,2.604791e-06,-2.6129376e-06,4.914483e-05,-0.00013822953,-1.9138359e-05,-1.9880785e-05,3.4486035e-07,-1.8803794e-05,0.00015168065,-6.871457e-05,-7.9723395e-05,-8.841007e-05,3.8903832e-05,-4.1637526e-05,-8.052185e-05,-7.0773196e-05,1.2923883e-06,0.00052576035,-0.0003971805,-8.2322294e-05
CS,0.31277803227609674,0.003597482,0.0,-9.2931464e-07,1.8279636e-08,9.317751e-07,1.2168173e-06,8.4949806e-07,1.2941878e-05,2.536186e-07,6.9415975e-08,1.170189e-05,1.1358534e-06,6.81761e-07,-1.5132179e-07,2.2823924e-06,-0.00028904958,-5.0391254e-06,-5.1604543e-06,-1.2917332e-06,-3.427614e-08,1.2303565e-07,-8.339334e-07,2.0988415e-07,-6.5119557e-06,1.027452e-05,-3.5201733e-06,-2.9753426e-06,-9.2922346e-07,-8.5942446e-07,-1.7623303e-06,-4.5135553e-07,0.00010472448,5.217249e-06,-6.698732e-06,-8.046446e-07,-1.343601e-06,-7.922742e-07,-2.765317e-06,-1.0882527e-07,1.0100874e-05,-1.1687878e-06,-4.198522e-06,-1.932018e-06,-9.0211705e-07,-1.1697283e-06,-4.6398515e-07,-9.74818e-07,7.6723205e-05,2.8912286e-06,-1.6289653e-06,-4.2908773e-06,-1.7250517e-05,-1.3511134e-05,-3.8160004e-05,-1.2230127e-05,-4.000278e-05,-5.7978494e-05,-5.106834e-05,-5.110056e-07,-2.1922301e-07,-1.7941896e-07,-1.2459152e-07,1.8127318e-07,-5.4765164e-06,-9.2649594e-07,-3.0786218e-06,1.310128e-06,2.0328301e-07,-3.805103e-07,1.1484311e-06,2.4472945e-07,-0.00011068841,-6.9456282e-06,-1.4891457e-07
DP,0.5371964084300493,0.014375951,1.3075736565960283e-305,-2.6576757e-07,2.0266457e-06,2.5096393e-05,8.9859626e-05,2.2608832e-05,2.536186e-07,0.00020666796,1.0669856e-05,1.1782747e-05,-1.3423763e-06,-3.513367e-06,6.9547964e-06,1.2276654e-06,0.00021790442,-0.000114724695,9.094564e-06,-2.6763953e-05,2.648797e-06,-2.5934478e-06,-3.5068595e-05,-3.5984976e-05,0.00014708772,-0.0008279006,0.00034660482,-1.3988051e-05,-2.188258e-05,-2.8936469e-05,-8.103922e-06,-1.38546075e-05,-0.00025539144,0.00010705541,0.00022078711,3.2208132e-05,-9.2297225e-05,-4.3711298e-05,-0.00021955425,-6.7459587e-06,5.7216184e-05,-0.0001718817,0.0005187853,9.904794e-06,-2.1246226e-05,-1.8096755e-05,-2.7942312e-06,-2.6010875e-05,-0.0002538044,0.000109858636,-5.8434376e-05,5.87349e-06,3.066484e-06,1.1745908e-05,5.241166e-05,3.7984514e-06,-7.8103113e-07,3.034676e-05,-0.000107456624,2.5344323e-05,-0.00022451134,-0.00019026613,-0.00026381225,-0.00021316922,-0.0022366855,-0.00072390534,-0.0016088394,-0.00010149808,-6.7943856e-06,-1.9031817e-05,0.00017220552,1.0992136e-05,-0.00094457855,0.0011056166,-2.1407075e-05
CH,0.5347706279558604,0.014673963,8.718825113663372e-291,-6.911575e-07,2.6198404e-06,6.162696e-06,6.901326e-06,4.04151e-05,6.9415975e-08,1.0669856e-05,0.00021532518,2.586505e-06,-5.869866e-07,-9.904195e-07,-5.135614e-07,-4.1469104e-07,0.00018053505,-5.2277214e-06,-8.020667e-05,-2.791364e-05,-2.435767e-07,-1.1304215e-06,-2.8912135e-07,-3.265899e-05,0.00027485864,-3.5209297e-05,-0.0016897165,-6.612124e-05,-4.1923677e-06,-1.0015606e-05,1.1754399e-05,-1.685252e-05,0.0007457613,-2.3655712e-05,-0.00064686977,-1.4178145e-05,-6.969307e-06,-4.9611745e-06,-1.3283562e-05,-2.693124e-06,3.0162502e-05,-5.1540287e-06,-0.00032987614,3.702179e-05,-4.7553825e-05,-3.2952415e-05,-2.5814337e-05,-4.5464963e-05,-0.0005801519,-0.00014562978,6.079322e-05,-1.1220768e-05,1.4324256e-05,1.6617194e-06,9.347933e-06,2.0709767e-06,-2.1547895e-07,-2.0283309e-05,0.0004241957,-1.0691516e-05,-1.0051234e-05,-7.400374e-06,-7.805584e-06,-1.1729946e-06,-0.00021869678,-3.8187594e-05,0.0003271057,0.00011377601,-0.00021049131,-0.00016800381,-0.0005684289,-0.00020902095,-0.0020200866,-0.0016826764,-0.00044853665
CA*CA,-1.3936964666543903,0.10873976,1.3202784432608925e-37,-0.00044156573,-1.945371e-05,-4.466001e-05,-0.00011326595,-4.122043e-05,1.170189e-05,1.1782747e-05,2.586505e-06,0.011824337,0.00044695623,-5.9201233e-05,-0.0014621101,-0.00011708381,-0.0023559618,-0.009174087,0.00055589183,6.567732e-05,2.4213248e-05,4.309031e-06,-2.8828093e-05,-6.263055e-05,-0.000405731,-0.0011057266,-0.0005492756,-0.00011980834,3.4608707e-05,4.214342e-05,-1.5372996e-05,-2.475081e-05,-0.000629771,-0.0003892426,-0.00021237571,0.0009490428,0.00010469138,2.792455e-05,0.00016173413,-2.8536873e-05,-0.00069927383,-5.631063e-05,0.0006838772,-5.8147332e-05,3.853346e-05,2.8138407e-05,-6.159178e-05,4.696617e-05,-0.0006000613,9.111592e-05,-8.991089e-05,-0.0031846836,-7.149947e-05,-0.00010793854,-0.00042490594,-1.6489941e-05,-3.5864065e-05,0.0028646097,-0.0006385305,0.00034907882,-1.8120052e-05,-4.977583e-05,-8.611983e-05,-1.5961497e-05,-0.0009854026,-3.4484943e-05,-0.0008280651,-0.00010536084,1.908746e-05,-2.9366636e-05,7.75218e-05,8.152217e-05,-0.00020249066,-0.00033328953,-2.560711e-06
CA*BT,-0.2090709919501952,0.026951225,8.669945413452164e-15,-0.00021794364,2.1583692e-05,1.7987111e-06,-1.414071e-05,1.8519943e-06,1.1358534e-06,-1.3423763e-06,-5.869866e-07,0.00044695623,0.0007263685,6.976363e-05,0.00039174358,8.3236795e-05,0.003955747,0.00023606958,0.0009844407,0.00023180184,1.5520146e-06,-2.704242e-05,-7.0664086e-05,-4.7761314e-05,0.001063281,-0.00021856964,-4.5180364e-05,4.0100294e-05,8.4052745e-06,-1.0784159e-05,1.0390236e-05,-6.182052e-06,-0.00057844754,-9.7928905e-06,9.289951e-05,5.1247887e-05,2.875068e-05,6.4676497e-06,1.8186267e-05,2.6693267e-06,-9.0746595e-05,2.0133733e-05,1.01395e-05,2.3215236e-05,7.2869057e-07,-4.053998e-06,7.81345e-07,-5.1200605e-06,-6.550705e-05,-8.453647e-05,-1.8156901e-05,-0.00022076767,-0.0004102678,-7.995741e-07,-2.335363e-05,3.4544264e-06,-3.4866746e-06,0.0002353684,-0.000116621355,2.2279177e-05,-3.818659e-06,1.8126e-07,-4.676492e-06,3.0857975e-06,-0.00014908673,5.8292885e-06,-7.100265e-05,-5.1552674e-05,2.8191069e-05,-1.260512e-05,-6.1115184e-06,-8.254665e-08,0.00074701797,-6.914726e-05,1.4768292e-06
