Treatments,species,true,pred,stdv
CDanc-BU,BU,0.01384054,0.11077407002449036,0.003097882494330406
CDanc-BU,CD,0.011926127,0.02720511518418789,0.00019085836538579315
CDanc-BU,BU,0.23919032533333331,0.60871821641922,0.0075340960174798965
CDanc-BU,CD,0.14617634133333332,0.10302993655204773,0.0014063984854146838
CDanc-BU,BU,0.906576979,0.6353448629379272,0.008039184845983982
CDanc-BU,CD,0.2886230223333333,0.33298546075820923,0.013828057795763016
CDanc-BU,BU,0.5550739336666667,0.5332929491996765,0.006674948148429394
CDanc-BU,CD,0.5700844056666666,0.43290650844573975,0.02322942391037941
CDanc-CA-BV,CA,0.27386860366666665,0.13343118131160736,0.008484096266329288
CDanc-CA-BV,CD,0.866942195,0.45923927426338196,0.02626979723572731
CDanc-CA-BV,BV,0.251655901,0.7813432812690735,0.014066772535443306
CDanc-CS-BT,BT,1.0745103583333333,0.9974743127822876,0.00621665408834815
CDanc-CS-BT,CD,0.13957183333333334,0.10082921385765076,0.001546790823340416
CDanc-CS-BT,CS,0.017584487666666666,0.004407702479511499,0.00023677368881180882
CDanc-CS-BT-BU-BV,BT,0.827561486,0.7958090901374817,0.00483598280698061
CDanc-CS-BT-BU-BV,BU,0.231113746,0.26704853773117065,0.003947494551539421
CDanc-CS-BT-BU-BV,CD,0.028624202,0.08325839042663574,0.0009701158269308507
CDanc-CS-BT-BU-BV,BV,0.12033266166666666,0.0691160038113594,0.008540593087673187
CDanc-CS-BT-BU-BV,CS,0.003834569666666667,0.0003621791547629982,0.00022707581229042262
CDanc-CS-BT-BU-BV,BT,0.8109950403333334,0.8236413598060608,0.004736144561320543
CDanc-CS-BT-BU-BV,BU,0.22964533433333334,0.21668551862239838,0.0036466140300035477
CDanc-CS-BT-BU-BV,CD,0.12679966233333334,0.1343776136636734,0.0023712855763733387
CDanc-CS-BT-BU-BV,BV,0.044038447,0.01754162646830082,0.008433658629655838
CDanc-CS-BT-BU-BV,CS,0.004388196,4.851495395996608e-05,0.00022690187324769795
CDanc-DP-BV,CD,0.48101326133333333,0.5049052834510803,0.031581055372953415
CDanc-DP-BV,BV,0.6386184433333333,0.5933316946029663,0.012499804608523846
CDanc-DP-BV,DP,0.02553496566666667,0.04758751019835472,0.004950789734721184
