Treatments,species,true,pred,stdv
CDevo-CS-CH-DP,CD,0.38190939800000007,0.317362517118454,0.0056181857362389565
CDevo-CS-CH-DP,CS,0.031343962999999996,0.07932975143194199,0.05353817343711853
CDevo-CS-CH-DP,DP,0.18197380033333332,0.09644551575183868,0.001192740281112492
CDevo-CS-CH-DP,CH,0.03497282300000001,0.10317611694335938,0.07410446554422379
CDevo-CS-CH-DP,CD,0.37192925966666673,0.23369422554969788,0.03380167484283447
CDevo-CS-CH-DP,CS,0.012699794,0.33694157004356384,0.11592806875705719
CDevo-CS-CH-DP,DP,0.2708472413333333,0.06548250466585159,0.008090545423328876
CDevo-CS-CH-DP,CH,0.03649037233333333,0.10793529450893402,0.10772886127233505
CDevo-CS-DP-BT-BV-CA,CA,0.019573047,0.010670510120689869,0.0011245477944612503
CDevo-CS-DP-BT-BV-CA,BT,1.0708324109999998,1.0462204217910767,0.013547949492931366
CDevo-CS-DP-BT-BV-CA,CD,0.016282735000000003,0.02023184299468994,0.0016425458015874028
CDevo-CS-DP-BT-BV-CA,BV,0.06872553099999999,0.10486482828855515,0.003483014414086938
CDevo-CS-DP-BT-BV-CA,CS,0.006300053666666666,0.00010306161129847169,0.052308790385723114
CDevo-CS-DP-BT-BV-CA,DP,0.015519576333333335,0.008206583559513092,0.0006164335645735264
CDevo-CS-DP-BT-BV-CA,CA,0.021159901,0.009968948550522327,0.0011476502986624837
CDevo-CS-DP-BT-BV-CA,BT,1.0455761103333334,1.0121746063232422,0.013474117033183575
CDevo-CS-DP-BT-BV-CA,CD,0.030445952333333335,0.007847191765904427,0.0016352557577192783
CDevo-CS-DP-BT-BV-CA,BV,0.07023206133333333,0.079005166888237,0.0022019348107278347
CDevo-CS-DP-BT-BV-CA,CS,0.006365213333333334,4.593487574311439e-06,0.05230872333049774
CDevo-CS-DP-BT-BV-CA,DP,0.012754088666666668,0.0023262156173586845,0.000614881282672286
CDevo-CS-DP-BU,BU,0.9835977636666667,0.9271379113197327,0.007995054125785828
CDevo-CS-DP-BU,CD,0.11743919033333335,0.15744683146476746,0.0019223459530621767
CDevo-CS-DP-BU,CS,0.011381181999999998,0.00012172980495961383,0.052309054881334305
CDevo-CS-DP-BU,DP,0.037581875,0.031675759702920914,0.0006291615427471697
CDevo-CS-DP-BU,BU,0.7974284393333333,0.9292744398117065,0.00803720485419035
CDevo-CS-DP-BU,CD,0.214100991,0.1985466629266739,0.002144897123798728
CDevo-CS-DP-BU,CS,0.011246899,1.31029992189724e-05,0.052308738231658936
CDevo-CS-DP-BU,DP,0.034723669666666665,0.02296251244843006,0.0006314357160590589
