Treatments,Time,CA,BT,BU,CD,BV,CS,DP,CH
CDanc-CH-BT_6,24,0.0,1.000304373,0.0,0.068103511,0.0,0.0,0.0,0.114958727
CDanc-CH-BU-CA_1,0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025
CDanc-CH-BU-CA_1,12,0.056507417,0.0,0.820003055,0.27618124,0.0,0.0,0.0,0.013208236
CDanc-CH-BU-CA_1,24,0.095700707,0.0,0.828857841,0.23685925,0.0,0.0,0.0,0.005682229
CDanc-CH-BU-CA_2,0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025
CDanc-CH-BU-CA_2,12,0.07037536,0.0,0.838522417,0.259567787,0.0,0.0,0.0,0.015834456
CDanc-CH-BU-CA_2,24,0.147894441,0.0,0.751375177,0.232107975,0.0,0.0,0.0,0.009522378
CDanc-CH-BU-CA_3,0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025
CDanc-CH-BU-CA_3,12,0.085040255,0.0,0.822498718,0.233377518,0.0,0.0,0.0,0.012683561
CDanc-CH-BU-CA_3,24,0.138984289,0.0,0.737449359,0.221221998,0.0,0.0,0.0,0.011144362
CDanc-CH-BU_4,0,0.0,0.0,0.003333333,0.003333333,0.0,0.0,0.0,0.003333333
CDanc-CH-BU_4,24,0.0,0.0,0.6530937,0.232998731,0.0,0.0,0.0,0.249074288
CDanc-CH-BU_5,0,0.0,0.0,0.003333333,0.003333333,0.0,0.0,0.0,0.003333333
CDanc-CH-BU_5,24,0.0,0.0,0.806457228,0.176369142,0.0,0.0,0.0,0.160840329
CDanc-CH-BU_6,0,0.0,0.0,0.003333333,0.003333333,0.0,0.0,0.0,0.003333333
CDanc-CH-BU_6,24,0.0,0.0,0.719778033,0.196322127,0.0,0.0,0.0,0.183066546
CDanc-CH-BV_4,0,0.0,0.0,0.0,0.003333333,0.003333333,0.0,0.0,0.003333333
CDanc-CH-BV_4,24,0.0,0.0,0.0,0.14110372,0.407684798,0.0,0.0,0.721378192
CDanc-CH-BV_5,0,0.0,0.0,0.0,0.003333333,0.003333333,0.0,0.0,0.003333333
CDanc-CH-BV_5,24,0.0,0.0,0.0,0.240898618,0.481359239,0.0,0.0,0.550708841
CDanc-CH-BV_6,0,0.0,0.0,0.0,0.003333333,0.003333333,0.0,0.0,0.003333333
CDanc-CH-BV_6,24,0.0,0.0,0.0,0.196779939,0.561635921,0.0,0.0,0.514050755
CDanc-CH-DP-BT-BU_1,0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002
CDanc-CH-DP-BT-BU_1,12,0.0,0.829743762,0.231153582,0.066558867,0.0,0.0,0.006242641,0.008001132
CDanc-CH-DP-BT-BU_1,24,0.0,0.7767865,0.23441831,0.087771545,0.0,0.0,0.005745955,0.008077647
CDanc-CH-DP-BT-BU_2,0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002
CDanc-CH-DP-BT-BU_2,12,0.0,0.84988947,0.23122863,0.069226586,0.0,0.0,0.00627181,0.008283523
CDanc-CH-DP-BT-BU_2,24,0.0,0.784742808,0.224250009,0.092952686,0.0,0.0,0.006478921,0.00687559
CDanc-CH-DP-BT-BU_3,0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002
CDanc-CH-DP-BT-BU_3,12,0.0,0.830615404,0.245627693,0.063970271,0.0,0.0,0.005081326,0.006805348
CDanc-CH-DP-BT-BU_3,24,0.0,0.776477008,0.227736152,0.091094461,0.0,0.0,0.006304867,0.006087458
CDanc-CH_10,0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005
CDanc-CH_10,24,0.0,0.0,0.0,0.22696715,0.0,0.0,0.0,0.114199499
CDanc-CH_11,0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005
CDanc-CH_11,24,0.0,0.0,0.0,0.210596608,0.0,0.0,0.0,0.12607004
CDanc-CH_12,0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005
CDanc-CH_12,24,0.0,0.0,0.0,0.234183319,0.0,0.0,0.0,0.152983364
CDanc-CH_4,0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005
CDanc-CH_4,3,0.0,0.0,0.0,0.010720468,0.0,0.0,0.0,0.001546199
CDanc-CH_4,6,0.0,0.0,0.0,0.102055325,0.0,0.0,0.0,0.006111342
CDanc-CH_4,24,0.0,0.0,0.0,0.340076379,0.0,0.0,0.0,0.169990264
CDanc-CH_5,0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005
CDanc-CH_5,3,0.0,0.0,0.0,0.010479904,0.0,0.0,0.0,0.001686763
CDanc-CH_5,6,0.0,0.0,0.0,0.106560851,0.0,0.0,0.0,0.004305816
CDanc-CH_5,24,0.0,0.0,0.0,0.326092884,0.0,0.0,0.0,0.148873776
CDanc-CH_6,0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005
CDanc-CH_6,3,0.0,0.0,0.0,0.011426204,0.0,0.0,0.0,0.001840462
CDanc-CH_6,6,0.0,0.0,0.0,0.123063444,0.0,0.0,0.0,0.005503223
CDanc-CH_6,24,0.0,0.0,0.0,0.270225185,0.0,0.0,0.0,0.202041504
CDanc-CS-BT-BU-BV_1,0,0.0,0.002,0.002,0.002,0.002,0.002,0.0,0.0
CDanc-CS-BT-BU-BV_1,12,0.0,0.809563156,0.233931445,0.030302612,0.132058074,0.004244724,0.0,0.0
CDanc-CS-BT-BU-BV_1,24,0.0,0.81470675,0.225957921,0.120842925,0.048494449,0.005897974,0.0,0.0
CDanc-CS-BT-BU-BV_2,0,0.0,0.002,0.002,0.002,0.002,0.002,0.0,0.0
CDanc-CS-BT-BU-BV_2,12,0.0,0.826437821,0.231913063,0.031831205,0.120137127,0.005280753,0.0,0.0
CDanc-CS-BT-BU-BV_2,24,0.0,0.802358373,0.217418083,0.139436062,0.047780892,0.003906614,0.0,0.0
CDanc-CS-BT-BU-BV_3,0,0.0,0.002,0.002,0.002,0.002,0.002,0.0,0.0
CDanc-CS-BT-BU-BV_3,12,0.0,0.846683481,0.22749673,0.023738789,0.108802784,0.001978232,0.0,0.0
CDanc-CS-BT-BU-BV_3,24,0.0,0.815919998,0.245559999,0.12012,0.03584,0.00336,0.0,0.0
CDanc-CS-BT-BU-CA_1,0,0.002,0.002,0.002,0.002,0.0,0.002,0.0,0.0
CDanc-CS-BT-BU-CA_1,12,0.02300878,0.923958517,0.247051903,0.027201058,0.0,0.004679752,0.0,0.0
CDanc-CS-BT-BU-CA_1,24,0.04777061,0.862312589,0.213375391,0.097664358,0.0,0.004777061,0.0,0.0
CDanc-CS-BT-BU-CA_2,0,0.002,0.002,0.002,0.002,0.0,0.002,0.0,0.0
CDanc-CS-BT-BU-CA_2,12,0.020478268,0.923677685,0.255080185,0.033771179,0.0,0.003592679,0.0,0.0
CDanc-CS-BT-BU-CA_2,24,0.024378679,0.880453122,0.214572672,0.091671893,0.0,0.003223627,0.0,0.0
CDanc-CS-BT-BU-CA_3,0,0.002,0.002,0.002,0.002,0.0,0.002,0.0,0.0
CDanc-CS-BT-BU-CA_3,12,0.016402507,0.970842744,0.228190856,0.026305908,0.0,0.005158021,0.0,0.0
CDanc-CS-BT-BU-CA_3,24,0.02539594,0.893525257,0.226229778,0.0879935,0.0,0.004255536,0.0,0.0
CDanc-CS-BT-BV-CA_1,0,0.002,0.002,0.0,0.002,0.002,0.002,0.0,0.0
CDanc-CS-BT-BV-CA_1,12,0.011043011,0.971005451,0.0,0.033778622,0.212675398,0.003897533,0.0,0.0
CDanc-CS-BT-BV-CA_1,24,0.01669076,0.926908782,0.0,0.110890666,0.121179491,0.005830334,0.0,0.0
CDanc-CS-BT-BV-CA_2,0,0.002,0.002,0.0,0.002,0.002,0.002,0.0,0.0
CDanc-CS-BT-BV-CA_2,12,0.009179771,0.948124308,0.0,0.03327667,0.243055302,0.003963992,0.0,0.0
CDanc-CS-BT-BV-CA_2,24,0.011350762,0.963646271,0.0,0.087968402,0.127362221,0.003672305,0.0,0.0
CDanc-CS-BT-BV-CA_3,0,0.002,0.002,0.0,0.002,0.002,0.002,0.0,0.0
CDanc-CS-BT-BV-CA_3,12,0.009987616,0.964957343,0.0,0.03021894,0.216014203,0.005121854,0.0,0.0
CDanc-CS-BT-BV-CA_3,24,0.011759269,0.938455025,0.0,0.082314886,0.144377696,0.00359311,0.0,0.0
CDanc-CS-BT_4,0,0.0,0.003333333,0.0,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-BT_4,24,0.0,1.08715419,0.0,0.129273902,0.0,0.019538546,0.0,0.0
CDanc-CS-BT_5,0,0.0,0.003333333,0.0,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-BT_5,24,0.0,1.045523146,0.0,0.165082602,0.0,0.019860931,0.0,0.0
CDanc-CS-BT_6,0,0.0,0.003333333,0.0,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-BT_6,24,0.0,1.090853739,0.0,0.124358996,0.0,0.013353986,0.0,0.0
CDanc-CS-BU_4,0,0.0,0.0,0.003333333,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-BU_4,24,0.0,0.0,0.504940733,0.502859729,0.0,0.036566211,0.0,0.0
CDanc-CS-BU_5,0,0.0,0.0,0.003333333,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-BU_5,24,0.0,0.0,0.502582178,0.496068713,0.0,0.038115832,0.0,0.0
CDanc-CS-BU_6,0,0.0,0.0,0.003333333,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-BU_6,24,0.0,0.0,0.522461751,0.459869105,0.0,0.037835853,0.0,0.0
CDanc-CS-BV-CA_1,0,0.0025,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0
CDanc-CS-BV-CA_1,12,0.025508293,0.0,0.0,0.436065723,0.784161782,0.017264168,0.0,0.0
CDanc-CS-BV-CA_1,24,0.061128461,0.0,0.0,0.460852247,0.742239172,0.01078017,0.0,0.0
CDanc-CS-BV-CA_2,0,0.0025,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0
CDanc-CS-BV-CA_2,12,0.020180801,0.0,0.0,0.42239537,0.805737153,0.012986719,0.0,0.0
CDanc-CS-BV-CA_2,24,0.0512297,0.0,0.0,0.46912829,0.749247624,0.010394432,0.0,0.0
CDanc-CS-BV-CA_3,0,0.0025,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0
CDanc-CS-BV-CA_3,12,0.021072684,0.0,0.0,0.431990021,0.819440052,0.013697245,0.0,0.0
CDanc-CS-BV-CA_3,24,0.054430068,0.0,0.0,0.490887995,0.741164568,0.008817332,0.0,0.0
CDanc-CS-BV_4,0,0.0,0.0,0.0,0.003333333,0.003333333,0.003333333,0.0,0.0
CDanc-CS-BV_4,24,0.0,0.0,0.0,0.834371828,0.514428602,0.023266261,0.0,0.0
CDanc-CS-BV_5,0,0.0,0.0,0.0,0.003333333,0.003333333,0.003333333,0.0,0.0
CDanc-CS-BV_5,24,0.0,0.0,0.0,0.759778003,0.572473657,0.02801498,0.0,0.0
CDanc-CS-BV_6,0,0.0,0.0,0.0,0.003333333,0.003333333,0.003333333,0.0,0.0
CDanc-CS-BV_6,24,0.0,0.0,0.0,0.834950731,0.500436165,0.029879739,0.0,0.0
CDanc-CS-CA_1,0,0.003333333,0.0,0.0,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-CA_1,12,0.131740872,0.0,0.0,0.484653513,0.0,0.013905615,0.0,0.0
CDanc-CS-CA_1,24,0.203654164,0.0,0.0,0.363295719,0.0,0.009150124,0.0,0.0
CDanc-CS-CA_2,0,0.003333333,0.0,0.0,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-CA_2,12,0.190654428,0.0,0.0,0.428622698,0.0,0.020222851,0.0,0.0
CDanc-CS-CA_2,24,0.215924678,0.0,0.0,0.353356418,0.0,0.010018905,0.0,0.0
CDanc-CS-CA_3,0,0.003333333,0.0,0.0,0.003333333,0.0,0.003333333,0.0,0.0
CDanc-CS-CA_3,24,0.220106143,0.0,0.0,0.34253284,0.0,0.008361011,0.0,0.0
CDanc-CS-CH-CA_1,0,0.0025,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0025
CDanc-CS-CH-CA_1,12,0.112918766,0.0,0.0,0.480774424,0.0,0.009828626,0.0,0.00717821
CDanc-CS-CH-CA_1,24,0.229737387,0.0,0.0,0.389943035,0.0,0.011645153,0.0,0.033974451
CDanc-CS-CH-CA_2,0,0.0025,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0025
CDanc-CS-CH-CA_2,12,0.103969095,0.0,0.0,0.509890987,0.0,0.010428511,0.0,0.008611422
CDanc-CS-CH-CA_2,24,0.245477959,0.0,0.0,0.409847533,0.0,0.01291683,0.0,0.035957663
CDanc-CS-CH-CA_3,0,0.0025,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0025
CDanc-CS-CH-CA_3,12,0.133370385,0.0,0.0,0.547311367,0.0,0.012187202,0.0,0.008531042
CDanc-CS-CH-CA_3,24,0.221788719,0.0,0.0,0.398163879,0.0,0.013197681,0.0,0.041149692
CDanc-CS-CH-DP-BT-BU-BV-CA_1,0,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125
CDanc-CS-CH-DP-BT-BU-BV-CA_1,12,0.01182686,0.825605798,0.238356715,0.050264155,0.026610435,0.004548792,0.010917101,0.008870145
CDanc-CS-CH-DP-BT-BU-BV-CA_1,24,0.028980138,0.735495919,0.230270753,0.092650786,0.036118103,0.003711742,0.008422799,0.010849707
CDanc-CS-CH-DP-BT-BU-BV-CA_2,0,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125
CDanc-CS-CH-DP-BT-BU-BV-CA_2,12,0.012199587,0.828102076,0.227382661,0.047034552,0.030866425,0.003821557,0.013522434,0.011170706
CDanc-CS-CH-DP-BT-BU-BV-CA_2,24,0.026193217,0.755518115,0.218437012,0.084827575,0.036766626,0.00456579,0.007449447,0.017542246
CDanc-CS-CH-DP-BT-BU-BV-CA_3,0,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125
CDanc-CS-CH-DP-BT-BU-BV-CA_3,12,0.013721198,0.811094315,0.23857733,0.047852678,0.028986031,0.003601814,0.009776354,0.009090294
CDanc-CS-CH-DP-BT-BU-BV-CA_3,24,0.04297106,0.747484247,0.212202767,0.082759079,0.043501567,0.003713548,0.00689659,0.011671152
CDanc-CS-CH-DP-BU-BV_1,0,0.0,0.0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667
CDanc-CS-CH-DP-BU-BV_1,12,0.0,0.0,0.589327866,0.32389543,0.147853957,0.007177377,0.035625887,0.031319461
CDanc-CS-CH-DP-BU-BV_1,24,0.0,0.0,0.495793795,0.277015277,0.277015277,0.00854278,0.020419328,0.040213575
CDanc-CS-CH-DP-BU-BV_2,0,0.0,0.0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667
CDanc-CS-CH-DP-BU-BV_2,12,0.0,0.0,0.598691975,0.318446902,0.153839796,0.006932378,0.020354642,0.03923431
CDanc-CS-CH-DP-BU-BV_2,24,0.0,0.0,0.522456972,0.276191884,0.258884821,0.007211276,0.014422553,0.033532435
CDanc-CS-CH-DP-BU-BV_3,0,0.0,0.0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667
CDanc-CS-CH-DP-BU-BV_3,12,0.0,0.0,0.564744427,0.338309984,0.177824314,0.00763726,0.025491936,0.041592106
CDanc-CS-CH-DP-BU-BV_3,24,0.0,0.0,0.415665192,0.252687895,0.400317554,0.004385039,0.015530348,0.025213976
CDanc-CS-CH-DP-BU_1,0,0.0,0.0,0.002,0.002,0.0,0.002,0.002,0.002
CDanc-CS-CH-DP-BU_1,12,0.0,0.0,0.734685151,0.320114392,0.0,0.007393197,0.020634744,0.007172504
CDanc-CS-CH-DP-BU_1,24,0.0,0.0,0.680264399,0.343787748,0.0,0.006895694,0.018859309,0.013292905
CDanc-CS-CH-DP-BU_2,0,0.0,0.0,0.002,0.002,0.0,0.002,0.002,0.002
CDanc-CS-CH-DP-BU_2,12,0.0,0.0,0.735124239,0.310962637,0.0,0.006021221,0.019401714,0.006690246
CDanc-CS-CH-DP-BU_2,24,0.0,0.0,0.665070795,0.344355263,0.0,0.007082348,0.022012704,0.016078845
CDanc-CS-CH-DP-BU_3,0,0.0,0.0,0.002,0.002,0.0,0.002,0.002,0.002
CDanc-CS-CH-DP-BU_3,12,0.0,0.0,0.730121904,0.30964573,0.0,0.00609216,0.018510793,0.007029415
CDanc-CS-CH-DP-BU_3,24,0.0,0.0,0.703400026,0.303971869,0.0,0.006401092,0.025764396,0.015362621
CDanc-CS-CH-DP_1,0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0025
CDanc-CS-CH-DP_1,12,0.0,0.0,0.0,0.432700836,0.0,0.01876308,0.174738749,0.011197322
CDanc-CS-CH-DP_1,24,0.0,0.0,0.0,0.369241067,0.0,0.006370427,0.23100629,0.020782211
CDanc-CS-CH-DP_2,0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0025
CDanc-CS-CH-DP_2,12,0.0,0.0,0.0,0.478441125,0.0,0.02130463,0.142610586,0.013043651
CDanc-CS-CH-DP_2,24,0.0,0.0,0.0,0.45596303,0.0,0.007813668,0.208056662,0.016266636
CDanc-CS-CH-DP_3,0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0025
CDanc-CS-CH-DP_3,12,0.0,0.0,0.0,0.458881702,0.0,0.024663238,0.143350941,0.019704142
CDanc-CS-CH-DP_3,24,0.0,0.0,0.0,0.434204006,0.0,0.009144987,0.228258888,0.020192132
CDanc-CS-CH_4,0,0.0,0.0,0.0,0.003333333,0.0,0.003333333,0.0,0.003333333
CDanc-CS-CH_4,24,0.0,0.0,0.0,0.324780224,0.0,0.036827404,0.0,0.127959012
CDanc-CS-CH_5,0,0.0,0.0,0.0,0.003333333,0.0,0.003333333,0.0,0.003333333
CDanc-CS-CH_5,24,0.0,0.0,0.0,0.314433256,0.0,0.039048296,0.0,0.139385098
CDanc-CS-CH_6,0,0.0,0.0,0.0,0.003333333,0.0,0.003333333,0.0,0.003333333
CDanc-CS-CH_6,24,0.0,0.0,0.0,0.31986115,0.0,0.031619187,0.0,0.142286343
CDanc-CS-DP-BT-BV-CA_1,0,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.001666667,0.0
CDanc-CS-DP-BT-BV-CA_1,12,0.012454244,1.029987806,0.0,0.039219943,0.079423116,0.005790131,0.010924775,0.0
CDanc-CS-DP-BT-BV-CA_1,24,0.027285353,0.987203806,0.0,0.078568668,0.050625836,0.005917306,0.011998981,0.0
CDanc-CS-DP-BT-BV-CA_2,0,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.001666667,0.0
CDanc-CS-DP-BT-BV-CA_2,12,0.01050223,1.057370319,0.0,0.053969791,0.057908128,0.005251115,0.012398466,0.0
CDanc-CS-DP-BT-BV-CA_2,24,0.032358371,0.990628425,0.0,0.094455627,0.048999819,0.004622624,0.012635174,0.0
CDanc-CS-DP-BT-BV-CA_3,0,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.001666667,0.0
CDanc-CS-DP-BT-BV-CA_3,12,0.013661821,1.065401706,0.0,0.045502679,0.067097171,0.003966335,0.012670237,0.0
CDanc-CS-DP-BT-BV-CA_3,24,0.029423604,0.991063754,0.0,0.08161852,0.056288635,0.006268507,0.012537014,0.0
CDanc-CS-DP-BT_1,0,0.0,0.0025,0.0,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-BT_1,12,0.0,1.097878586,0.0,0.064710295,0.0,0.006335864,0.010475296,0.0
CDanc-CS-DP-BT_1,24,0.0,1.071334493,0.0,0.076674518,0.0,0.008181989,0.011809057,0.0
CDanc-CS-DP-BT_2,0,0.0,0.0025,0.0,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-BT_2,12,0.0,1.082321419,0.0,0.06515577,0.0,0.005779947,0.009142826,0.0
CDanc-CS-DP-BT_2,24,0.0,1.055021748,0.0,0.084542847,0.0,0.00693373,0.009001684,0.0
CDanc-CS-DP-BT_3,0,0.0,0.0025,0.0,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-BT_3,12,0.0,1.075987409,0.0,0.062754731,0.0,0.006552703,0.01100518,0.0
CDanc-CS-DP-BT_3,24,0.0,1.056506754,0.0,0.080486839,0.0,0.005030427,0.009475921,0.0
CDanc-CS-DP-BU_1,0,0.0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-BU_1,12,0.0,0.0,0.77194881,0.31781185,0.0,0.008087083,0.028252276,0.0
CDanc-CS-DP-BU_1,24,0.0,0.0,0.682992764,0.389689113,0.0,0.011520175,0.025497987,0.0
CDanc-CS-DP-BU_2,0,0.0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-BU_2,12,0.0,0.0,0.77634942,0.330875774,0.0,0.006139172,0.025835681,0.0
CDanc-CS-DP-BU_2,24,0.0,0.0,0.639098657,0.43028978,0.0,0.008013192,0.028698409,0.0
CDanc-CS-DP-BU_3,0,0.0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-BU_3,12,0.0,0.0,0.818716774,0.290422455,0.0,0.010295626,0.023165159,0.0
CDanc-CS-DP-BU_3,24,0.0,0.0,0.675088403,0.359457717,0.0,0.00922174,0.030232096,0.0
CDanc-CS-DP-BV-CA_1,0,0.002,0.0,0.0,0.002,0.002,0.002,0.002,0.0
CDanc-CS-DP-BV-CA_1,12,0.012305162,0.0,0.0,0.336341107,0.754394926,0.007238331,0.011420478,0.0
CDanc-CS-DP-BV-CA_1,24,0.05300042,0.0,0.0,0.322236714,0.790772109,0.005183237,0.01160753,0.0
CDanc-CS-DP-BV-CA_2,0,0.002,0.0,0.0,0.002,0.002,0.002,0.002,0.0
CDanc-CS-DP-BV-CA_2,12,0.012179811,0.0,0.0,0.345196135,0.780319872,0.006597397,0.014006782,0.0
CDanc-CS-DP-BV-CA_2,24,0.033834876,0.0,0.0,0.182644189,0.958441017,0.003046742,0.00593313,0.0
CDanc-CS-DP-BV-CA_3,0,0.002,0.0,0.0,0.002,0.002,0.002,0.002,0.0
CDanc-CS-DP-BV-CA_3,12,0.012027111,0.0,0.0,0.392611023,0.699302345,0.007084462,0.015075077,0.0
CDanc-CS-DP-BV-CA_3,24,0.029737633,0.0,0.0,0.193003066,0.930418607,0.002915454,0.006025272,0.0
CDanc-CS-DP-CA_1,0,0.0025,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-CA_1,12,0.266926176,0.0,0.0,0.321686893,0.0,0.009721449,0.162265467,0.0
CDanc-CS-DP-CA_1,24,0.258671438,0.0,0.0,0.341175129,0.0,0.008670036,0.214583384,0.0
CDanc-CS-DP-CA_2,0,0.0025,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-CA_2,12,0.26706298,0.0,0.0,0.339346182,0.0,0.012568377,0.142822467,0.0
CDanc-CS-DP-CA_2,24,0.228084577,0.0,0.0,0.394401091,0.0,0.008680079,0.189334224,0.0
CDanc-CS-DP-CA_3,0,0.0025,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0
CDanc-CS-DP-CA_3,12,0.264314335,0.0,0.0,0.341443523,0.0,0.014876268,0.136965898,0.0
CDanc-CS-DP-CA_3,24,0.208069841,0.0,0.0,0.424789599,0.0,0.008335375,0.172605178,0.0
CDanc-CS_1,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_1,12,0.0,0.0,0.0,0.462243728,0.0,0.025756263,0.0,0.0
CDanc-CS_1,24,0.0,0.0,0.0,0.419302873,0.0,0.015797131,0.0,0.0
CDanc-CS_10,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_10,24,0.0,0.0,0.0,0.384494845,0.0,0.006171822,0.0,0.0
CDanc-CS_11,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_11,24,0.0,0.0,0.0,0.407933377,0.0,0.007233258,0.0,0.0
CDanc-CS_12,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_12,24,0.0,0.0,0.0,0.449019245,0.0,0.007647422,0.0,0.0
CDanc-CS_2,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_2,12,0.0,0.0,0.0,0.467794227,0.0,0.025605766,0.0,0.0
CDanc-CS_2,24,0.0,0.0,0.0,0.415283035,0.0,0.023716961,0.0,0.0
CDanc-CS_3,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_3,12,0.0,0.0,0.0,0.464532559,0.0,0.026567469,0.0,0.0
CDanc-CS_3,24,0.0,0.0,0.0,0.434703878,0.0,0.011996114,0.0,0.0
CDanc-CS_4,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_4,3,0.0,0.0,0.0,0.007361562,0.0,0.005905105,0.0,0.0
CDanc-CS_4,6,0.0,0.0,0.0,0.074628213,0.0,0.020138453,0.0,0.0
CDanc-CS_4,24,0.0,0.0,0.0,0.440972553,0.0,0.012394099,0.0,0.0
CDanc-CS_5,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_5,3,0.0,0.0,0.0,0.005180934,0.0,0.004285733,0.0,0.0
CDanc-CS_5,6,0.0,0.0,0.0,0.082277677,0.0,0.021588989,0.0,0.0
CDanc-CS_5,24,0.0,0.0,0.0,0.26951985,0.0,0.00854683,0.0,0.0
CDanc-CS_6,0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0
CDanc-CS_6,3,0.0,0.0,0.0,0.00661654,0.0,0.004750126,0.0,0.0
CDanc-CS_6,6,0.0,0.0,0.0,0.085687007,0.0,0.01997966,0.0,0.0
CDanc-DP-BT-BU-BV-CA_1,0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0
CDanc-DP-BT-BU-BV-CA_1,12,0.016806264,0.81420098,0.266122326,0.051946634,0.026112212,0.0,0.011111579,0.0
CDanc-DP-BT-BU-BV-CA_1,24,0.037770938,0.760485591,0.235530971,0.08091579,0.041148827,0.0,0.010747828,0.0
CDanc-DP-BT-BU-BV-CA_2,0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0
CDanc-DP-BT-BU-BV-CA_2,12,0.009989304,0.833447236,0.254444543,0.049004134,0.029779435,0.0,0.009235395,0.0
CDanc-DP-BT-BU-BV-CA_2,24,0.026394192,0.772909933,0.240847005,0.079402529,0.051468675,0.0,0.010777629,0.0
CDanc-DP-BT-BU-BV-CA_3,0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0
CDanc-DP-BT-BU-BV-CA_3,12,0.013662199,0.825087544,0.254663396,0.049402513,0.030821922,0.0,0.008962403,0.0
CDanc-DP-BT-BU-BV-CA_3,24,0.027707173,0.749404138,0.228771386,0.102404213,0.039127021,0.0,0.00898611,0.0
CDanc-DP-BT-CA_1,0,0.0025,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0
CDanc-DP-BT-CA_1,12,0.03844275,1.026804177,0.0,0.077634384,0.0,0.0,0.009818711,0.0
CDanc-DP-BT-CA_1,24,0.142458202,0.974594999,0.0,0.026420819,0.0,0.0,0.008925952,0.0
CDanc-DP-BT-CA_2,0,0.0025,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0
