parameter,0.0,1e-08,1e-07,1e-06,1e-05,0.0001,0.001,0.01,0.1,1.0
CA,0.28647193,0.21008858,0.18170436,0.21885692,0.1627052,0.17961735,0.141363,3.127387e-05,1.1804826,2.550713e-05
BT,0.9267513,0.9909853,0.94517255,0.9651564,0.95521957,0.9905796,1.0328226,0.67247987,0.24732938,-0.00022985779
BU,0.90597165,0.94332314,0.97185093,0.930479,0.93625885,0.91024,0.8819578,0.0006858556,0.20374662,-0.000119008415
CD,0.63068914,0.5305691,0.658725,0.6262858,0.6365174,0.6298603,0.54795176,0.18319038,-4.2986805e-05,-0.00013679912
BV,-0.14187925,0.72039646,0.74249595,0.7750631,0.70578986,0.68990207,0.6690239,-0.00028208754,-9.391717e-05,9.767415e-06
CS,0.31616023,0.3077043,0.3164242,0.31998137,0.30832988,0.3031355,0.22768043,0.12508489,7.2805415e-05,5.7504592e-05
DP,0.5453505,0.5489719,0.47928384,0.46621224,0.5512744,0.5415911,0.37290308,-0.00019343989,0.00013196522,0.00020974202
CH,0.5039969,0.5443498,0.5544788,0.5504274,0.5463895,0.5168219,0.32694817,0.00013240152,8.978936e-05,-0.00040367772
CA<-CA,-1.2237905,-3.8546696,-2.472156,-0.9093194,-0.3596012,-0.43664503,-0.014466211,-7.5405114e-07,-0.0010210874,0.00018625567
CA<-BT,-0.14984751,-0.07468467,-0.029162733,-0.110132836,-0.09666815,-0.111693785,-0.07234528,0.00015663948,-5.8783884e-05,-0.00013081316
CA<-BU,-0.06992972,-0.054559648,0.06260865,0.0068482175,0.08234503,0.010895193,-0.010451469,-0.0001710823,-0.00011184761,2.6984217e-05
CA<-CD,0.085984185,1.6504481,0.94968987,0.0758383,0.05721237,0.043380663,0.08522066,0.00013502112,0.0002885494,4.3028675e-05
CA<-BV,-0.3958699,-0.8958133,-0.050959565,-0.1380642,-0.051489472,-0.05807631,-0.00088529655,-6.879316e-06,5.8797625e-05,1.32917885e-05
CA<-CS,2.0137298,5.846637,4.6569624,2.271039,0.9328169,1.3705082,-7.014789e-05,-7.366741e-05,2.011887e-05,7.938279e-05
CA<-DP,0.4411303,2.8487797,0.94948125,0.19659656,0.22970879,0.09590335,0.055557813,2.75742e-05,0.00010170127,0.00017090008
CA<-CH,0.3723357,2.4094298,1.3963516,0.48816845,0.10228743,0.028401036,1.4475896e-05,-7.787779e-05,-0.0022830302,-0.00013208551
BT<-CA,-0.2068022,-0.09563701,0.31121394,-0.14524445,-0.074243695,-0.034659576,-0.00031509256,0.00014088753,0.00032503952,8.721801e-05
BT<-BT,-0.9185204,-0.9859801,-0.9345595,-0.9519886,-0.94556427,-0.95362943,-0.95618796,-0.66345763,0.00034017392,-8.565094e-05
BT<-BU,-0.5496415,-0.6303753,-0.5668779,-0.67504615,-0.6068402,-0.68111,-0.7341572,0.00024968653,9.642924e-05,3.150331e-05
BT<-CD,1.0611706,1.6282988,1.4933432,1.4058797,0.89895856,0.27213126,0.0013645375,0.00049392576,-0.0001747238,-0.00012895487
BT<-BV,-0.16104288,-0.14327815,-0.18237706,-0.063508995,-0.25346464,-0.3853912,-0.51955193,0.00017996485,8.539996e-05,3.8762082e-05
BT<-CS,1.9201274,1.4634125,3.90408,2.6621985,2.3917317,0.00015730657,0.002009351,0.00017057158,-1.2405897e-05,-5.371723e-05
BT<-DP,3.7688947,2.9831212,2.9922898,3.012467,2.8738081,2.3113298,0.00265454,0.00018144056,-1.5302248e-06,8.80688e-05
BT<-CH,2.0656166,2.7626045,1.4246342,3.2198968,1.7000726,1.7353075,0.0026272084,0.00021488755,6.9830225e-05,0.00025285935
