parameter,0.0,1e-08,1e-07,1e-06,1e-05,0.0001,0.001,0.01,0.1,1.0
CA,0.19124444,0.22472525,0.15241256,0.23503855,0.283662,0.16510144,0.15316357,0.11393898,-0.00020582844,-8.8353525e-05
BT,0.9983011,0.9381455,0.98230046,0.9825617,0.95536417,1.0047083,1.0260589,0.7370017,0.25626767,-0.0001387874
BU,0.9240642,0.9294234,0.929359,0.93007404,0.9304804,0.91688615,0.8786385,0.63013655,0.21476084,3.1335876e-05
CD,-0.16898085,0.6621281,0.6364904,0.6489666,0.6494898,0.63369364,0.5510041,0.00023300694,3.5861758e-05,-5.9081343e-05
BV,0.72493595,0.67943877,0.7181995,0.7015252,0.7578156,0.6850789,0.6627931,-0.00018986169,-0.00012519179,-9.8018645e-06
CS,0.31126574,0.30391422,0.30931622,-0.12677044,0.31011903,0.31389067,0.22515006,0.000112822214,0.00012842903,-0.00021988152
DP,0.46861655,0.55594337,0.46098226,0.49433866,0.49723423,0.52165097,0.37509623,0.0001148827,0.00045359222,1.0499105e-05
CH,-0.5104919,0.6137439,0.5065402,0.5845343,0.583286,0.50994116,0.3457823,-9.4425795e-06,0.00025542692,0.0002479035
CA<-CA,-1.6238333,-1.9149678,-0.26126027,-2.532084,-1.5785228,-0.24623473,0.0033934347,0.000675895,-6.953274e-05,-8.8350025e-05
CA<-BT,-0.1340943,-0.090901114,-0.079626456,-0.11284414,-0.22437647,-0.09905793,-0.07482165,0.0007243826,-6.502236e-05,-7.854784e-05
CA<-BU,0.028762165,-0.008045625,0.041942056,0.07810227,-0.105320856,0.029999705,0.0029468646,-0.0010335906,0.0001708094,-3.8476042e-05
CA<-CD,-0.26351422,0.596299,0.058871742,0.90753293,0.37261206,0.052951377,0.07798655,3.460711e-05,-0.00010889815,9.705516e-05
CA<-BV,-0.11378468,-0.043995988,-0.05282629,-0.010082638,-0.17722967,-0.048807934,-0.010253433,-4.7036145e-05,1.6879494e-06,6.366159e-05
CA<-CS,6.739861,4.114507,0.9686264,4.169147,3.1588943,1.177204,0.005874663,-7.673509e-05,-3.7688995e-05,5.634158e-05
CA<-DP,2.3381562,0.8621885,0.18982224,1.3896514,0.37626898,0.084987715,0.08428473,-0.00022873584,0.0001151335,-4.4122307e-06
CA<-CH,-1.2636329,0.89480525,0.31752792,1.1780089,0.9254257,0.009815549,0.008551669,5.0835377e-05,-0.00015600372,-6.716958e-05
BT<-CA,0.23414156,0.042472553,-0.08048446,0.3017182,-0.12200207,-0.027635572,-0.00038146065,-0.00027112145,-0.0001542143,-4.1367693e-05
BT<-BT,-0.98732847,-0.9282577,-0.9590986,-0.9745498,-0.9472913,-0.9647956,-0.95780766,-0.6982025,-0.00046069277,-4.1639076e-05
BT<-BU,-0.5763009,-0.6356234,-0.61800456,-0.60835284,-0.6323459,-0.69880813,-0.74535877,-0.3238869,-0.0002164985,-6.963913e-05
BT<-CD,0.20716421,1.2329042,1.4260288,1.2624043,1.0541191,0.23838976,-0.0049816654,-4.734753e-06,-1.7374296e-06,0.00011773387
BT<-BV,-0.1818225,-0.17289509,-0.08467405,-0.12562442,-0.14213899,-0.41549826,-0.5210432,7.825281e-05,0.00018506384,0.00013591333
BT<-CS,3.804171,2.130668,3.9872568,-0.82331514,3.4175768,-0.002743147,-0.0007371759,-0.00026736295,5.0081646e-05,2.1344087e-05
BT<-DP,3.7563975,2.7592678,3.2353332,2.8927617,2.3620431,2.307622,0.0015752092,-5.164077e-05,-0.00013732804,6.9214875e-05
BT<-CH,-0.6605714,2.0105898,0.99939424,2.0137296,1.5669526,1.3791339,-0.0037015886,-5.5184857e-05,0.00019827645,8.2237835e-05
BU<-CA,-0.43190476,-0.44274843,-0.633052,-0.3531786,-0.6747294,-0.7451721,-0.0029042326,3.3057397e-05,0.00022336926,-1.3387991e-05
BU<-BT,-0.77629733,-0.7828143,-0.7926085,-0.78551537,-0.78945607,-0.77144516,-0.71251863,-0.46105748,-0.00046398892,2.6275764e-05
BU<-BU,-0.9273694,-0.95525104,-0.9634687,-0.97206235,-0.9886545,-0.9546114,-0.91981745,-0.6562676,2.7034863e-05,-1.9006111e-05
BU<-CD,-0.72381085,0.21390072,0.23293464,0.32130125,0.40327162,-0.015045098,-0.013964271,1.3148485e-05,-0.0001816522,0.000100670266
BU<-BV,-0.74948436,-0.93371195,-0.7952409,-0.8451816,-0.87082654,-0.8467322,-0.6901828,-2.5029552e-05,-3.2622287e-05,9.456354e-05
BU<-CS,1.2584314,-1.1724144,1.9874667,-1.4680117,0.7005253,-0.8855647,-0.0020832606,2.7684073e-06,-8.147775e-05,0.0002503742
BU<-DP,-0.5230132,0.061819356,-1.2297207,-0.6297166,-1.1250725,-0.2760327,-0.42515466,-1.2190967e-05,0.00023501195,0.00010708851
BU<-CH,-0.4333199,0.7586032,0.65597165,1.0453869,1.6773484,0.7818748,-0.0065882537,0.00029120996,0.00011302055,0.00019673923
CD<-CA,0.8346543,-0.5463409,-0.7528388,-0.51063323,-0.5015485,-0.59494734,-0.0070710955,-0.00015035973,-8.627547e-06,3.453743e-05
CD<-BT,0.2536983,-0.5565888,-0.539361,-0.5527944,-0.574301,-0.6363372,-0.530384,0.00010747053,-0.00015462453,-0.00012246417
CD<-BU,0.46551847,-0.50743514,-0.4848768,-0.49237812,-0.51042736,-0.4560448,-0.3878532,0.00019442297,-0.00011865214,2.7056158e-05
CD<-CD,-1.1765217,-1.1399264,-1.0927744,-1.1190091,-1.1030957,-1.1237627,-1.0679939,-6.625534e-05,6.373275e-05,-0.00016802517
CD<-BV,0.42856964,-0.52351904,-0.52473587,-0.52901703,-0.5341085,-0.51538354,-0.45017484,-0.00012519062,0.00025075316,0.0002387625
CD<-CS,4.6147113,-1.3075969,-1.5785575,1.7311536,-1.4361429,-0.29700387,0.00021536414,-6.83424e-05,-6.248184e-05,-4.71261e-05
CD<-DP,2.4406214,-0.9070151,-0.9096415,-0.8652494,-0.902192,-0.72122383,-0.3296645,-0.00019087608,-4.8887014e-06,-1.4664365e-06
CD<-CH,2.3576264,0.33222565,0.3944975,0.48352405,0.098906696,-0.0005240843,0.00014838675,8.0564205e-06,-8.9471956e-05,-0.00013138563
BV<-CA,-0.7869877,-0.5352655,-0.8664017,-0.5685163,-0.5978281,-0.6415718,-0.0140775405,6.501476e-05,8.7917186e-05,0.00010991255
BV<-BT,-0.6667739,-0.63034296,-0.67090976,-0.6399088,-0.69023395,-0.64691514,-0.6359914,0.0003130971,-4.081947e-05,9.5121315e-05
BV<-BU,-0.67197216,-0.50231504,-0.65825975,-0.5341696,-0.5984016,-0.59680367,-0.55105764,-0.00042038434,-0.00014754092,-0.00024152751
BV<-CD,0.36641908,0.3913166,0.09115101,0.15711762,0.15433662,0.19248213,0.2720025,7.539082e-05,0.00011497804,1.2940851e-05
BV<-BV,-0.6754367,-0.6589023,-0.655183,-0.66019154,-0.70510846,-0.653538,-0.63929653,-5.436254e-05,-8.542413e-05,8.474628e-06
BV<-CS,0.33232734,-0.65098935,-0.16369899,-2.6475286,-1.0864855,-0.38459536,-0.00034631314,-6.869923e-05,-0.0002505618,-0.00010738931
BV<-DP,-0.23413315,0.45290148,-0.40976784,0.024914943,-0.5248859,-0.004387759,0.00264874,-5.4175507e-06,7.786055e-05,0.0002759016
BV<-CH,0.08560616,-0.05742814,-0.12501782,-0.23304687,-0.18459912,-0.009893921,0.005794724,0.0003435158,-1.8100487e-05,4.662825e-05
CS<-CA,-0.4140048,-0.34688592,-1.0281026,0.19456704,-0.5622059,-0.56786865,-0.001139961,0.00011261053,-1.6659716e-05,-0.00010049782
CS<-BT,-0.23883164,-0.27675077,-0.26721284,0.018161738,-0.23688354,-0.4147331,-0.18596044,6.994514e-05,4.134987e-05,-4.537888e-05
CS<-BU,-0.24038826,-0.10444535,-0.16264623,0.2885273,-0.22696231,-0.16742025,-0.1808021,6.6969485e-05,0.000117145915,-0.00032603633
CS<-CD,-0.5981795,-0.4098786,-0.47490716,-0.45537537,-0.45023116,-0.434055,-0.32020923,-0.00025267413,-0.00012332086,-1.7014318e-06
CS<-BV,-0.3328917,-0.24440539,-0.16139981,0.36846557,-0.20396,-0.26690087,-0.17119503,7.2465846e-05,0.0001379338,5.7701298e-05
