parameter,0.0,1e-08,1e-07,1e-06,1e-05,0.0001,0.001,0.01,0.1,1.0
CA,0.20986296,0.19484994,0.20038535,0.18169574,0.15903147,0.13660266,0.15654123,-0.0006955379,0.0002751921,-0.00014988889
BT,0.92946017,1.074757,1.0665448,1.0614027,1.0766139,1.0937959,1.0198538,0.0021121907,-0.0001772677,-0.00017496242
BU,0.9328399,0.90346813,0.93264425,0.9155186,0.92784727,0.91277736,0.8403758,0.54027754,-0.00033730452,-0.00019834988
CD,0.60415137,0.5744948,0.6038469,0.59498906,0.59889424,0.5944174,0.52375233,0.2046951,-0.00016648452,-8.95083e-06
BV,0.786689,0.7811354,0.74809915,0.7589992,0.7622408,0.72444516,0.6487174,0.20671566,-0.00022044472,0.00021489908
CS,0.31774038,0.33976078,0.3273633,0.321592,0.32009098,0.30101448,0.17750327,-0.0001224915,-9.009181e-05,6.210795e-05
DP,0.52054185,0.46718252,0.4572882,0.49914265,0.4813062,0.45317754,0.17175674,0.00020399183,8.798797e-05,8.36617e-05
CH,0.48953512,0.52379555,0.41700077,0.5081328,0.4732324,0.43585572,0.18316978,7.4096046e-05,-9.243813e-07,-6.8651236e-05
CA<-CA,-1.790712,-0.7317523,-2.2697148,-0.5349856,-0.3158086,0.0062974864,0.012936602,-0.00015320533,0.00019167532,6.700441e-05
CA<-BT,0.01944524,-0.12010481,-0.058600456,-0.06847311,-0.0778183,-0.037894625,-0.061689574,-4.9155497e-06,-0.00017754754,5.444172e-05
CA<-BU,-0.08620453,0.0527429,-0.077703215,-0.014594936,0.04106631,0.07956852,0.0059177736,-0.00016105318,0.00011002372,-7.8199984e-05
CA<-CD,-0.04637117,-0.16908786,0.111480236,-0.12988518,-0.08484447,0.0014732698,0.012109823,-4.0622697e-05,-3.689631e-05,0.00013288361
CA<-BV,-0.11075827,-0.13891117,-0.26246157,-0.06577478,-0.07634294,-0.00737806,0.0031616609,-0.0002856939,-0.00012060813,-8.983635e-05
CA<-CS,3.303297,3.7030559,4.135571,1.7175221,1.8714876,0.3509946,-0.00025508992,0.00011876777,2.6037545e-05,-5.8226397e-06
CA<-DP,1.5380826,0.5882931,1.6654497,0.24810289,0.17967722,0.23032692,-0.0008406607,-9.244338e-05,8.82489e-05,-0.0002148377
CA<-CH,1.8848501,0.5242974,3.348579,0.73457295,0.4753409,0.30735213,0.0007381972,8.422843e-05,5.4401928e-05,-5.484427e-05
BT<-CA,-0.3781731,-0.45987353,-0.37221584,-0.5225701,-0.6076052,-0.49118105,-0.002233273,0.000110861205,-0.0001867661,2.2659638e-05
BT<-BT,-0.90854675,-1.0716416,-1.0619379,-1.0523617,-1.0582905,-1.0353081,-0.9665327,0.00014416249,8.291607e-05,0.00026296751
BT<-BU,-0.6383384,-0.58474886,-0.6417833,-0.70521575,-0.65484554,-0.7422376,-0.6485502,0.00031159123,4.6987712e-05,0.00013069026
BT<-CD,1.9615169,0.36599,0.337806,0.34559104,0.15561718,-0.22038732,-0.1978238,-4.314199e-06,-0.000271695,0.00010518456
BT<-BV,-0.12166673,0.112086035,-0.09227914,-0.056685414,-0.119638905,-0.39524412,-0.24535716,-6.768189e-05,0.00011595108,4.5184606e-06
BT<-CS,3.120867,3.1699924,3.0194266,2.9371994,2.6130495,0.031193696,0.0013097414,4.1653402e-07,0.00013876417,-0.00023925022
BT<-DP,2.4217792,2.0857487,2.5167341,2.221875,2.1913354,1.5628109,0.0012486745,0.00017406311,-0.0001747019,0.00019793632
BT<-CH,1.4919432,-0.100474335,0.04752187,0.26755485,-0.13351208,0.16014536,8.226127e-05,-2.345274e-05,0.00011259681,9.178453e-06
BU<-CA,-0.4160845,-0.74066794,-0.28202742,-0.6673149,-0.666101,-0.56654346,0.0035847914,-0.00013132245,0.00020683598,-0.000169026
BU<-BT,-0.7658917,-0.7545417,-0.7743636,-0.7641984,-0.77330977,-0.7754624,-0.66609967,4.7174253e-06,6.29905e-05,9.7772616e-05
BU<-BU,-0.9808634,-0.95324326,-0.9472588,-0.9572196,-0.9721087,-0.95317376,-0.89201355,-0.7923315,0.00017471386,4.7134294e-05
BU<-CD,-0.77906233,-0.7138213,-0.7578533,-0.73710775,-0.7407766,-0.7176145,-0.5930851,-0.0006483308,-0.0002267859,0.00015740354
BU<-BV,-0.7677567,-0.82397515,-0.67066085,-0.8131186,-0.76101995,-0.75824296,-0.49930793,-0.0009431655,-0.00017712357,-3.2141295e-05
BU<-CS,-0.5544394,1.2972996,0.21178699,-0.37831172,0.34631953,0.0029213673,-0.000249291,-2.0102509e-05,-0.00024029225,5.244612e-05
BU<-DP,0.38053682,0.22784618,-0.059713416,0.3950952,0.061228003,0.0077455863,-0.00046089164,-7.303865e-05,-0.00019509606,-0.00010370528
BU<-CH,1.2264361,1.123205,-0.16304299,1.1336938,0.9275905,0.31416592,4.0656523e-05,-7.1010654e-06,1.4823078e-05,9.3812065e-05
CD<-CA,-0.4775518,-0.37196743,-0.3976171,-0.48667,-0.631969,-0.81073534,-0.005611127,-0.00022771419,0.00013788913,0.00028959604
CD<-BT,-1.097717,-0.33497795,-0.3445979,-0.34401432,-0.38608882,-0.4378643,-0.43344945,0.0004004089,2.4954648e-05,0.000102057624
CD<-BU,0.05592302,0.018761545,0.022943133,0.032535072,-0.0012070982,-0.09930069,-0.033021722,0.0103349425,0.00013928744,-4.459903e-05
CD<-CD,-1.3563089,-1.2821791,-1.2820127,-1.298504,-1.2726191,-1.1689142,-1.2869267,0.0069891284,-9.917858e-07,-0.00018713286
CD<-BV,0.27098116,0.256519,0.22966419,0.26390472,0.21749714,0.09267267,0.18348406,0.020428644,2.9718036e-05,-0.00013095127
CD<-CS,1.7818654,2.2127285,0.8423891,1.3046211,0.10665468,0.0042965803,-0.0005287295,8.474839e-06,6.690534e-07,5.641712e-05
CD<-DP,-0.4036359,-0.39753246,-0.48421186,-0.43847165,-0.48283324,-0.6068948,-0.012575175,0.00014583781,6.953814e-05,0.00011351867
CD<-CH,-0.87991875,-0.831678,-1.0982254,-0.8620508,-0.96849257,-0.85644776,-0.020713544,0.00010958794,0.000112619804,1.5217935e-05
BV<-CA,-0.3071291,-0.33936062,-0.31924346,-0.557994,-0.44808596,-0.003112469,-0.0007904741,-0.00044870825,-0.00019558854,6.492288e-05
BV<-BT,-0.7174135,-0.71874845,-0.71969646,-0.71760345,-0.7181671,-0.6931044,-0.6384476,-0.00044026575,-7.0398535e-05,0.00023769391
BV<-BU,-0.6508126,-0.60285246,-0.65879494,-0.607637,-0.6328611,-0.6363404,-0.538471,-0.002340377,0.00010732876,-0.00014877917
BV<-CD,-0.43894288,-0.47114846,-0.45737526,-0.4340767,-0.44221458,-0.39643648,-0.34009,0.0014013441,-5.259765e-05,-0.00012841425
BV<-BV,-0.7667314,-0.72381246,-0.70179945,-0.72829425,-0.71903634,-0.6912801,-0.65767074,-0.0025935182,6.539951e-06,0.00016478976
BV<-CS,-1.69037,-0.991338,-0.91780865,-0.5986168,-0.7593316,-0.015596131,7.053492e-05,-6.225325e-05,0.00020074478,0.00012520574
BV<-DP,-0.44696948,-0.73078126,-0.4054268,-0.3188113,-0.49954587,-0.08282009,2.4320689e-05,-1.3083954e-06,-4.5040422e-05,-2.8108992e-05
BV<-CH,-0.38666844,-0.25312138,-0.41046953,-0.29711983,-0.31730264,-0.52214277,-0.00084220164,0.00026164716,-4.462844e-05,-0.00010103998
CS<-CA,-0.37687987,-0.78804946,-0.43255165,-0.7131003,-0.89055485,-0.030830553,0.00013167276,-4.842021e-05,-0.00010827837,-0.00040771617
CS<-BT,-0.2864876,-0.26298812,-0.29462305,-0.28077585,-0.20768078,-0.29147115,-0.12439934,0.00023302171,-2.535943e-05,0.0001639069
CS<-BU,-0.21164337,-0.3166987,-0.18148488,-0.16805522,-0.18937573,-0.25905263,-0.10959671,-0.00015339312,7.200608e-05,-2.7112765e-07
CS<-CD,-0.93663794,-1.1325905,-0.8863275,-0.9481133,-0.748426,-0.7211661,-0.3379034,7.252176e-05,0.0003855578,0.00014683307
CS<-BV,-0.19614403,-0.15455094,-0.19095379,-0.12998936,-0.13642287,-0.29024315,-0.08678828,-3.7040016e-05,0.00010984247,-0.00043490608
CS<-CS,-0.5632339,-0.63903433,-0.5726559,-0.565303,-0.5526917,-0.48211825,-0.011569915,-9.725496e-06,-8.8649416e-05,-0.00014755141
CS<-DP,-0.5156732,-0.52546394,-0.33025333,-0.63051397,-0.6734757,-0.6962077,-0.00021667265,5.7777634e-05,-0.00035130023,-0.00018489038
CS<-CH,-0.531127,0.0429213,-0.58446676,-0.5623353,-1.264503,-0.019399667,-2.7358401e-05,2.212077e-05,-5.6135097e-05,0.00012777309
DP<-CA,-0.44982445,-0.50510436,-0.43204266,-0.4530743,-0.5578615,-0.67460674,2.0018942e-06,-8.3632985e-05,0.00010409436,0.00012045099
DP<-BT,-0.4956101,-0.40053558,-0.3918563,-0.39359865,-0.4148389,-0.38915813,-0.11632305,7.2214236e-05,-0.00018958263,-4.955537e-05
