parameter,0.0,1e-08,1e-07,1e-06,1e-05,0.0001,0.001,0.01,0.1,1.0
CA,0.17894752,0.18731625,0.20262912,0.20313886,0.17909136,0.141965,0.1451859,-0.0004095003,0.00013698822,1.4487363e-05
BT,1.0584644,1.0599153,1.0625665,1.0617483,1.0685406,1.0858698,1.0144987,0.67671585,-8.650595e-05,-0.00016987845
BU,0.91041386,0.92093647,0.94291633,0.91175836,0.9192676,0.913557,0.8376875,0.0014404177,0.20908907,0.00011800103
CD,0.5942066,0.6158833,0.5902634,0.5965722,0.6198712,0.59780914,0.5414133,0.18818402,0.17919648,-0.00011750589
BV,0.76630914,0.7571136,0.78292245,0.7304031,0.7530646,0.7163657,0.6605431,0.22196658,2.0533596e-05,-0.0001582305
CS,0.32628134,0.32264018,0.31350246,0.32785946,0.30200577,0.3105819,0.18770865,6.002153e-05,3.3178796e-05,-0.00039543273
DP,0.47777504,0.48258668,0.48727456,0.46446759,0.49153027,0.44762793,0.17115664,0.14616106,0.00013595844,-2.3343615e-05
CH,0.47527283,0.4972612,0.45568022,0.47705242,0.49340513,0.4216749,0.18497708,0.15777965,1.5767015e-05,-9.15226e-05
CA<-CA,-1.3195213,-0.8777423,-1.6465681,-1.1726586,-0.80219364,0.008738204,-0.005947318,-2.010621e-05,-0.0001426414,0.00015613367
CA<-BT,-0.08920693,-0.09634052,-0.09382864,-0.10651612,-0.086705044,-0.026942426,-0.05222135,5.937787e-05,1.6281047e-06,-0.00014403187
CA<-BU,-0.03516532,-0.04427196,-0.04545607,-0.030802181,-0.002495912,0.07060414,-0.0024517765,-1.3475066e-05,-0.00017745333,-0.000116010786
CA<-CD,-0.03423398,-0.12931603,-0.036273602,-0.18858908,-0.09185844,0.005606755,0.0058399756,-1.3072131e-05,-4.2798987e-05,3.628132e-05
CA<-BV,-0.14623182,-0.12932982,-0.19833659,-0.18769759,-0.09010154,-0.01684447,-0.0023797168,-5.802522e-05,0.00027531432,0.00018747878
CA<-CS,3.699308,2.4142954,3.3446584,3.5860703,2.689896,0.3230162,-0.000115641014,-0.0002826506,-0.00015306027,-6.672692e-05
CA<-DP,1.172886,0.41314617,1.0866171,0.7853768,0.5267471,0.21846034,-9.687457e-05,-0.00032624288,-0.00012763886,9.036772e-06
CA<-CH,2.0033739,1.0885118,2.248035,1.5367801,0.5536019,0.32567587,0.00034836182,-0.00018217435,6.2873696e-05,0.00026566072
BT<-CA,-0.5641813,-0.54687977,-0.4317039,-0.44431806,-0.5833866,-0.51359105,0.00037050006,-3.7705584e-05,0.00021166579,-8.538039e-05
BT<-BT,-1.0539883,-1.0554533,-1.0632883,-1.058141,-1.0525405,-1.0445578,-0.9761846,-0.67117435,6.964296e-05,-4.5239856e-05
BT<-BU,-0.6882817,-0.69736433,-0.69472593,-0.65233326,-0.6540582,-0.74344414,-0.6478864,-0.00011938972,0.0002994422,-1.7671762e-05
BT<-CD,0.32750496,0.32847175,0.32695514,0.35227862,0.22503833,-0.23218493,-0.17271604,-5.2050014e-05,7.2139956e-06,-0.00023083296
BT<-BV,-0.02949248,0.0055227196,-0.040656183,-0.1332591,-0.1909861,-0.38474715,-0.24978511,0.00030499435,-5.5530152e-05,-0.00028326927
BT<-CS,3.6281936,3.3963754,3.1688766,3.5477324,2.7075658,0.017243095,0.001026314,-0.00012147713,-1.991714e-05,0.00011249109
BT<-DP,2.193677,2.0907967,2.4428,2.3447149,2.2732408,1.6093634,-0.00020684578,9.540468e-06,1.51454005e-05,0.00013015195
BT<-CH,0.062772535,0.10513805,0.08539513,0.03406713,-0.07407077,0.0857832,-8.533573e-05,5.701714e-05,-4.122118e-05,0.00013943644
BU<-CA,-0.5652027,-0.5933905,-0.4470415,-0.57789266,-0.65775603,-0.5609466,-0.0011945859,-0.00017864947,0.0003856314,3.6361e-05
BU<-BT,-0.7701709,-0.7674777,-0.76747483,-0.76619035,-0.76910037,-0.7664788,-0.66687834,0.00014572189,0.00013375157,-1.1822336e-05
BU<-BU,-0.96181214,-0.9649806,-0.97852194,-0.96350574,-0.967897,-0.95389456,-0.8978295,-0.00013119754,3.7339512e-05,0.000109348985
