Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CD,BV,CS,DP,CH,CA<-CA,CA<-BT,CA<-BU,CA<-CD,CA<-BV,CA<-CS,CA<-DP,CA<-CH,BT<-CA,BT<-BT,BT<-BU,BT<-CD,BT<-BV,BT<-CS,BT<-DP,BT<-CH,BU<-CA,BU<-BT,BU<-BU,BU<-CD,BU<-BV,BU<-CS,BU<-DP,BU<-CH,CD<-CA,CD<-BT,CD<-BU,CD<-CD,CD<-BV,CD<-CS,CD<-DP,CD<-CH,BV<-CA,BV<-BT,BV<-BU,BV<-CD,BV<-BV,BV<-CS,BV<-DP,BV<-CH,CS<-CA,CS<-BT,CS<-BU,CS<-CD,CS<-BV,CS<-CS,CS<-DP,CS<-CH,DP<-CA,DP<-BT,DP<-BU,DP<-CD,DP<-BV,DP<-CS,DP<-DP,DP<-CH,CH<-CA,CH<-BT,CH<-BU,CH<-CD,CH<-BV,CH<-CS,CH<-DP,CH<-CH,CA<-[BT*BU],CA<-[BT*CD],CA<-[BT*BV],CA<-[BT*CS],CA<-[BT*DP],CA<-[BT*CH],CA<-[BU*CD],CA<-[BU*BV],CA<-[BU*CS],CA<-[BU*DP],CA<-[BU*CH],CA<-[CD*BV],CA<-[CD*CS],CA<-[CD*DP],CA<-[CD*CH],CA<-[BV*CS],CA<-[BV*DP],CA<-[BV*CH],CA<-[CS*DP],CA<-[CS*CH],CA<-[DP*CH],BT<-[CA*BU],BT<-[CA*CD],BT<-[CA*BV],BT<-[CA*CS],BT<-[CA*DP],BT<-[CA*CH],BT<-[BU*CD],BT<-[BU*BV],BT<-[BU*CS],BT<-[BU*DP],BT<-[BU*CH],BT<-[CD*BV],BT<-[CD*CS],BT<-[CD*DP],BT<-[CD*CH],BT<-[BV*CS],BT<-[BV*DP],BT<-[BV*CH],BT<-[CS*DP],BT<-[CS*CH],BT<-[DP*CH],BU<-[CA*BT],BU<-[CA*CD],BU<-[CA*BV],BU<-[CA*CS],BU<-[CA*DP],BU<-[CA*CH],BU<-[BT*CD],BU<-[BT*BV],BU<-[BT*CS],BU<-[BT*DP],BU<-[BT*CH],BU<-[CD*BV],BU<-[CD*CS],BU<-[CD*DP],BU<-[CD*CH],BU<-[BV*CS],BU<-[BV*DP],BU<-[BV*CH],BU<-[CS*DP],BU<-[CS*CH],BU<-[DP*CH],CD<-[CA*BT],CD<-[CA*BU],CD<-[CA*BV],CD<-[CA*CS],CD<-[CA*DP],CD<-[CA*CH],CD<-[BT*BU],CD<-[BT*BV],CD<-[BT*CS],CD<-[BT*DP],CD<-[BT*CH],CD<-[BU*BV],CD<-[BU*CS],CD<-[BU*DP],CD<-[BU*CH],CD<-[BV*CS],CD<-[BV*DP],CD<-[BV*CH],CD<-[CS*DP],CD<-[CS*CH],CD<-[DP*CH],BV<-[CA*BT],BV<-[CA*BU],BV<-[CA*CD],BV<-[CA*CS],BV<-[CA*DP],BV<-[CA*CH],BV<-[BT*BU],BV<-[BT*CD],BV<-[BT*CS],BV<-[BT*DP],BV<-[BT*CH],BV<-[BU*CD],BV<-[BU*CS],BV<-[BU*DP],BV<-[BU*CH],BV<-[CD*CS],BV<-[CD*DP],BV<-[CD*CH],BV<-[CS*DP],BV<-[CS*CH],BV<-[DP*CH],CS<-[CA*BT],CS<-[CA*BU],CS<-[CA*CD],CS<-[CA*BV],CS<-[CA*DP],CS<-[CA*CH],CS<-[BT*BU],CS<-[BT*CD],CS<-[BT*BV],CS<-[BT*DP],CS<-[BT*CH],CS<-[BU*CD],CS<-[BU*BV],CS<-[BU*DP],CS<-[BU*CH],CS<-[CD*BV],CS<-[CD*DP],CS<-[CD*CH],CS<-[BV*DP],CS<-[BV*CH],CS<-[DP*CH],DP<-[CA*BT],DP<-[CA*BU],DP<-[CA*CD],DP<-[CA*BV],DP<-[CA*CS],DP<-[CA*CH],DP<-[BT*BU],DP<-[BT*CD],DP<-[BT*BV],DP<-[BT*CS],DP<-[BT*CH],DP<-[BU*CD],DP<-[BU*BV],DP<-[BU*CS],DP<-[BU*CH],DP<-[CD*BV],DP<-[CD*CS],DP<-[CD*CH],DP<-[BV*CS],DP<-[BV*CH],DP<-[CS*CH],CH<-[CA*BT],CH<-[CA*BU],CH<-[CA*CD],CH<-[CA*BV],CH<-[CA*CS],CH<-[CA*DP],CH<-[BT*BU],CH<-[BT*CD],CH<-[BT*BV],CH<-[BT*CS],CH<-[BT*DP],CH<-[BU*CD],CH<-[BU*BV],CH<-[BU*CS],CH<-[BU*DP],CH<-[CD*BV],CH<-[CD*CS],CH<-[CD*DP],CH<-[BV*CS],CH<-[BV*DP],CH<-[CS*DP]
CA,0.25992265308762974,0.013643104,6.375121399050622e-81,0.00018613429,1.652263e-06,3.623089e-06,1.397697e-05,6.0377893e-06,-6.599972e-07,2.5940333e-06,1.0177446e-06,-0.0006392145,-0.00013544486,-4.9088063e-05,-0.00014026997,-0.00010125615,-0.0057709203,-0.00027031876,-0.000824185,-4.747972e-05,-1.2822663e-06,6.3168245e-06,-9.288676e-06,7.866526e-06,3.0018477e-05,0.00025398124,-3.0432333e-05,-2.8758308e-05,-2.8912716e-06,-2.348254e-06,2.4958217e-06,1.34989095e-05,-3.2644613e-05,0.00018932675,6.4124695e-05,0.00015260592,-8.292371e-06,-8.244563e-06,-2.4774577e-06,1.964448e-06,-0.00032454138,-3.3210265e-05,-7.9573794e-05,2.0082582e-05,-1.5176252e-05,2.1873147e-06,-7.7957775e-06,-4.5867782e-06,0.00044935918,-0.00013748425,-1.7155717e-05,0.000108090826,-1.88416e-06,-5.3517642e-06,8.929557e-06,6.2648724e-07,2.0488592e-06,3.067494e-06,0.00011886763,4.5846235e-05,-3.1461607e-06,-7.241756e-06,2.9808734e-06,-5.1321404e-06,0.00013992657,-8.606945e-06,-8.683666e-06,0.00016181036,-1.1198358e-06,1.2723231e-06,1.0667074e-05,0.0001461609,-0.00030807932,-0.00010307607,-3.31149e-06,-0.0001530763,-3.1161788e-05,-0.00011193988,0.0003360238,-0.0013560118,0.00054362824,-0.00017225138,-7.749554e-05,0.0018877959,-0.00030455645,-0.001563796,-1.6519498e-05,-0.0018564122,0.0001580638,0.0027909451,0.0020744752,-0.00049481686,0.00070922455,0.00015669265,1.7785542e-05,-0.00051186857,0.00018930902,-0.00010673349,0.0003066148,-4.012226e-06,1.7285056e-05,-5.5863356e-06,6.509809e-05,-6.670558e-05,-5.6578383e-06,-4.1039206e-05,-8.053887e-07,0.00021906963,1.5998145e-06,3.4249675e-05,-3.391575e-05,2.0457566e-05,4.328116e-05,-1.2130689e-05,-2.533855e-06,2.6980101e-06,-2.3592752e-06,-0.0001680634,4.8320606e-05,0.00019148714,-0.00020232941,-0.00048772056,7.630844e-06,1.9880827e-05,-1.7013615e-05,3.128421e-05,-2.89083e-05,-7.932276e-05,-5.0962935e-05,-5.5513887e-05,-0.00021734051,-0.00021938006,-2.6884306e-06,1.3063789e-05,-0.00067567633,-9.133494e-07,-1.0534895e-05,-4.057346e-09,2.9320336e-05,-5.5510533e-05,0.0007285317,-2.5309759e-05,-0.0011264962,-0.0004611745,-1.0154895e-05,-3.73402e-05,-4.893446e-05,-0.0002808709,-0.0002213044,-8.642447e-05,0.00011838276,2.195589e-05,4.729769e-05,0.0014620854,0.00065961306,0.00012605466,0.000102210724,-2.6045655e-06,8.624998e-05,-0.00012795886,0.00023803825,-0.00018211575,9.451937e-05,1.4780365e-05,-0.0004024159,4.0140094e-06,0.00013518315,-2.291043e-05,0.00014250941,9.743869e-06,-1.4015977e-05,0.0008123143,-8.2972074e-05,0.00055534946,-0.00062156515,1.5026884e-05,8.905082e-05,-9.404095e-06,-2.2009426e-05,-9.390753e-06,-4.5993507e-05,9.6853204e-05,0.0022264824,-2.4471705e-05,0.00015806642,0.000114880415,-1.1338032e-06,6.038259e-06,7.1125396e-05,-7.193171e-05,3.2153036e-06,1.08974045e-05,-5.9286514e-05,0.00019227856,-1.8947334e-05,2.2783315e-05,-7.3967194e-06,-0.00030656374,0.0004542861,0.00030739675,1.7610822e-05,0.00045762552,3.4371467e-05,-0.00010993033,1.905735e-05,6.845691e-05,-6.265128e-05,-6.9885273e-06,4.1157695e-05,1.3057415e-06,-5.805688e-05,-4.3347205e-07,2.248177e-05,3.4192383e-06,4.5024404e-05,-0.00016508812,7.3793935e-06,-0.00025925733,2.5466712e-05,0.00014230213,-0.00012064577,1.8354598e-07,-4.2950218e-05,4.451121e-05,1.2878329e-05,-0.00030325126,5.7699897e-05,0.0008163823,1.2952347e-06,-5.733057e-06,-0.0001264319,7.2044877e-06,-5.0886167e-05,-1.6917193e-05,-8.9330606e-05,-0.0002712687,0.00042357357,-0.0005141526,0.00035083338,0.00038091064,0.00010268115,0.00037120347,3.5115965e-05
BT,0.9462738054495201,0.013849376,0.0,1.652263e-06,0.0001918052,5.1114348e-05,-1.3085744e-05,1.852696e-05,-3.1153516e-07,-4.294828e-06,-3.2753921e-06,-1.01472115e-05,6.37501e-06,8.414309e-07,-2.2368283e-06,-3.7066965e-07,-2.9971461e-05,2.4117198e-05,-3.2216893e-05,-6.948081e-07,-0.00017466377,-0.0001541462,-0.00030849513,-3.40051e-05,-0.0022088229,-0.00038646412,-0.00019095477,-1.627187e-05,-4.9239727e-05,-6.2489984e-05,-4.0367115e-05,-4.6706216e-05,0.00012245268,0.00021380432,0.0003729747,1.3787087e-05,3.0694682e-05,4.8687225e-06,1.741463e-05,-1.5892342e-08,0.00046887624,2.5643807e-05,4.592814e-05,-1.1084608e-06,5.7001336e-05,-2.3689507e-05,-9.226993e-06,-2.1246811e-05,0.00036983704,-3.5008306e-05,-2.3604503e-05,-3.2781743e-05,3.0619743e-05,2.9338105e-06,1.0109106e-05,3.0911242e-06,9.594372e-07,4.788629e-06,2.5269437e-05,-1.2520186e-05,3.4518223e-05,1.469107e-05,1.612205e-06,1.330565e-05,0.0003142519,1.481571e-05,-2.8732125e-06,4.9191153e-06,3.0067758e-05,2.5499767e-06,-7.796265e-07,-1.7676788e-05,0.00034630168,-9.427379e-05,7.321102e-06,-2.5304695e-05,-0.000190154,1.6970183e-05,-3.773956e-05,1.938316e-05,-9.3269686e-05,1.22608e-08,-1.2917135e-06,0.0002177663,1.9310077e-05,4.558435e-05,-6.909515e-07,-6.723299e-05,-6.389888e-05,6.87342e-05,3.17347e-05,-1.5387384e-05,3.3046752e-05,-3.1249783e-06,-9.4900236e-07,-1.299767e-05,-0.00012788265,4.019051e-05,-0.0003369852,-4.2269203e-06,1.306308e-05,2.2165235e-05,9.1715214e-05,-0.0005470226,-0.00013575896,-0.0003034894,-0.00026652066,0.0003348801,3.9482315e-05,0.000113426475,-1.8572391e-05,-8.711366e-05,-0.00028789547,-0.0001175848,1.1665392e-05,1.2701443e-05,-2.0628273e-05,0.00033945346,-4.071183e-06,2.731251e-05,-4.3889653e-05,-0.00041516023,-5.6104524e-05,5.47112e-05,0.00015866665,0.00024284482,0.00039684286,0.0004302182,2.604234e-05,-3.0700191e-06,-0.00022719146,-0.0012713706,-8.47527e-05,-0.0005164743,-4.0326082e-05,-2.1478e-05,-1.8599882e-06,4.0810087e-06,-6.838293e-05,-2.3450125e-06,-5.323689e-05,1.3338062e-05,-5.848969e-05,2.0734129e-05,7.4964664e-05,3.5659355e-05,0.0004645343,0.0011014689,0.00083359826,5.644109e-05,-0.00011898154,4.9524384e-05,1.7404454e-05,6.642045e-05,0.00019779216,-3.4915847e-05,-2.8680164e-05,7.612566e-06,-2.1800792e-05,-5.5823795e-05,-6.07534e-05,-2.844882e-05,-3.206387e-05,-1.3647972e-05,3.1151394e-05,-6.4840356e-06,-0.0005580764,0.0001350174,0.00040945027,0.0001313376,-2.1313745e-07,8.659368e-06,0.00042840035,0.00029660237,-0.00023847485,-1.1762974e-05,6.478628e-05,-7.557017e-06,-1.4002358e-05,-2.282087e-05,-0.00010875305,2.9034483e-05,-0.000114827926,-6.2934436e-07,5.203347e-05,-1.00948655e-05,8.57243e-06,4.277632e-05,-0.00011306306,0.0002350066,1.3554768e-05,-9.277396e-06,1.8419641e-05,0.00010559547,2.4695888e-05,-1.0606329e-05,1.355914e-06,-5.5860914e-05,0.0001252976,-4.15409e-06,1.3288841e-05,4.445361e-05,-3.1379062e-05,3.43217e-05,-1.7635926e-05,-2.3001825e-05,-1.45827225e-05,3.4922115e-05,0.00027121065,7.158903e-06,0.00013817236,3.8730002e-05,-1.311152e-06,7.398401e-06,1.2694396e-05,2.3904413e-05,-4.6336568e-06,-0.00011575723,1.5751975e-05,8.143384e-05,-1.4071043e-05,-4.352058e-06,9.517042e-06,4.268437e-06,-1.6636888e-05,0.0001242947,-5.2410096e-06,2.2199929e-05,5.463282e-05,-6.5232314e-05,0.000103037564,0.00010166716,-9.112134e-05,2.2828655e-05,0.00011786752,1.0393047e-05,5.4265038e-05,6.581556e-05,-6.748147e-05,0.00036301577,-0.00011213899,0.00012266298,-1.8896008e-05
BU,0.8835206440494959,0.015134256,0.0,3.623089e-06,5.1114348e-05,0.0002290457,1.7277542e-05,4.696948e-05,7.6387477e-07,9.592942e-06,4.828367e-06,-2.6396441e-05,2.7116857e-05,2.7255928e-06,-6.8308236e-07,-3.2054893e-06,0.00019143333,-3.0761414e-05,2.3875435e-05,5.674662e-05,-7.7599856e-05,2.7251894e-05,0.00014752179,1.0001173e-05,0.004493786,0.0015985814,0.00071871094,-5.6919736e-05,-0.00015627278,-0.000252808,-0.00017967138,-0.00022470638,-0.0003723276,-0.00041907353,1.5694874e-05,-1.7662654e-05,-8.3819705e-06,-1.9942136e-06,-3.3604792e-05,4.9650844e-06,-0.00023022716,-2.4421402e-05,-4.6290384e-05,3.5664984e-06,-1.3352524e-05,-5.3701965e-06,-1.9721183e-05,-5.8202197e-05,0.00014060547,0.00018733804,-4.1793424e-05,-7.204987e-06,-1.1001313e-05,3.5467005e-05,-8.378861e-07,5.1192287e-06,-2.3487369e-06,8.031925e-07,-1.9954117e-05,-1.8831362e-05,-1.3159925e-05,7.865002e-05,-1.137574e-05,1.6053851e-05,-0.00015285925,-3.113648e-05,-6.55415e-07,-3.1607866e-05,-2.2569746e-05,2.084866e-05,-3.7416555e-06,-1.642409e-05,-8.730915e-05,9.268069e-05,-1.0606558e-05,0.0001396015,-0.00015049269,-2.8138686e-05,0.00020021669,-4.141864e-05,0.00020745349,-3.4554552e-07,-7.0820765e-06,1.7386238e-06,2.3539082e-05,0.000104252205,-1.4359504e-06,8.367526e-05,8.598398e-05,-0.00010695294,1.8318553e-05,2.5897677e-06,-2.5458432e-05,-1.7239234e-05,-5.6770405e-06,-5.900878e-05,0.0001837371,0.00012393772,8.2558356e-05,-2.1763487e-06,-9.620673e-06,-3.5267363e-05,0.00032261232,0.00014590594,0.000286747,0.00032963298,0.00044235925,-0.00038648746,-2.9635554e-05,-1.9895477e-05,6.6134526e-05,-7.667456e-06,6.775893e-05,7.488907e-05,-9.895275e-06,-8.619511e-06,3.4557896e-05,-0.00028647194,-5.707401e-05,0.00034146273,-6.730195e-05,0.00064143405,6.417866e-05,-0.00039106677,-0.00029533656,-0.0005458505,-0.00040647291,-0.0014426673,0.00019484459,0.0003149773,0.0009826645,5.9243048e-05,-2.3293944e-05,-0.0026613262,0.0011228763,9.1420425e-06,-1.8454501e-06,2.2467345e-06,-5.717253e-07,-3.7044913e-06,-0.00019889903,-2.8126315e-05,4.066871e-05,-6.363863e-05,-1.4768427e-05,-0.00017353786,-0.00020490376,-0.00081737817,-0.0010503748,6.209593e-05,5.925372e-06,-3.6497e-05,-9.764392e-05,-0.000285045,0.00012721817,4.5143453e-05,2.5282478e-05,6.975252e-06,8.14522e-06,-9.103796e-05,-0.00026403167,0.00018694016,-2.5256704e-05,-1.8407285e-05,0.0002899271,2.4418034e-05,-3.33111e-06,0.00010394163,0.00019878184,7.10565e-05,-1.7877033e-05,-0.00053633965,0.0004346825,0.001165756,-0.0006666424,-0.00010283799,8.232801e-05,-7.706312e-06,-1.7049784e-05,-6.0428865e-05,3.7936166e-05,-8.950501e-05,9.158326e-05,-5.5620334e-05,1.2938113e-05,-1.1649242e-05,-2.77272e-05,-1.01442865e-05,-3.1359898e-05,-0.00025727958,-0.00012688359,-5.0903585e-05,4.8141308e-05,0.00016132956,-4.6505775e-05,8.7180815e-08,-8.7463786e-07,5.7700327e-05,0.00033254328,-1.2402026e-06,3.987764e-06,0.00012421532,-0.00020958211,3.192656e-05,-4.7273104e-05,-3.1282358e-05,-3.5655998e-05,-6.30774e-05,-1.0200355e-05,-4.1790852e-05,-8.720631e-05,0.00013654005,-0.00012439955,2.3693106e-05,-1.0352169e-05,1.981187e-05,6.061713e-06,0.00012543418,-1.289745e-05,0.00016037517,-5.977678e-05,-2.694132e-06,-2.16429e-05,-2.02318e-05,0.0001183308,-5.1725598e-05,-1.1252438e-05,-4.883674e-07,-5.7116416e-05,0.00014006607,-7.7961515e-05,-6.3322754e-05,-1.7777134e-06,-3.244474e-05,0.00038819297,7.0762064e-05,0.0007471171,6.66569e-05,-0.00013231268,-0.0003658293,5.533254e-05,-3.733696e-05,-5.515931e-06
CD,0.6572277550938141,0.01515051,0.0,1.397697e-05,-1.3085744e-05,1.7277542e-05,0.00022953795,-9.941198e-06,1.6759204e-06,5.296637e-05,2.2654775e-05,-6.3467975e-05,-9.1150505e-06,-1.172622e-06,-1.0207103e-06,-7.3842994e-06,0.0005277468,-0.00015632442,-0.00010534377,8.813513e-06,1.3502978e-05,-6.307267e-06,-0.00012309373,3.1242337e-06,0.000693176,8.103767e-05,-2.7778628e-05,-4.1279378e-05,-1.938099e-05,-1.1541125e-05,-7.841049e-06,-4.6294295e-05,-7.958032e-05,0.0002305379,-0.00018178564,-0.00037852643,-0.00014003247,-8.986033e-05,-0.00038012795,2.5870075e-05,-0.003932252,-0.00035083576,-0.0007988582,-1.049132e-05,9.589551e-06,-1.24853905e-05,7.3197943e-06,1.0872625e-05,4.7568425e-05,0.00038503815,1.3151855e-05,8.670001e-05,2.236238e-06,3.3106037e-06,2.3365397e-05,-3.5226935e-07,-5.154711e-06,-6.164569e-06,0.000102150436,1.5164326e-05,-4.6451274e-05,-2.3445093e-05,-2.1471204e-05,-6.318107e-05,-0.0013554057,-0.00019208239,-4.0611844e-06,3.5268965e-06,-4.3070218e-06,-8.129473e-06,6.290641e-05,1.9685782e-05,-0.0009460969,0.0004217855,-4.9735834e-05,-7.187582e-05,-0.00041290015,-1.548305e-05,-5.8076403e-06,-7.878344e-05,7.277883e-05,-8.631894e-05,-1.0715126e-05,-0.0005830621,3.5544483e-05,-0.00028068016,-3.4674697e-05,0.0008863098,0.00046987424,0.00074749766,-0.00039254734,-4.4471704e-05,-2.0395898e-06,-5.112428e-05,-2.685351e-05,-9.642118e-05,1.1373957e-05,2.3216635e-05,0.00017437508,-4.793425e-06,-5.1448314e-06,-1.6603422e-05,-0.00019807398,3.7672864e-05,6.963308e-09,0.0001064164,0.00010893316,0.00034930874,1.2292629e-05,-1.0712422e-06,-3.155345e-05,2.3337298e-05,-4.685431e-05,-2.7323242e-06,1.0203051e-06,-3.6555814e-06,4.369832e-06,-6.0968174e-05,-4.4969936e-05,0.00016394045,9.1950846e-05,-0.0007121341,0.00024171814,0.00014126333,-1.63891e-05,4.096236e-05,-0.00013988077,0.00014355744,3.4340188e-05,-0.00029291966,-5.5366552e-05,0.0015570959,-1.0385337e-06,-0.00015926785,0.0003465269,1.6681466e-05,2.0989382e-06,-2.5206682e-06,4.1475356e-05,6.976578e-05,-0.0012157692,-0.00032020602,0.0014971639,1.1257038e-05,-0.00029434526,-0.00041178893,-0.00018533763,-0.002863813,-0.0012705461,-0.0003611613,0.0008549063,-0.00033869408,-5.8570105e-05,-0.0024602143,-0.002582189,0.0006541005,0.0003488272,2.081852e-05,0.00022386994,-8.506668e-05,0.00017455226,0.00030448445,-3.9653816e-05,-5.4116263e-05,6.7657393e-06,-2.1539522e-06,-0.00035968612,-3.712537e-05,0.00016004789,-3.839589e-05,-1.1900115e-05,-0.00038907165,0.00094441243,0.0017420686,-7.915982e-05,-0.00013512227,-0.00011831159,5.5690425e-06,-7.3540923e-06,-2.1707816e-05,-5.8529506e-05,-0.00010750504,0.0018892437,-2.6266734e-05,-7.461702e-05,-2.2867876e-05,-2.7618316e-05,4.7175774e-05,-5.5723787e-05,6.470879e-05,-0.00010499304,-7.653655e-05,6.4867277e-06,0.0001304322,-3.1150641e-06,-5.676607e-05,-2.6977066e-05,6.165436e-05,-9.270198e-05,-7.976713e-05,-8.90132e-05,0.00019095573,-1.2401545e-05,-0.00014138014,6.373619e-05,3.0442723e-05,-2.0148345e-05,-2.0399511e-05,0.00011102842,-9.982787e-05,-8.6113533e-07,-4.6023724e-05,-0.00011103128,-9.03396e-06,-1.3023161e-05,-0.00042154273,-1.6582211e-05,-0.00053569657,-5.3523607e-05,2.7628503e-05,2.618098e-05,-1.2948885e-05,-8.672278e-05,4.2141863e-05,-1.1493918e-05,-0.00051104487,1.464337e-05,-1.6983447e-05,-6.110912e-05,0.00014755619,-4.0207644e-05,-7.1987706e-05,-6.3930966e-06,-0.00014996722,-3.2974414e-05,0.00011904725,-0.00036360498,-0.00020456106,-0.00075563765,-0.0019767839,0.0009502345,0.00089034083,-4.424359e-05
BV,0.932842453017585,0.02079115,0.0,6.0377893e-06,1.852696e-05,4.696948e-05,-9.941198e-06,0.00043227192,9.718974e-07,2.6485988e-05,5.619887e-06,-3.791184e-05,1.4680314e-05,2.3168323e-06,-4.21955e-06,3.9416464e-05,0.00051408925,-1.3207266e-05,-3.659751e-05,3.423321e-05,-2.8479242e-05,-8.20114e-06,2.3508253e-05,1.5742655e-05,0.0012706958,0.0006808258,0.00036244091,-0.00012050591,-4.0661376e-05,-6.217641e-05,-3.6902005e-05,9.468882e-05,0.00017885056,0.00052827044,0.0003188129,-1.1746734e-05,7.762211e-06,-3.3633996e-06,3.2151987e-05,-7.370327e-05,-9.539001e-05,-7.88848e-06,9.788861e-05,0.00013950023,-0.0004744409,-0.00019740035,-0.0001997119,-0.0004937238,-0.005410986,-0.0026472015,-9.861496e-05,-8.357645e-05,-7.4094132e-06,-1.3751101e-06,-9.254962e-06,3.1539903e-06,-3.0054339e-06,-9.175111e-06,-8.084915e-06,-4.6521487e-05,-2.4958577e-05,-2.1808468e-05,-2.5140545e-05,-5.236965e-06,-0.000295966,-8.868646e-05,-1.640249e-05,4.6851284e-05,-6.5133e-06,1.9015144e-05,9.252807e-06,-0.00014397674,-0.00085448445,-7.234024e-05,-1.2153047e-05,-7.582451e-06,-6.333101e-05,7.80644e-05,-4.127501e-05,-7.175117e-05,-0.0001691265,-1.3438536e-05,1.7030505e-05,0.00012952798,2.3324199e-05,-5.2342057e-05,-5.7059224e-05,-0.0005389806,-1.065106e-05,0.00018560086,0.0023268799,0.00020843219,0.00010530885,-4.3498872e-05,1.3051276e-05,-9.288991e-05,4.302303e-05,5.271442e-05,4.079649e-05,1.663396e-06,4.405724e-06,-1.250152e-07,0.00024346629,0.0003571597,-4.7403395e-05,1.0101743e-05,9.9502024e-05,0.0010621536,3.3445027e-05,3.3455846e-05,0.00010611809,7.361434e-05,4.3213116e-05,0.00019585653,2.3695821e-07,-7.331454e-06,1.361912e-05,0.00012820147,8.948575e-05,-0.00094179827,7.232688e-05,0.00020953412,0.00029116124,-3.667513e-05,8.544511e-05,8.9974215e-05,-0.0001239087,-0.00046894714,-0.00017758837,-0.000245806,-0.00080322777,-0.0010048657,4.9996885e-05,0.0034304208,0.003541012,1.6942828e-05,1.2396081e-05,-1.8109655e-06,-3.81339e-06,6.408327e-06,0.00030843323,3.3627322e-05,-8.8996485e-06,9.600891e-05,8.004895e-06,0.00025807688,-5.397035e-05,0.00025787513,7.190272e-05,0.00017215312,0.00011947465,7.2545496e-05,-2.470695e-05,-0.0008207019,-0.0021117558,-1.8544468e-05,5.3406628e-05,-6.1167084e-05,-7.276162e-05,0.00022556937,-0.00080645195,0.0016476911,0.00048626337,0.0004611705,0.002349451,-4.3622345e-05,0.0009119245,-0.00017894393,-0.00020244176,-0.00022674656,1.5473084e-05,0.0008622058,-0.0057375063,-0.012840345,0.0013037303,0.00028104216,-0.0007510446,-2.4029987e-05,4.2541596e-05,0.00013119576,1.9826317e-05,0.00011565617,0.00011494153,-0.00014994759,9.264299e-05,-2.7043725e-05,1.3922892e-05,2.2250179e-05,0.0008092278,-5.7343485e-05,-3.5792807e-06,1.3959394e-05,-6.301507e-05,5.832026e-06,-6.5083295e-05,-6.9103255e-05,-2.9374665e-05,-5.4374323e-05,-0.0005193281,2.9498453e-05,-6.529268e-05,2.2441502e-06,6.7284156e-05,5.880583e-05,-0.0002337412,-6.869133e-05,-0.00016028482,3.254718e-05,-3.372185e-06,0.00016579442,-2.3186783e-05,6.763489e-05,4.2101387e-06,-4.4239874e-05,-1.3654795e-05,2.0746513e-05,-7.701038e-05,6.819929e-05,-2.4362855e-05,8.023567e-05,-3.2027856e-06,-2.646751e-05,7.007451e-05,4.271108e-05,-0.00022737548,0.0018823404,1.9904028e-05,0.00013085688,-2.1774036e-05,-1.5701522e-05,0.0005802048,1.6931525e-06,0.00016233612,-9.488988e-05,-0.0002393306,-0.00016629246,-0.00053137954,0.0003877059,0.0007445535,0.00028652124,-0.0025149717,-0.005053177,0.00011260813
