Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CD,BV,CS,DP,CH,CA*CA,CA*BT,CA*BU,CA*CD,CA*BV,CA*CS,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*CD,BT*BV,BT*CS,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*CD,BU*BV,BU*CS,BU*DP,BU*CH,CD*CA,CD*BT,CD*BU,CD*CD,CD*BV,CD*CS,CD*DP,CD*CH,BV*CA,BV*BT,BV*BU,BV*CD,BV*BV,BV*CS,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*CD,CS*BV,CS*CS,CS*DP,CS*CH,DP*CA,DP*BT,DP*BU,DP*CD,DP*BV,DP*CS,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*CD,CH*BV,CH*CS,CH*DP,CH*CH
CS*BT,-0.5864600260738884,0.117410295,5.884718315343005e-07,-1.80956e-05,8.267772e-05,0.00022451706,-1.1671037e-05,2.9492387e-05,-3.0960768e-05,-1.3145824e-05,2.225735e-05,-4.8170783e-05,-0.00037734717,-7.8641664e-05,9.184088e-05,4.2232317e-05,0.0006917834,6.3057116e-05,0.00010804148,-0.0009248303,-0.0001415768,-9.8268596e-05,0.0029479282,-0.0001465622,-0.04272166,0.00016802063,0.00021202613,-0.00045470055,9.837733e-05,-0.0001955028,-0.00023469125,-0.0005141168,0.02025285,-0.007887767,-0.0022333472,1.44667765e-05,0.00035247457,3.9542792e-05,2.3450913e-05,1.1387324e-05,-0.00016372695,3.5030578e-05,9.264928e-05,-0.00013925257,9.972175e-05,-2.551668e-05,-0.00020711357,-2.4109824e-05,0.0024856054,-0.000112968555,-0.00034832125,8.0573685e-05,0.013785178,0.00011959022,5.8287784e-05,-2.087338e-05,9.554174e-05,0.00018081613,-0.0003378062,3.2730823e-05,0.00017360758,8.3315805e-05,3.6947084e-05,0.00011146393,-0.0012802669,4.9311457e-05,0.00055709394,0.0002823529,-0.00040318683,9.57765e-05,0.00032393786,9.001601e-05,-0.007061797,0.0006994861,-5.0103477e-05
CS*BU,-0.2277172262349783,0.011723421,4.8250738277358045e-84,9.120017e-06,8.429178e-06,4.525372e-06,1.3844702e-06,5.3630224e-06,-1.4771021e-05,1.3805977e-06,3.9753765e-09,-8.19559e-05,-1.0288312e-05,-1.1578783e-05,2.8224145e-05,9.749573e-06,-0.0001473744,9.329592e-05,0.00010510117,9.76904e-05,-9.629357e-06,-9.311725e-06,4.4904813e-05,-3.6321704e-05,0.000820551,-1.5690272e-05,8.736344e-05,0.00017405493,-5.1999796e-06,-4.1154917e-06,6.796515e-05,-3.3165194e-05,0.0024877759,-6.645137e-05,-0.00011570268,-3.614194e-05,1.4051803e-06,2.8125798e-05,-4.2455163e-06,-3.0088731e-06,5.2743388e-05,-1.6418651e-05,-0.00013543743,-1.2327113e-05,-6.4060264e-06,1.8562367e-05,-8.3961386e-05,-4.356508e-06,0.0005582298,1.4887436e-05,-0.00019148346,-3.766699e-05,0.00011959022,0.00013743859,4.2230342e-05,-7.127211e-06,4.493969e-05,-0.00013024535,-0.0005313876,-2.9631676e-05,-8.715249e-08,3.425373e-05,-2.2512072e-06,5.3412296e-06,0.000202777,-5.597908e-06,-0.00019651512,6.165308e-05,-2.780113e-06,1.5683365e-05,-5.36859e-05,1.3327262e-05,-0.00011126291,-4.1588777e-05,-7.67109e-08
CS*CD,-0.46127271943049897,0.01952776,2.3240889425488097e-123,1.8808341e-05,1.7093532e-06,-1.8638079e-06,1.8139255e-06,2.0111352e-06,-3.3283977e-05,6.8711433e-06,1.3073635e-06,-8.524888e-05,-2.2071554e-05,-2.0280313e-05,-7.4837146e-05,-2.1339029e-05,0.00051206874,-2.1577192e-05,3.1529155e-05,-8.627906e-05,-9.838678e-07,1.2971533e-07,1.833165e-05,1.5301392e-06,0.00015501969,-7.8743156e-05,-2.2745966e-05,-0.00017147925,3.3745548e-06,1.7303346e-06,9.241331e-05,9.883057e-06,0.000117409356,-1.9082514e-05,-8.3017156e-05,-0.00012796823,-5.160051e-06,-1.21057265e-05,2.8621254e-05,-1.89111e-05,0.002414133,-3.6755784e-05,-0.00044562182,-3.1305197e-05,-2.208557e-06,-1.897497e-06,4.522889e-05,-3.1695013e-06,2.06619e-05,4.1554135e-06,-2.7690627e-05,-0.00018120631,5.8287784e-05,4.2230342e-05,0.00038133338,4.85006e-05,9.797578e-05,0.00011931735,-6.23407e-05,-7.674494e-05,-8.214713e-06,-6.6980647e-06,1.6607142e-05,-1.882066e-06,0.00060792157,-3.0336569e-05,-0.00023996414,0.00017324167,-3.2639527e-06,5.1194866e-06,0.00011239623,-1.4318775e-05,0.00033947654,-8.690921e-05,-2.8275504e-06
CS*BV,-0.2823337616319121,0.028574718,5.0557665937199346e-23,2.8530949e-05,5.8142787e-06,5.580405e-06,5.924828e-06,3.0104682e-06,-1.6472306e-05,3.109678e-06,9.167553e-06,-8.857868e-05,-2.0303618e-05,-9.723943e-06,-3.3224307e-05,-0.0002926367,-0.00023231197,-3.6288386e-06,0.00089154963,0.00020742734,-1.1664065e-05,6.135247e-06,-6.383192e-05,0.0001362481,-0.00030782903,-0.00036800824,-0.0005109109,0.00034960406,-1.181207e-05,-9.30147e-06,-8.899451e-05,0.00034294388,-0.00055743504,-0.00047373507,-0.0008354859,-6.757732e-05,-8.372768e-06,-7.5449134e-06,-1.7140863e-05,9.851372e-05,3.73151e-05,4.7874528e-05,-0.00037380747,0.00044772678,-2.163084e-06,2.3391138e-05,0.00016806714,2.8783352e-06,0.0010667958,-0.00033446375,-0.0002435734,-0.000121379075,-2.087338e-05,-7.127211e-06,4.85006e-05,0.0008165145,5.0577793e-05,0.0002886947,-0.0019790211,-4.0387662e-05,-9.487182e-06,-1.5722424e-05,1.5559113e-05,0.00013813419,0.00014643473,-1.31135985e-05,-0.00036480828,-0.00069273246,2.691387e-05,-2.2955175e-05,-0.00015784748,1.3454073e-05,0.00012166482,3.3077824e-05,-1.9387302e-05
CS*CS,-0.5468871144756008,0.01340608,0.0,8.62538e-06,-1.04453356e-07,-5.184708e-06,-1.0882092e-05,-3.0668648e-06,-4.615998e-05,-3.2680457e-06,3.9695308e-07,-6.1201725e-05,-1.0173151e-05,-5.8317905e-06,7.8079665e-06,-5.798246e-06,0.00041893552,1.773702e-05,-3.7442014e-06,7.886648e-06,1.129607e-07,-3.97483e-07,1.6968923e-05,-7.835368e-07,0.0001790279,-0.000104175335,-1.4595971e-05,7.163393e-06,5.4607785e-06,5.6118065e-06,1.5840656e-05,3.031668e-06,-0.00024369106,-0.00012602135,9.432956e-06,6.772582e-06,1.394471e-05,1.0039954e-05,2.3231114e-05,9.172082e-06,-9.812043e-05,2.2529595e-05,2.2945458e-05,7.800595e-06,2.8162256e-06,3.900598e-06,1.0524783e-06,3.979628e-06,-0.00018619144,-1.1077015e-05,7.652307e-06,5.4379696e-05,9.554174e-05,4.493969e-05,9.797578e-05,5.0577793e-05,0.00017972299,0.00013604194,0.00019839642,2.103925e-06,3.6415158e-06,3.1404686e-06,4.3880045e-06,1.1503064e-06,-8.304865e-06,1.1463689e-05,3.5139392e-06,3.5152816e-06,-1.2381499e-06,3.3515335e-06,-2.2230224e-06,-9.140348e-07,0.0002585447,1.865557e-05,-7.62207e-07
CS*DP,-0.5854756658135661,0.090252645,8.751886440028974e-11,-9.917063e-06,1.4235846e-05,2.4943297e-06,-1.09309085e-05,-2.4749966e-07,-4.457944e-05,4.4737884e-05,7.6113593e-06,0.00020182242,1.973793e-05,3.6973872e-06,0.00020818388,-0.00010075637,0.0005800233,-0.0020754386,0.0013687467,7.749135e-05,-1.6218552e-05,4.904092e-07,-3.466599e-05,1.1990907e-05,0.00036643635,-0.00035508172,-0.0010154101,-0.00013410643,-1.1111438e-06,-4.8631687e-06,6.6788256e-05,4.107347e-05,0.0011846593,0.001150658,-0.001527367,-0.0006710075,1.0687233e-05,2.8003338e-05,-8.146526e-05,6.50091e-05,0.0008504095,0.0017082831,0.0002483609,-6.657798e-05,7.580063e-07,-1.7302269e-05,-4.0970044e-05,1.2144967e-05,0.00053465395,0.0011724319,-0.0006913403,-0.002033352,0.00018081613,-0.00013024535,0.00011931735,0.0002886947,0.00013604194,0.00814554,-0.0032821712,-4.925375e-05,-6.020167e-05,-4.7266058e-05,0.0001581634,4.4919863e-05,-0.00034568613,-9.8563636e-05,0.0011781625,-0.0007817693,4.1350686e-05,-8.936866e-05,-0.0003070509,0.000113573966,0.00043971417,0.003175394,-7.4475015e-06
CS*CH,-0.7418600303362828,0.21667059,0.0006172764872953973,0.00016303659,-3.4112465e-05,-7.4873264e-05,-9.4472794e-05,-2.5353585e-05,-6.395027e-05,-7.6893004e-05,0.00033213236,-0.00096725475,-0.00022262406,-5.3774374e-06,-0.00067434844,0.0005535615,0.0005022159,0.0011922168,-0.015150867,-0.0022610687,6.825802e-05,-2.2624155e-05,-4.1320473e-05,0.00010141883,-0.0020627691,-0.0018121263,0.0043326057,-0.0036637112,5.6488574e-05,0.000117699296,-9.446563e-05,-0.00046435677,-0.009215323,-0.0014901418,0.014814996,0.00058758573,0.00010585173,-6.618445e-05,0.00021857792,-0.00019923298,-0.001771917,-0.00041900852,0.008984596,-0.0019984844,9.2806795e-06,-7.6451004e-05,0.00012830248,-2.2471517e-05,-0.001350226,-0.0014237964,0.007369158,2.7298063e-05,-0.0003378062,-0.0005313876,-6.23407e-05,-0.0019790211,0.00019839642,-0.0032821712,0.046946142,0.0004527758,0.00010364652,-4.5298046e-05,-0.00012796032,-0.0007090631,-0.0017856682,0.0002691882,0.0113133425,0.00030707335,-0.0006531724,-0.0003614162,0.0027248152,-0.0016379829,0.0002899901,0.011586662,-0.0007545351
DP*CA,-0.20203029308469517,0.03617516,2.3399720071120587e-08,6.7084393e-06,-7.535145e-06,-1.4483057e-05,-9.625955e-06,-3.6811502e-06,-7.703739e-07,1.0047875e-05,3.3720814e-06,8.639191e-05,-8.739369e-06,-6.9469097e-06,4.7821926e-05,9.365467e-07,0.00024342035,-0.00028078695,-0.0001792388,-6.292245e-05,9.096582e-06,1.4956831e-06,-8.084591e-06,-1.6630907e-05,0.00017199085,-3.3568183e-05,-8.2698105e-05,0.00016847497,1.0604257e-05,1.6037435e-05,-6.193044e-05,-1.0470279e-05,4.5737357e-05,4.80618e-05,7.4167205e-05,0.0007550582,1.3221956e-05,-7.3790434e-06,-8.349647e-05,-1.9386298e-05,-0.0004999213,-6.536482e-05,-0.00014054852,0.00015568563,1.6338898e-07,-5.946514e-06,-3.504647e-05,1.1316877e-06,-0.00013130793,-2.7168011e-05,2.0830981e-05,0.00041086756,3.2730823e-05,-2.9631676e-05,-7.674494e-05,-4.0387662e-05,2.103925e-06,-4.925375e-05,0.0004527758,0.0013086423,-8.555856e-06,-9.069017e-06,-0.00021771541,-6.218164e-05,-0.0036225829,-0.0001614586,0.00032459266,0.0005135849,-8.957369e-06,-1.0043968e-05,-0.0004224532,-4.9308943e-05,-0.000651817,-4.2554122e-05,-7.2986936e-06
DP*BT,-0.6126689896394458,0.033699535,7.387480529488136e-74,1.1858618e-05,0.000138575,2.9173369e-05,-6.49171e-05,6.001478e-06,-1.1621837e-06,-0.0001478677,-6.8714844e-06,-0.00010680968,-3.4669672e-05,-2.0953104e-09,1.3939746e-05,1.6495833e-06,4.6742075e-06,0.00015499366,-0.0001178851,0.00020061819,-0.00021191516,-8.416346e-05,0.00012236029,-4.721841e-06,-0.0003236057,-0.0042205653,-0.00053586165,-1.9398181e-05,-3.0073943e-05,-3.3462286e-05,2.5332844e-05,-2.6164378e-05,0.000598524,-9.922674e-05,-7.096082e-05,8.653465e-06,0.0002939253,5.36915e-05,0.00014610017,5.520109e-05,0.00011506995,0.00011343008,0.00017793992,-3.1061536e-05,3.8904007e-05,-4.9526244e-07,-5.381444e-06,-6.128352e-06,0.00011064762,-5.2846168e-05,-9.703271e-06,-1.31170245e-05,0.00017360758,-8.715249e-08,-8.214713e-06,-9.487182e-06,3.6415158e-06,-6.020167e-05,0.00010364652,-8.555856e-06,0.0011356586,0.00013731945,0.00018813947,9.301638e-05,0.0005482913,0.0005015204,0.0017795854,0.00011167753,0.00026922667,1.987942e-05,-0.00025381177,-1.7628468e-05,0.0003980893,-0.0010171559,1.5653068e-05
DP*BU,-0.5561692632226021,0.019087698,1.2004070523898981e-186,1.1903475e-05,2.2698627e-05,4.2513195e-05,-5.7116646e-05,1.17323525e-05,-1.0190391e-06,-0.00013052684,-3.1961847e-06,-0.00012440282,-1.1123095e-05,-1.658573e-05,2.8800825e-05,-5.56454e-07,-0.00016700554,0.00011580254,5.671518e-06,4.4038487e-05,-2.7556245e-05,-3.2170876e-05,0.0003044661,1.1937539e-05,0.00037076438,0.0013627248,6.7535926e-05,-5.4035674e-05,-3.5047236e-05,-4.9060032e-05,2.0927251e-05,-5.4308508e-05,5.197527e-05,0.0005949364,-0.0001027243,9.359825e-06,8.044496e-05,9.499133e-05,0.0001288496,4.652565e-05,8.733283e-05,7.3562966e-05,4.911548e-05,-1.3948504e-05,-6.5272106e-06,1.5652671e-05,-1.3584941e-05,-1.5411406e-05,-5.7043722e-05,-7.3634015e-05,-8.999644e-06,-7.054664e-06,8.3315805e-05,3.425373e-05,-6.6980647e-06,-1.5722424e-05,3.1404686e-06,-4.7266058e-05,-4.5298046e-05,-9.069017e-06,0.00013731945,0.0003643402,0.00016977706,0.00013667518,-0.0011446951,0.0004695549,0.0016556435,0.00034166465,-1.43410125e-05,0.000109055116,-0.0003059314,-4.4486937e-05,8.831758e-05,-0.000909666,6.084879e-06
