Treatments,species,true,pred
CDanc-CS-BT-BU-CA,BT,0.939492982,0.80323356
CDanc-CS-BT-BU-CA,BT,0.878763656,0.6437342
CDanc-CS-BT-BV-CA,BT,0.9613623673333334,0.9900205
CDanc-CS-BT-BV-CA,BT,0.9430033593333332,0.9663756
CDanc-CS-CH-DP-BT-BU-BV-CA,BT,0.8216007296666666,0.8225032
CDanc-CS-CH-DP-BT-BU-BV-CA,BT,0.7461660936666666,0.82405996
CDanc-CS-DP-BT,BT,1.0853958046666663,1.1110251
CDanc-CS-DP-BT,BT,1.0609543316666663,1.101358
CDanc-CS-DP-BT-BV-CA,BT,1.0509199436666667,1.0204797
CDanc-CS-DP-BT-BV-CA,BT,0.989631995,0.997403
CDanc-DP-BT,BT,1.0540576676666666,1.0610967
CDanc-DP-BT-BU-BV-CA,BT,0.8242452533333333,0.8415849
CDanc-DP-BT-BU-BV-CA,BT,0.7609332206666667,0.8645219
CDanc-DP-BT-CA,BT,1.0425896666666663,1.0808567
CDanc-DP-BT-CA,BT,0.936693735,1.0441141
CH-DP-BT-BU,BT,0.8445462246666667,0.8475465
CH-DP-BT-BU,BT,0.8366360526666666,0.8389735
CH-DP-BT-BU-BV-CA,BT,0.8129144949999999,0.8157307
CH-DP-BT-BU-BV-CA,BT,0.8086059533333333,0.8275029
CS-BT-BU-BV,BT,0.7484752063333334,0.7965698
CS-BT-BU-BV,BT,0.7623571239999999,0.8142404
CS-BT-BU-CA,BT,0.760218939,0.8698648
CS-BT-BU-CA,BT,0.8192246470000001,0.86573917
CS-BT-BV-CA,BT,1.016049432,1.0413926
CS-BT-BV-CA,BT,1.010873854666667,1.0235966
CS-CH-BT-BU,BT,0.861526892,0.8185652
CS-CH-BT-BU,BT,0.882383908,0.8205905
CS-CH-BT-BU-BV-CA,BT,0.807435714,0.7823703
CS-CH-BT-BU-BV-CA,BT,0.8147868633333334,0.8066905
CS-CH-BT-BU-CA,BT,0.8883526313333333,0.81628656
CS-CH-BT-BU-CA,BT,0.8633133503333333,0.8160894
CS-CH-BT-CA,BT,1.178254097,0.9805201
CS-CH-BT-CA,BT,1.108827871,0.9554905
