Treatments,species,true,pred
CDevo-CS-CH-DP,CD,0.38190939800000007,0.3892911970615387
CDevo-CS-CH-DP,CS,0.031343962999999996,0.036250993609428406
CDevo-CS-CH-DP,DP,0.18197380033333332,0.18095415830612183
CDevo-CS-CH-DP,CH,0.03497282300000001,0.02313457988202572
CDevo-CS-CH-DP,CD,0.37192925966666673,0.38180816173553467
CDevo-CS-CH-DP,CS,0.012699794,0.062446363270282745
CDevo-CS-CH-DP,DP,0.2708472413333333,0.24255336821079254
CDevo-CS-CH-DP,CH,0.03649037233333333,0.00014832876331638545
CDevo-CS-DP-BT-BV-CA,CA,0.019573047,0.0075697810389101505
CDevo-CS-DP-BT-BV-CA,BT,1.0708324109999998,1.0397896766662598
CDevo-CS-DP-BT-BV-CA,CD,0.016282735000000003,0.031267471611499786
CDevo-CS-DP-BT-BV-CA,BV,0.06872553099999999,0.08595936000347137
CDevo-CS-DP-BT-BV-CA,CS,0.006300053666666666,0.007881183177232742
CDevo-CS-DP-BT-BV-CA,DP,0.015519576333333335,0.016201142221689224
CDevo-CS-DP-BT-BV-CA,CA,0.021159901,0.010420168749988079
CDevo-CS-DP-BT-BV-CA,BT,1.0455761103333334,1.0380523204803467
CDevo-CS-DP-BT-BV-CA,CD,0.030445952333333335,0.0100496681407094
CDevo-CS-DP-BT-BV-CA,BV,0.07023206133333333,0.05426790192723274
CDevo-CS-DP-BT-BV-CA,CS,0.006365213333333334,0.005814108066260815
CDevo-CS-DP-BT-BV-CA,DP,0.012754088666666668,0.004680727608501911
CDevo-CS-DP-BU,BU,0.9835977636666667,0.9285354614257812
CDevo-CS-DP-BU,CD,0.11743919033333335,0.1234411969780922
CDevo-CS-DP-BU,CS,0.011381181999999998,0.017892546951770782
CDevo-CS-DP-BU,DP,0.037581875,0.04453626275062561
CDevo-CS-DP-BU,BU,0.7974284393333333,0.9487201571464539
CDevo-CS-DP-BU,CD,0.214100991,0.12359633296728134
CDevo-CS-DP-BU,CS,0.011246899,0.019800201058387756
CDevo-CS-DP-BU,DP,0.034723669666666665,0.02499573305249214
CS-CH-DP-BV-CA,CA,0.05967953433333333,0.02190142311155796
CS-CH-DP-BV-CA,BV,0.8834214399999999,0.8738816380500793
CS-CH-DP-BV-CA,CS,0.012474514,0.022509364411234856
CS-CH-DP-BV-CA,DP,0.036030015666666665,0.07255066186189651
CS-CH-DP-BV-CA,CH,0.079461189,0.06353544443845749
CS-CH-DP-BV-CA,CA,0.2541832976666667,0.09658940136432648
CS-CH-DP-BV-CA,BV,0.8408658473333334,1.0060948133468628
CS-CH-DP-BV-CA,CS,0.008023103,0.008472960442304611
CS-CH-DP-BV-CA,DP,0.01916770333333333,0.01590302400290966
CS-CH-DP-BV-CA,CH,0.026659996000000002,0.04294293373823166
CDevo-BU,BU,1.0318576449999999,0.8947234749794006
CDevo-BU,CD,0.12547564433333333,0.19100132584571838
CDevo-BU,BU,1.0390774426666667,0.8969050645828247
CDevo-BU,CD,0.15275592933333335,0.20043855905532837
CDevo-CH-BU-CA,CA,0.08901777866666667,0.01763297989964485
CDevo-CH-BU-CA,BU,0.9539655493333333,0.9105056524276733
CDevo-CH-BU-CA,CD,0.11906188533333334,0.1751524955034256
CDevo-CH-BU-CA,CH,0.047454776,0.03063197247684002
CDevo-CH-BU-CA,CA,0.10132034633333332,0.12568429112434387
CDevo-CH-BU-CA,BU,0.9389242366666667,0.802478551864624
CDevo-CH-BU-CA,CD,0.08503008766666668,0.1839177906513214
CDevo-CH-BU-CA,CH,0.014791988,0.0061587686650455
CDevo-CS-CH-DP-BU,BU,0.8956672396666666,0.9530297517776489
CDevo-CS-CH-DP-BU,CD,0.14564428733333334,0.12668929994106293
CDevo-CS-CH-DP-BU,CS,0.008411606666666667,0.00477126007899642
CDevo-CS-CH-DP-BU,DP,0.025834128,0.02588411420583725
CDevo-CS-CH-DP-BU,CH,0.026042744333333336,0.021692173555493355
CDevo-CS-CH-DP-BU,BU,0.7118347256666667,0.9141393899917603
CDevo-CS-CH-DP-BU,CD,0.23535936033333335,0.17563924193382263
CDevo-CS-CH-DP-BU,CS,0.007507697333333334,0.0004948882851749659
CDevo-CS-CH-DP-BU,DP,0.022137567666666663,0.0077628083527088165
CDevo-CS-CH-DP-BU,CH,0.028260656000000006,0.005441947840154171
CDevo-DP-BU-CA,CA,0.07748257866666668,0.020673265680670738
CDevo-DP-BU-CA,BU,0.9361361619999999,0.9129928946495056
CDevo-DP-BU-CA,CD,0.11796245966666667,0.1330753117799759
CDevo-DP-BU-CA,DP,0.034452142,0.038848135620355606
CDevo-DP-BU-CA,CA,0.10467324266666667,0.15255804359912872
CDevo-DP-BU-CA,BU,0.839195363,0.7910823822021484
CDevo-DP-BU-CA,CD,0.1485107946666667,0.1540442854166031
CDevo-DP-BU-CA,DP,0.045553928333333334,0.017478784546256065
CDevo-CS-DP-BT,BT,1.1343125576666668,1.13481605052948
CDevo-CS-DP-BT,CD,0.023242219666666664,0.024065203964710236
CDevo-CS-DP-BT,CS,0.004854666,0.0004733706300612539
CDevo-CS-DP-BT,DP,0.010290559666666666,0.02220509946346283
CDevo-CS-DP-BT,BT,1.1136300116666666,1.0755224227905273
CDevo-CS-DP-BT,CD,0.035470943,0.005641217343509197
CDevo-CS-DP-BT,CS,0.0074235970000000005,1.6218112932619988e-06
CDevo-CS-DP-BT,DP,0.012275439666666667,0.008995646610856056
CDevo-CS-DP-BU-BV,BU,0.710750488,0.6598585247993469
CDevo-CS-DP-BU-BV,CD,0.08012055533333334,0.09900611639022827
