Treatments,Time,CA,BT,BU,CD,BV,CS,DP,CH
CDevo-DP-BT-BU-BV-CA_1,12,0.014771645,0.770158361,0.31684502,0.013416449,0.058137944,0.0,0.010570535,0.0
CDevo-DP-BT-BU-BV-CA_1,24,0.020133547,0.793367712,0.245099441,0.020557411,0.066652637,0.0,0.008689215,0.0
CDevo-DP-BT-BU-BV-CA_2,0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0
CDevo-DP-BT-BU-BV-CA_2,12,0.013391736,0.786442102,0.301661255,0.01319334,0.046920675,0.0,0.013490934,0.0
CDevo-DP-BT-BU-BV-CA_2,24,0.020055563,0.825823798,0.263160006,0.019058325,0.043546056,0.0,0.007756295,0.0
CDevo-DP-BT-BU-BV-CA_3,0,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0
CDevo-DP-BT-BU-BV-CA_3,12,0.013173776,0.801600719,0.287117734,0.013526645,0.053518463,0.0,0.009762709,0.0
CDevo-DP-BT-BU-BV-CA_3,24,0.016808047,0.830077413,0.242636166,0.022810921,0.048983452,0.0,0.008283966,0.0
CDevo-DP-BT-CA_1,0,0.0025,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0
CDevo-DP-BT-CA_1,12,0.034431873,1.119767441,0.0,0.019995847,0.0,0.0,0.011704886,0.0
CDevo-DP-BT-CA_1,24,0.135603642,0.990257999,0.0,0.015503465,0.0,0.0,0.00723495,0.0
CDevo-DP-BT-CA_2,0,0.0025,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0
CDevo-DP-BT-CA_2,12,0.027316161,1.128267501,0.0,0.016809945,0.0,0.0,0.010706334,0.0
CDevo-DP-BT-CA_2,24,0.116719255,1.000548456,0.0,0.020289089,0.0,0.0,0.005243248,0.0
CDevo-DP-BT-CA_3,0,0.0025,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0
CDevo-DP-BT-CA_3,12,0.023328338,1.137514533,0.0,0.020334879,0.0,0.0,0.010322273,0.0
CDevo-DP-BT-CA_3,24,0.094405522,1.03618248,0.0,0.01979241,0.0,0.0,0.007119572,0.0
CDevo-DP-BU-CA_1,0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0
CDevo-DP-BU-CA_1,12,0.078173558,0.0,0.934578033,0.119158699,0.0,0.0,0.029789675,0.0
CDevo-DP-BU-CA_1,24,0.099941527,0.0,0.866338052,0.118246326,0.0,0.0,0.051574104,0.0
CDevo-DP-BU-CA_2,0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0
CDevo-DP-BU-CA_2,12,0.077802204,0.0,0.937106883,0.112389018,0.0,0.0,0.035601941,0.0
CDevo-DP-BU-CA_2,24,0.107075656,0.0,0.825252876,0.165774684,0.0,0.0,0.04629674,0.0
CDevo-DP-BU-CA_3,0,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0
CDevo-DP-BU-CA_3,12,0.076471974,0.0,0.93672357,0.122339662,0.0,0.0,0.03796481,0.0
CDevo-DP-BU-CA_3,24,0.107002545,0.0,0.825995161,0.161511374,0.0,0.0,0.038790941,0.0
CDevo-DP_1,0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0
CDevo-DP_1,12,0.0,0.0,0.0,0.402636115,0.0,0.0,0.248863886,0.0
CDevo-DP_1,24,0.0,0.0,0.0,0.400896457,0.0,0.0,0.230803537,0.0
CDevo-DP_2,0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0
CDevo-DP_2,12,0.0,0.0,0.0,0.383327127,0.0,0.0,0.268472865,0.0
CDevo-DP_2,24,0.0,0.0,0.0,0.409054679,0.0,0.0,0.20824531,0.0
CDevo-DP_3,0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0
CDevo-DP_3,12,0.0,0.0,0.0,0.383472021,0.0,0.0,0.278427978,0.0
CDevo-DP_3,24,0.0,0.0,0.0,0.382714284,0.0,0.0,0.238585713,0.0
CH-BU-BV-CA_1,0,0.0025,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0025
CH-BU-BV-CA_1,12,0.020173893,0.0,0.851626482,0.0,0.211025325,0.0,0.0,0.078774249
CH-BU-BV-CA_1,24,0.022239173,0.0,0.64571908,0.0,0.447445892,0.0,0.0,0.051995812
CH-BU-BV-CA_2,0,0.0025,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0025
CH-BU-BV-CA_2,12,0.021777133,0.0,0.882503582,0.0,0.16891992,0.0,0.0,0.091699385
CH-BU-BV-CA_2,24,0.031343218,0.0,0.698109051,0.0,0.38178707,0.0,0.0,0.051460674
CH-BU-BV-CA_3,0,0.0025,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0025
CH-BU-BV-CA_3,12,0.033038615,0.0,0.770545759,0.0,0.268749593,0.0,0.0,0.09236602
CH-DP-BT-BU-BV-CA_1,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0,0.001666667,0.001666667
CH-DP-BT-BU-BV-CA_1,12,0.006900724,0.803714115,0.318167426,0.0,0.026575129,0.0,0.011011794,0.01013085
CH-DP-BT-BU-BV-CA_1,24,0.010006433,0.824604184,0.247195951,0.0,0.049105642,0.0,0.010191737,0.034095993
CH-DP-BT-BU-BV-CA_2,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0,0.001666667,0.001666667
CH-DP-BT-BU-BV-CA_2,12,0.00760643,0.81284394,0.313205922,0.0,0.024758182,0.0,0.009843615,0.010141906
CH-DP-BT-BU-BV-CA_2,24,0.018061765,0.800493766,0.274043737,0.0,0.040524367,0.0,0.010818722,0.04015763
CH-DP-BT-BU-BV-CA_3,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.0,0.001666667,0.001666667
CH-DP-BT-BU-BV-CA_3,12,0.007487175,0.82218543,0.298785086,0.0,0.025035242,0.0,0.013570505,0.013336531
CH-DP-BT-BU-BV-CA_3,24,0.015742968,0.80071991,0.269724344,0.0,0.0321839,0.0,0.010624564,0.040404365
CH-DP-BT-BU_1,0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0025
CH-DP-BT-BU_1,12,0.0,0.830421745,0.297506748,0.0,0.0,0.0,0.01148739,0.0144841
CH-DP-BT-BU_1,24,0.0,0.820284626,0.284536994,0.0,0.0,0.0,0.010348281,0.039030132
CH-DP-BT-BU_2,0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0025
CH-DP-BT-BU_2,12,0.0,0.853915162,0.274136952,0.0,0.0,0.0,0.006267873,0.014680017
CH-DP-BT-BU_2,24,0.0,0.848391656,0.265646444,0.0,0.0,0.0,0.008130738,0.033031122
CH-DP-BT-BU_3,0,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0025
CH-DP-BT-BU_3,12,0.0,0.849301767,0.296081884,0.0,0.0,0.0,0.008727764,0.015288636
CH-DP-BT-BU_3,24,0.0,0.841231876,0.291977748,0.0,0.0,0.0,0.009283168,0.029507214
CH-DP-BU-CA_1,0,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0025
CH-DP-BU-CA_1,12,0.023976568,0.0,1.026013277,0.0,0.0,0.0,0.023363749,0.044046411
CH-DP-BU-CA_1,24,0.066940429,0.0,0.96980887,0.0,0.0,0.0,0.023767613,0.046783086
CH-DP-BU-CA_2,0,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0025
CH-DP-BU-CA_2,12,0.021789122,0.0,1.065298602,0.0,0.0,0.0,0.019420739,0.036591515
CH-DP-BU-CA_2,24,0.060197716,0.0,0.970875978,0.0,0.0,0.0,0.024639997,0.053186335
CH-DP-BU-CA_3,0,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0025
CH-DP-BU-CA_3,12,0.021141705,0.0,1.045776875,0.0,0.0,0.0,0.020158369,0.041422991
CH-DP-BU-CA_3,24,0.067285221,0.0,0.977301178,0.0,0.0,0.0,0.021584566,0.052629034
CH-DP-BV-CA_1,0,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0025
CH-DP-BV-CA_1,12,0.027913004,0.0,0.0,0.0,0.911592173,0.0,0.023415908,0.056678904
CH-DP-BV-CA_1,24,0.095940968,0.0,0.0,0.0,0.925432983,0.0,0.010365771,0.013360327
CH-DP-BV-CA_2,0,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0025
CH-DP-BV-CA_2,12,0.030043888,0.0,0.0,0.0,0.905259038,0.0,0.025149861,0.061447227
CH-DP-BV-CA_2,24,0.079653182,0.0,0.0,0.0,0.958197446,0.0,0.007639515,0.01100989
CH-DP-BV-CA_3,0,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0025
CH-DP-BV-CA_3,12,0.028007696,0.0,0.0,0.0,0.926635189,0.0,0.023472037,0.04898512
CH-DP-BV-CA_3,24,0.097320364,0.0,0.0,0.0,0.911587627,0.0,0.0082328,0.011959225
CS-BT-BU-BV_1,0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0
CS-BT-BU-BV_1,12,0.0,0.768171719,0.302529325,0.0,0.051343097,0.006055852,0.0,0.0
CS-BT-BU-BV_1,24,0.0,0.756641556,0.317215127,0.0,0.035127401,0.009215934,0.0,0.0
CS-BT-BU-BV_2,0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0
CS-BT-BU-BV_2,12,0.0,0.75875673,0.339766924,0.0,0.04415288,0.006223454,0.0,0.0
CS-BT-BU-BV_2,24,0.0,0.785380259,0.317930172,0.0,0.026789939,0.007899597,0.0,0.0
CS-BT-BU-BV_3,0,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0
CS-BT-BU-BV_3,12,0.0,0.71849717,0.337427412,0.0,0.072770611,0.004904759,0.0,0.0
CS-BT-BU-BV_3,24,0.0,0.745049557,0.353710396,0.0,0.019713477,0.006726558,0.0,0.0
CS-BT-BU-CA_1,0,0.0025,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0
CS-BT-BU-CA_1,12,0.013078574,0.774563898,0.367826757,0.0,0.0,0.00553074,0.0,0.0
CS-BT-BU-CA_1,24,0.019101247,0.790497752,0.363015522,0.0,0.0,0.005785474,0.0,0.0
CS-BT-BU-CA_2,0,0.0025,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0
CS-BT-BU-CA_2,12,0.011175979,0.763691922,0.367535256,0.0,0.0,0.005996867,0.0,0.0
CS-BT-BU-CA_2,24,0.019146025,0.818411452,0.335217696,0.0,0.0,0.005624821,0.0,0.0
CS-BT-BU-CA_3,0,0.0025,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0
CS-BT-BU-CA_3,12,0.014148001,0.742400997,0.375045064,0.0,0.0,0.004305913,0.0,0.0
CS-BT-BU-CA_3,24,0.020606748,0.848764737,0.307351592,0.0,0.0,0.004276872,0.0,0.0
CS-CH-BT-BU-BV-CA_1,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.0,0.001666667
CS-CH-BT-BU-BV-CA_1,12,0.009527701,0.80867831,0.280537857,0.0,0.067046784,0.004822663,0.0,0.008586693
CS-CH-BT-BU-BV-CA_1,24,0.02092779,0.826346595,0.262124337,0.0,0.036962392,0.00828078,0.0,0.022358107
CS-CH-BT-BU-BV-CA_2,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.0,0.001666667
CS-CH-BT-BU-BV-CA_2,12,0.011077786,0.842538763,0.26377671,0.0,0.064585581,0.003344237,0.0,0.013376949
CS-CH-BT-BU-BV-CA_2,24,0.01993001,0.830966102,0.250689873,0.0,0.049907379,0.004776614,0.0,0.01993001
CS-CH-BT-BU-BV-CA_3,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.0,0.001666667
CS-CH-BT-BU-BV-CA_3,12,0.007756645,0.771090069,0.279636997,0.0,0.102228603,0.00596665,0.0,0.014121072
CS-CH-BT-BU-BV-CA_3,24,0.012544343,0.787047893,0.257641514,0.0,0.048686088,0.005000193,0.0,0.026579972
CS-CH-BT-BU-CA_1,0,0.002,0.002,0.002,0.0,0.0,0.002,0.0,0.002
CS-CH-BT-BU-CA_1,12,0.00449782,0.894829358,0.272946627,0.0,0.0,0.003077455,0.0,0.00804873
CS-CH-BT-BU-CA_1,24,0.009986758,0.862190095,0.291080702,0.0,0.0,0.004660487,0.0,0.013581991
CS-CH-BT-BU-CA_2,0,0.002,0.002,0.002,0.0,0.0,0.002,0.0,0.002
CS-CH-BT-BU-CA_2,12,0.005628663,0.889433,0.300299598,0.0,0.0,0.002918566,0.0,0.005420194
CS-CH-BT-BU-CA_2,24,0.011855016,0.864670014,0.28816807,0.0,0.0,0.006549274,0.0,0.011357602
CS-CH-BT-BU-CA_3,0,0.002,0.002,0.002,0.0,0.0,0.002,0.0,0.002
CS-CH-BT-BU-CA_3,12,0.007829294,0.880795536,0.282227395,0.0,0.0,0.002796176,0.0,0.006151588
CS-CH-BT-BU-CA_3,24,0.012549645,0.863079942,0.283461457,0.0,0.0,0.005472229,0.0,0.008536677
CS-CH-BT-BU_1,0,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0025
CS-CH-BT-BU_1,12,0.0,0.879068929,0.298135578,0.0,0.0,0.003918417,0.0,0.007277061
CS-CH-BT-BU_1,24,0.0,0.878723999,0.294045191,0.0,0.0,0.01031595,0.0,0.014214892
CS-CH-BT-BU_2,0,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0025
CS-CH-BT-BU_2,12,0.0,0.856523888,0.320237892,0.0,0.0,0.004498872,0.0,0.00633932
CS-CH-BT-BU_2,24,0.0,0.87634841,0.286751141,0.0,0.0,0.00946764,0.0,0.010532749
CS-CH-BT-BU_3,0,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0,0.0025
CS-CH-BT-BU_3,12,0.0,0.848987859,0.328175666,0.0,0.0,0.004884293,0.0,0.008352142
CS-CH-BT-BU_3,24,0.0,0.892079315,0.27174797,0.0,0.0,0.008525426,0.0,0.01374725
CS-CH-BT-CA_1,0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025
CS-CH-BT-CA_1,12,0.011349318,1.185720001,0.0,0.0,0.0,0.003688528,0.0,0.006242125
CS-CH-BT-CA_1,24,0.019633925,1.119694667,0.0,0.0,0.0,0.006357652,0.0,0.004113775
CS-CH-BT-CA_2,0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025
CS-CH-BT-CA_2,12,0.01368793,1.170788193,0.0,0.0,0.0,0.004388497,0.0,0.010135337
CS-CH-BT-CA_2,24,0.027693096,1.103142279,0.0,0.0,0.0,0.008654093,0.0,0.006210584
CS-CH-BT-CA_3,0,0.0025,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0025
CS-CH-BT-CA_3,24,0.023703255,1.103646667,0.0,0.0,0.0,0.007515666,0.0,0.001734384
CS-CH-BU-BV_1,0,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0,0.0025
CS-CH-BU-BV_1,12,0.0,0.0,0.861185506,0.0,0.177392573,0.011987857,0.0,0.130134083
CS-CH-BU-BV_1,24,0.0,0.0,0.778394801,0.0,0.287407311,0.016354334,0.0,0.105543543
CS-CH-BU-BV_2,0,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0,0.0025
CS-CH-BU-BV_2,12,0.0,0.0,0.875074249,0.0,0.182467605,0.012386563,0.0,0.121471589
CS-CH-BU-BV_2,24,0.0,0.0,0.711679668,0.0,0.38630056,0.014219653,0.0,0.089500166
CS-CH-BU-BV_3,0,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.0,0.0025
CS-CH-BU-BV_3,12,0.0,0.0,0.912574862,0.0,0.144631547,0.011921906,0.0,0.10957173
CS-CH-BU-BV_3,24,0.0,0.0,0.778950423,0.0,0.303303563,0.014241542,0.0,0.084004457
CS-CH-BV-CA_1,0,0.0025,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0025
CS-CH-BV-CA_1,12,0.068449886,0.0,0.0,0.0,0.843885781,0.02635856,0.0,0.303205814
CS-CH-BV-CA_1,24,0.107529378,0.0,0.0,0.0,1.022812601,0.013500594,0.0,0.105057439
CS-CH-BV-CA_2,0,0.0025,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0025
CS-CH-BV-CA_2,12,0.073428521,0.0,0.0,0.0,0.858771285,0.026023372,0.0,0.289376856
CS-CH-BV-CA_2,24,0.112893947,0.0,0.0,0.0,0.998093538,0.018507204,0.0,0.120605283
CS-CH-BV-CA_3,0,0.0025,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0025
CS-CH-BV-CA_3,12,0.082633809,0.0,0.0,0.0,0.826439484,0.025043621,0.0,0.297583104
CS-CH-BV-CA_3,24,0.099581787,0.0,0.0,0.0,1.016931526,0.014483453,0.0,0.115803255
CS-CH-DP-BT-BU-BV-CA_1,0,0.001428571,0.001428571,0.001428571,0.0,0.001428571,0.001428571,0.001428571,0.001428571
CS-CH-DP-BT-BU-BV-CA_1,12,0.010983177,0.766696615,0.335872639,0.0,0.025155018,0.004605848,0.011337473,0.02054917
CS-CH-DP-BT-BU-BV-CA_1,24,0.019013244,0.763471015,0.276269781,0.0,0.031408618,0.005042186,0.013550875,0.067544285
CS-CH-DP-BT-BU-BV-CA_2,0,0.001428571,0.001428571,0.001428571,0.0,0.001428571,0.001428571,0.001428571,0.001428571
CS-CH-DP-BT-BU-BV-CA_2,12,0.012864909,0.755586901,0.329776537,0.0,0.017938394,0.003261526,0.01503926,0.017032415
CS-CH-DP-BT-BU-BV-CA_2,24,0.02765742,0.749922076,0.283044519,0.0,0.02765742,0.005074756,0.014589924,0.063053844
CS-CH-DP-BT-BU-BV-CA_3,0,0.001428571,0.001428571,0.001428571,0.0,0.001428571,0.001428571,0.001428571,0.001428571
CS-CH-DP-BT-BU-BV-CA_3,12,0.015668217,0.793574026,0.291344146,0.0,0.02540792,0.002540792,0.012280495,0.024984454
CS-CH-DP-BT-BU-BV-CA_3,24,0.032883313,0.756535431,0.274466056,0.0,0.030252648,0.002411443,0.012934103,0.057216965
CS-CH-DP-BT-BU-CA_1,0,0.001666667,0.001666667,0.001666667,0.0,0.0,0.001666667,0.001666667,0.001666667
CS-CH-DP-BT-BU-CA_1,12,0.009657951,0.854785512,0.275535673,0.0,0.0,0.002272459,0.006703755,0.007044623
CS-CH-DP-BT-BU-CA_1,24,0.040147452,0.829123599,0.250626372,0.0,0.0,0.004624829,0.007872049,0.018105714
CS-CH-DP-BT-BU-CA_2,0,0.001666667,0.001666667,0.001666667,0.0,0.0,0.001666667,0.001666667,0.001666667
CS-CH-DP-BT-BU-CA_2,12,0.011307743,0.86459769,0.269734151,0.0,0.0,0.002922226,0.009147837,0.005590345
CS-CH-DP-BT-BU-CA_2,24,0.049269309,0.81690366,0.247066556,0.0,0.0,0.005040075,0.008228695,0.021291747
CS-CH-DP-BT-BU-CA_3,0,0.001666667,0.001666667,0.001666667,0.0,0.0,0.001666667,0.001666667,0.001666667
CS-CH-DP-BT-BU-CA_3,12,0.010573793,0.847585668,0.272395337,0.0,0.0,0.002162821,0.01033348,0.006848934
CS-CH-DP-BT-BU-CA_3,24,0.041685839,0.825624825,0.235892807,0.0,0.0,0.003678162,0.007601535,0.019616865
CS-CH-DP-BT-BU_1,0,0.0,0.002,0.002,0.0,0.0,0.002,0.002,0.002
CS-CH-DP-BT-BU_1,12,0.0,0.882325852,0.281341372,0.0,0.0,0.003779777,0.007811538,0.008441501
CS-CH-DP-BT-BU_1,24,0.0,0.853552434,0.275127462,0.0,0.0,0.00417334,0.008346681,0.031300053
CS-CH-DP-BT-BU_2,0,0.0,0.002,0.002,0.0,0.0,0.002,0.002,0.002
CS-CH-DP-BT-BU_2,12,0.0,0.898553883,0.256373235,0.0,0.0,0.000623779,0.008421019,0.011228025
CS-CH-DP-BT-BU_2,24,0.0,0.84011114,0.264879426,0.0,0.0,0.00388414,0.010610335,0.044714982
CS-CH-DP-BT-BU_3,0,0.0,0.002,0.002,0.0,0.0,0.002,0.002,0.002
CS-CH-DP-BT-BU_3,12,0.0,0.862959572,0.280409546,0.0,0.0,0.002736488,0.006921705,0.012072742
CS-CH-DP-BT-BU_3,24,0.0,0.836223418,0.262759564,0.0,0.0,0.00365204,0.01011334,0.041951634
CS-CH-DP-BU-BV-CA_1,0,0.001666667,0.0,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.001666667
CS-CH-DP-BU-BV-CA_1,12,0.030018555,0.0,0.716575336,0.0,0.243181675,0.007949164,0.022173985,0.031901252
CS-CH-DP-BU-BV-CA_1,24,0.051721637,0.0,0.508412686,0.0,0.451696652,0.007787873,0.015660397,0.031320795
CS-CH-DP-BU-BV-CA_2,0,0.001666667,0.0,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.001666667
CS-CH-DP-BU-BV-CA_2,12,0.032721249,0.0,0.689071015,0.0,0.286150533,0.007912982,0.019461658,0.030582606
CS-CH-DP-BU-BV-CA_2,24,0.075811004,0.0,0.601480704,0.0,0.351514697,0.008812904,0.017826101,0.037254549
CS-CH-DP-BU-BV-CA_3,0,0.001666667,0.0,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.001666667
CS-CH-DP-BU-BV-CA_3,12,0.053163794,0.0,0.769966232,0.0,0.202658566,0.007724654,0.023173962,0.042712792
CS-CH-DP-BU-BV-CA_3,24,0.096273696,0.0,0.544634051,0.0,0.406129372,0.00679579,0.016342258,0.029124816
CS-CH-DP-BU-BV_1,0,0.0,0.0,0.002,0.0,0.002,0.002,0.002,0.002
CS-CH-DP-BU-BV_1,12,0.0,0.0,0.787570213,0.0,0.246146398,0.008516043,0.016704546,0.043562836
CS-CH-DP-BU-BV_1,24,0.0,0.0,0.43876959,0.0,0.604122189,0.004400016,0.010472038,0.037136135
CS-CH-DP-BU-BV_2,0,0.0,0.0,0.002,0.0,0.002,0.002,0.002,0.002
CS-CH-DP-BU-BV_2,12,0.0,0.0,0.821483403,0.0,0.219636454,0.007536545,0.012919791,0.037323842
CS-CH-DP-BU-BV_2,24,0.0,0.0,0.556035508,0.0,0.474552855,0.005807619,0.01645492,0.044349089
CS-CH-DP-BU-BV_3,0,0.0,0.0,0.002,0.0,0.002,0.002,0.002,0.002
CS-CH-DP-BU-BV_3,12,0.0,0.0,0.843111155,0.0,0.187490163,0.005549392,0.018233716,0.053115606
CS-CH-DP-BU-BV_3,24,0.0,0.0,0.594743319,0.0,0.440822073,0.006581667,0.015407083,0.055345832
CS-CH-DP-BU_1,0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0025,0.0025
CS-CH-DP-BU_1,12,0.0,0.0,0.98778765,0.0,0.0,0.008567621,0.027106181,0.036338532
CS-CH-DP-BU_1,24,0.0,0.0,0.89994285,0.0,0.0,0.011166328,0.028442534,0.077848269
CS-CH-DP-BU_2,0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0025,0.0025
CS-CH-DP-BU_2,12,0.0,0.0,1.022173588,0.0,0.0,0.007451021,0.032252275,0.03342315
CS-CH-DP-BU_2,24,0.0,0.0,0.92187207,0.0,0.0,0.010252977,0.032052997,0.060621973
CS-CH-DP-BU_3,0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0025,0.0025
CS-CH-DP-BU_3,24,0.0,0.0,0.924930545,0.0,0.0,0.010360061,0.024523183,0.068586229
CS-CH-DP-BV-CA_1,0,0.002,0.0,0.0,0.0,0.002,0.002,0.002,0.002
CS-CH-DP-BV-CA_1,12,0.083899849,0.0,0.0,0.0,0.850301396,0.014726071,0.043919859,0.096752867
CS-CH-DP-BV-CA_1,24,0.345218124,0.0,0.0,0.0,0.842775181,0.009822106,0.023014542,0.031969991
CS-CH-DP-BV-CA_2,0,0.002,0.0,0.0,0.0,0.002,0.002,0.002,0.002
CS-CH-DP-BV-CA_2,12,0.057409853,0.0,0.0,0.0,0.89936008,0.011518537,0.030167598,0.081543931
CS-CH-DP-BV-CA_2,24,0.2633843,0.0,0.0,0.0,0.834909875,0.009003844,0.020892415,0.029109516
CS-CH-DP-BV-CA_3,0,0.002,0.0,0.0,0.0,0.002,0.002,0.002,0.002
CS-CH-DP-BV-CA_3,12,0.037728901,0.0,0.0,0.0,0.900602844,0.011178934,0.03400259,0.060086769
CS-CH-DP-BV-CA_3,24,0.153947469,0.0,0.0,0.0,0.844912486,0.005243359,0.013596153,0.018900481
CS-CH-DP-CA_1,0,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0025
CS-CH-DP-CA_1,12,0.273872649,0.0,0.0,0.0,0.0,0.029568903,0.234314923,0.050043505
CS-CH-DP-CA_2,0,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0025
CS-CH-DP-CA_2,24,0.389091296,0.0,0.0,0.0,0.0,0.022178747,0.227023435,0.089406531
CS-CH-DP-CA_3,0,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0025
CS-CH-DP-CA_3,12,0.272601262,0.0,0.0,0.0,0.0,0.030847292,0.213672028,0.04817942
CS-DP-BT-BU-BV-CA_1,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.0
CS-DP-BT-BU-BV-CA_1,12,0.00814057,0.640649919,0.441658214,0.0,0.032303848,0.003876462,0.011370955,0.0
CS-DP-BT-BU-BV-CA_1,24,0.013918144,0.668940773,0.415456584,0.0,0.026792426,0.006089188,0.008002933,0.0
CS-DP-BT-BU-BV-CA_2,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.0
CS-DP-BT-BU-BV-CA_2,12,0.007866735,0.666632945,0.423492564,0.0,0.028844695,0.001456803,0.009906259,0.0
CS-DP-BT-BU-BV-CA_2,24,0.01554942,0.678329655,0.420496012,0.0,0.030216603,0.00529342,0.009814882,0.0
CS-DP-BT-BU-BV-CA_3,0,0.001666667,0.001666667,0.001666667,0.0,0.001666667,0.001666667,0.001666667,0.0
CS-DP-BT-BU-BV-CA_3,12,0.005016487,0.655851102,0.432290284,0.0,0.024864325,0.00348973,0.008288108,0.0
CS-DP-BT-BU-BV-CA_3,24,0.012454035,0.671444248,0.410016882,0.0,0.031457174,0.004831307,0.008696352,0.0
CS-DP-BT-BU-BV_1,0,0.0,0.002,0.002,0.0,0.002,0.002,0.002,0.0
CS-DP-BT-BU-BV_1,24,0.0,0.856908974,0.243096616,0.0,0.035897003,0.005015022,0.008182405,0.0
CS-DP-BT-BU-BV_2,0,0.0,0.002,0.002,0.0,0.002,0.002,0.002,0.0
CS-DP-BT-BU-BV_2,12,0.0,0.873649638,0.236533963,0.0,0.064856087,0.003815064,0.011445192,0.0
CS-DP-BT-BU-BV_2,24,0.0,0.831855123,0.268494217,0.0,0.048957409,0.005611164,0.01108205,0.0
CS-DP-BT-BU-BV_3,0,0.0,0.002,0.002,0.0,0.002,0.002,0.002,0.0
CS-DP-BT-BU-BV_3,12,0.0,0.834791381,0.228323503,0.0,0.093046646,0.00385504,0.006483476,0.0
CS-DP-BT-BU-BV_3,24,0.0,0.823255806,0.263304649,0.0,0.043495348,0.004253488,0.010290698,0.0
CS-DP-BT-BU_1,0,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0025,0.0
CS-DP-BT-BU_1,12,0.0,0.868537034,0.266482954,0.0,0.0,0.005349952,0.011530069,0.0
CS-DP-BT-BU_1,24,0.0,0.870310417,0.272047658,0.0,0.0,0.006052228,0.010389658,0.0
CS-DP-BT-BU_2,0,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0025,0.0
CS-DP-BT-BU_2,12,0.0,0.8889767,0.252573832,0.0,0.0,0.00369733,0.010052115,0.0
