Treatments,species,true,pred,stdv,n,passage
CD_CS,PV,0.0,0.0,0.0,0,15
CD_CS,EL,0.0,0.0,0.0,0,15
CD_CS,CD,0.343981709,0.21965777211324827,0.11373968425618365,0,22
CD_CS,DP,0.0,0.0,0.0,0,22
CD_CS,CA,0.0,0.0,0.0,0,22
CD_CS,PC,0.0,0.0,0.0,0,22
CD_CS,CS,0.0326516245,0.03023570766203319,0.042671150290726045,0,22
CD_CS,CH,0.0,0.0,0.0,0,22
CD_CS,BU,0.0,0.0,0.0,0,22
CD_CS,BT,0.0,0.0,0.0,0,22
CD_CS,PV,0.0,0.0,0.0,0,22
CD_CS,EL,0.0,0.0,0.0,0,22
CD_CS,CD,0.3470467385,0.21966251474177526,0.1137473962619095,0,29
CD_CS,DP,0.0,0.0,0.0,0,29
CD_CS,CA,0.0,0.0,0.0,0,29
CD_CS,PC,0.0,0.0,0.0,0,29
CD_CS,CS,0.052619928,0.030225796797599267,0.04267831144466508,0,29
CD_CS,CH,0.0,0.0,0.0,0,29
CD_CS,BU,0.0,0.0,0.0,0,29
CD_CS,BT,0.0,0.0,0.0,0,29
CD_CS,PV,0.0,0.0,0.0,0,29
CD_CS,EL,0.0,0.0,0.0,0,29
CD_CS,CD,0.22919157899999998,0.21966506463574748,0.11375148549815138,0,36
CD_CS,DP,0.0,0.0,0.0,0,36
CD_CS,CA,0.0,0.0,0.0,0,36
CD_CS,PC,0.0,0.0,0.0,0,36
CD_CS,CS,0.038425093,0.030220515516634676,0.0426821575005606,0,36
CD_CS,CH,0.0,0.0,0.0,0,36
CD_CS,BU,0.0,0.0,0.0,0,36
CD_CS,BT,0.0,0.0,0.0,0,36
CD_CS,PV,0.0,0.0,0.0,0,36
CD_CS,EL,0.0,0.0,0.0,0,36
CD_DP,CD,0.0027500000000000003,0.0027500000000000007,4.419421992990052e-19,0,1
CD_DP,DP,0.0027500000000000003,0.0027500000000000007,4.419421992990052e-19,0,1
CD_DP,CA,0.0,0.0,0.0,0,1
CD_DP,PC,0.0,0.0,0.0,0,1
CD_DP,CS,0.0,0.0,0.0,0,1
CD_DP,CH,0.0,0.0,0.0,0,1
CD_DP,BU,0.0,0.0,0.0,0,1
CD_DP,BT,0.0,0.0,0.0,0,1
CD_DP,PV,0.0,0.0,0.0,0,1
CD_DP,EL,0.0,0.0,0.0,0,1
CD_DP,CD,0.42680952133333333,0.18767626428307305,0.06973302010825211,0,2
CD_DP,DP,0.125723822,0.2529076218779678,0.06610154811948332,0,2
CD_DP,CA,0.0,0.0,0.0,0,2
CD_DP,PC,0.0,0.0,0.0,0,2
CD_DP,CS,0.0,0.0,0.0,0,2
CD_DP,CH,0.0,0.0,0.0,0,2
CD_DP,BU,0.0,0.0,0.0,0,2
CD_DP,BT,0.0,0.0,0.0,0,2
CD_DP,PV,0.0,0.0,0.0,0,2
CD_DP,EL,0.0,0.0,0.0,0,2
CD_DP,CD,0.07359589033333334,0.1872036931880224,0.07001252989282401,0,8
CD_DP,DP,0.23177077966666668,0.254404119160265,0.0654583617598074,0,8
CD_DP,CA,0.0,0.0,0.0,0,8
CD_DP,PC,0.0,0.0,0.0,0,8
CD_DP,CS,0.0,0.0,0.0,0,8
CD_DP,CH,0.0,0.0,0.0,0,8
CD_DP,BU,0.0,0.0,0.0,0,8
CD_DP,BT,0.0,0.0,0.0,0,8
CD_DP,PV,0.0,0.0,0.0,0,8
CD_DP,EL,0.0,0.0,0.0,0,8
CD_DP,CD,0.1543076665,0.1872036915521727,0.07001253237578389,0,15
CD_DP,DP,0.3321756665,0.25440413921308125,0.06545833213935381,0,15
CD_DP,CA,0.0,0.0,0.0,0,15
CD_DP,PC,0.0,0.0,0.0,0,15
CD_DP,CS,0.0,0.0,0.0,0,15
CD_DP,CH,0.0,0.0,0.0,0,15
CD_DP,BU,0.0,0.0,0.0,0,15
CD_DP,BT,0.0,0.0,0.0,0,15
CD_DP,PV,0.0,0.0,0.0,0,15
CD_DP,EL,0.0,0.0,0.0,0,15
CD_DP,CD,0.110348717,0.18720369155216712,0.07001253237579354,0,22
CD_DP,DP,0.308805408,0.2544041392131628,0.0654583321392309,0,22
CD_DP,CA,0.0,0.0,0.0,0,22
CD_DP,PC,0.0,0.0,0.0,0,22
