Treatments,species,true,pred,stdv,passage
CD_BU,PV,0.0,0.0,0.0,36
CD_BU,EL,0.0,0.0,0.0,36
CD_BU_BT,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_BT,DP,0.0,0.0,0.0,1
CD_BU_BT,CA,0.0,0.0,0.0,1
CD_BU_BT,PC,0.0,0.0,0.0,1
CD_BU_BT,CS,0.0,0.0,0.0,1
CD_BU_BT,CH,0.0,0.0,0.0,1
CD_BU_BT,BU,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_BT,BT,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_BT,PV,0.0,0.0,0.0,1
CD_BU_BT,EL,0.0,0.0,0.0,1
CD_BU_BT,CD,0.184748561,0.06617294402713333,0.0408256746870353,2
CD_BU_BT,DP,0.0,0.0,0.0,2
CD_BU_BT,CA,0.0,0.0,0.0,2
CD_BU_BT,PC,0.0,0.0,0.0,2
CD_BU_BT,CS,0.0,0.0,0.0,2
CD_BU_BT,CH,0.0,0.0,0.0,2
CD_BU_BT,BU,0.1980428816666667,0.06390042167049055,0.045703499632397185,2
CD_BU_BT,BT,0.8637418669999999,0.9863865055501422,0.10683754001782655,2
CD_BU_BT,PV,0.0,0.0,0.0,2
CD_BU_BT,EL,0.0,0.0,0.0,2
CD_BU_BT,CD,0.00017908933333333335,0.0532351142679889,0.04379788203491604,8
CD_BU_BT,DP,0.0,0.0,0.0,8
CD_BU_BT,CA,0.0,0.0,0.0,8
CD_BU_BT,PC,0.0,0.0,0.0,8
CD_BU_BT,CS,0.0,0.0,0.0,8
CD_BU_BT,CH,0.0,0.0,0.0,8
CD_BU_BT,BU,0.0015369356666666667,0.030129172844453465,0.024519769356938906,8
CD_BU_BT,BT,0.8828506446666666,1.0500842939304704,0.022545246885025565,8
CD_BU_BT,PV,0.0,0.0,0.0,8
CD_BU_BT,EL,0.0,0.0,0.0,8
CD_BU_BT,CD,0.00018880999999999998,0.05308403208566259,0.04381479294400537,15
CD_BU_BT,DP,0.0,0.0,0.0,15
CD_BU_BT,CA,0.0,0.0,0.0,15
CD_BU_BT,PC,0.0,0.0,0.0,15
CD_BU_BT,CS,0.0,0.0,0.0,15
CD_BU_BT,CH,0.0,0.0,0.0,15
CD_BU_BT,BU,0.00011315033333333333,0.029708648409712112,0.024792881966663318,15
CD_BU_BT,BT,1.1975313730000001,1.050807905513426,0.022089590118060734,15
CD_BU_BT,PV,0.0,0.0,0.0,15
CD_BU_BT,EL,0.0,0.0,0.0,15
CD_BU_BT,CD,0.00016813600000000002,0.05307552075197954,0.0438156462938948,22
CD_BU_BT,DP,0.0,0.0,0.0,22
CD_BU_BT,CA,0.0,0.0,0.0,22
CD_BU_BT,PC,0.0,0.0,0.0,22
CD_BU_BT,CS,0.0,0.0,0.0,22
CD_BU_BT,CH,0.0,0.0,0.0,22
CD_BU_BT,BU,0.0006047433333333333,0.02968397286856428,0.02480980642395925,22
CD_BU_BT,BT,1.2827937873333335,1.050850763797946,0.022067274098180333,22
CD_BU_BT,PV,0.0,0.0,0.0,22
CD_BU_BT,EL,0.0,0.0,0.0,22
CD_BU_BT,CD,0.0032401459999999997,0.05307498823597782,0.04381570084963052,29
CD_BU_BT,DP,0.0,0.0,0.0,29
CD_BU_BT,CA,0.0,0.0,0.0,29
CD_BU_BT,PC,0.0,0.0,0.0,29
CD_BU_BT,CS,0.0,0.0,0.0,29
CD_BU_BT,CH,0.0,0.0,0.0,29
CD_BU_BT,BU,0.036826846333333337,0.029682420677887334,0.02481086646890317,29
CD_BU_BT,BT,1.0214663443333334,1.0508534601823616,0.02206584988779258,29
CD_BU_BT,PV,0.0,0.0,0.0,29
CD_BU_BT,EL,0.0,0.0,0.0,29
CD_BU_BT,CD,8.37195e-5,0.0530749547560296,0.043815704337907414,36
CD_BU_BT,DP,0.0,0.0,0.0,36
CD_BU_BT,CA,0.0,0.0,0.0,36
CD_BU_BT,PC,0.0,0.0,0.0,36
CD_BU_BT,CS,0.0,0.0,0.0,36
CD_BU_BT,CH,0.0,0.0,0.0,36
CD_BU_BT,BU,0.044199689,0.02968232258801345,0.024810932898952778,36
CD_BU_BT,BT,1.0476999245,1.0508536305924256,0.022065757599431197,36
CD_BU_BT,PV,0.0,0.0,0.0,36
CD_BU_BT,EL,0.0,0.0,0.0,36
CD_BU_EL,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_EL,DP,0.0,0.0,0.0,1
CD_BU_EL,CA,0.0,0.0,0.0,1
CD_BU_EL,PC,0.0,0.0,0.0,1
CD_BU_EL,CS,0.0,0.0,0.0,1
CD_BU_EL,CH,0.0,0.0,0.0,1
CD_BU_EL,BU,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_EL,BT,0.0,0.0,0.0,1
CD_BU_EL,PV,0.0,0.0,0.0,1
CD_BU_EL,EL,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_EL,CD,0.33244019666666663,0.2954790095102133,0.0946050023797353,2
CD_BU_EL,DP,0.0,0.0,0.0,2
CD_BU_EL,CA,0.0,0.0,0.0,2
CD_BU_EL,PC,0.0,0.0,0.0,2
CD_BU_EL,CS,0.0,0.0,0.0,2
CD_BU_EL,CH,0.0,0.0,0.0,2
CD_BU_EL,BU,0.721622689,0.7669409466566205,0.07826459468288378,2
CD_BU_EL,BT,0.0,0.0,0.0,2
CD_BU_EL,PV,0.0,0.0,0.0,2
CD_BU_EL,EL,0.11267045400000002,0.14128938877398242,0.06203283453894235,2
CD_BU_EL,CD,0.16910337066666667,0.2943195046804797,0.09876136466001194,8
CD_BU_EL,DP,0.0,0.0,0.0,8
CD_BU_EL,CA,0.0,0.0,0.0,8
CD_BU_EL,PC,0.0,0.0,0.0,8
CD_BU_EL,CS,0.0,0.0,0.0,8
CD_BU_EL,CH,0.0,0.0,0.0,8
CD_BU_EL,BU,0.718034365,0.771585075455223,0.06447843344957009,8
CD_BU_EL,BT,0.0,0.0,0.0,8
CD_BU_EL,PV,0.0,0.0,0.0,8
CD_BU_EL,EL,0.08162891866666666,0.14136407429002132,0.06213328559475496,8
CD_BU_EL,CD,0.2818659616666667,0.2943195046804427,0.09876136466013186,15
CD_BU_EL,DP,0.0,0.0,0.0,15
CD_BU_EL,CA,0.0,0.0,0.0,15
CD_BU_EL,PC,0.0,0.0,0.0,15
CD_BU_EL,CS,0.0,0.0,0.0,15
CD_BU_EL,CH,0.0,0.0,0.0,15
CD_BU_EL,BU,0.8321108513333333,0.7715850754553482,0.06447843344917527,15
CD_BU_EL,BT,0.0,0.0,0.0,15
CD_BU_EL,PV,0.0,0.0,0.0,15
CD_BU_EL,EL,0.21272318733333337,0.14136407429002126,0.06213328559475499,15
CD_BU_EL,CD,0.19098002833333336,0.2943195046804427,0.09876136466013186,22
CD_BU_EL,DP,0.0,0.0,0.0,22
CD_BU_EL,CA,0.0,0.0,0.0,22
CD_BU_EL,PC,0.0,0.0,0.0,22
CD_BU_EL,CS,0.0,0.0,0.0,22
CD_BU_EL,CH,0.0,0.0,0.0,22
CD_BU_EL,BU,1.1042042986666667,0.7715850754553482,0.06447843344917527,22
CD_BU_EL,BT,0.0,0.0,0.0,22
CD_BU_EL,PV,0.0,0.0,0.0,22
CD_BU_EL,EL,0.13078233966666666,0.14136407429002126,0.06213328559475499,22
CD_BU_EL,CD,0.16239792066666667,0.2943195046804427,0.09876136466013186,29
CD_BU_EL,DP,0.0,0.0,0.0,29
CD_BU_EL,CA,0.0,0.0,0.0,29
CD_BU_EL,PC,0.0,0.0,0.0,29
CD_BU_EL,CS,0.0,0.0,0.0,29
CD_BU_EL,CH,0.0,0.0,0.0,29
CD_BU_EL,BU,0.8527845473333334,0.7715850754553482,0.06447843344917527,29
CD_BU_EL,BT,0.0,0.0,0.0,29
CD_BU_EL,PV,0.0,0.0,0.0,29
CD_BU_EL,EL,0.19631754566666668,0.14136407429002126,0.06213328559475499,29
CD_BU_EL,CD,0.2514224876666667,0.2943195046804427,0.09876136466013186,36
CD_BU_EL,DP,0.0,0.0,0.0,36
CD_BU_EL,CA,0.0,0.0,0.0,36
CD_BU_EL,PC,0.0,0.0,0.0,36
CD_BU_EL,CS,0.0,0.0,0.0,36
CD_BU_EL,CH,0.0,0.0,0.0,36
CD_BU_EL,BU,0.6592139553333333,0.7715850754553482,0.06447843344917527,36
CD_BU_EL,BT,0.0,0.0,0.0,36
CD_BU_EL,PV,0.0,0.0,0.0,36
CD_BU_EL,EL,0.296496885,0.14136407429002126,0.06213328559475499,36
CD_BU_PV,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_PV,DP,0.0,0.0,0.0,1
CD_BU_PV,CA,0.0,0.0,0.0,1
CD_BU_PV,PC,0.0,0.0,0.0,1
CD_BU_PV,CS,0.0,0.0,0.0,1
CD_BU_PV,CH,0.0,0.0,0.0,1
CD_BU_PV,BU,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_PV,BT,0.0,0.0,0.0,1
CD_BU_PV,PV,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_BU_PV,EL,0.0,0.0,0.0,1
CD_BU_PV,CD,0.464533873,0.14984582123362744,0.08757976506322601,2
CD_BU_PV,DP,0.0,0.0,0.0,2
CD_BU_PV,CA,0.0,0.0,0.0,2
CD_BU_PV,PC,0.0,0.0,0.0,2
CD_BU_PV,CS,0.0,0.0,0.0,2
CD_BU_PV,CH,0.0,0.0,0.0,2
CD_BU_PV,BU,0.2951363793333333,0.6940718582402035,0.3004885895845147,2
CD_BU_PV,BT,0.0,0.0,0.0,2
CD_BU_PV,PV,0.5793630683333334,0.22752453114248503,0.10219170161863743,2
CD_BU_PV,EL,0.0,0.0,0.0,2
CD_BU_PV,CD,0.02545738733333333,0.14517243437007646,0.0860316224153411,8
CD_BU_PV,DP,0.0,0.0,0.0,8
CD_BU_PV,CA,0.0,0.0,0.0,8
CD_BU_PV,PC,0.0,0.0,0.0,8
CD_BU_PV,CS,0.0,0.0,0.0,8
CD_BU_PV,CH,0.0,0.0,0.0,8
CD_BU_PV,BU,0.9111961063333333,0.7941151222976456,0.1119204743024997,8
CD_BU_PV,BT,0.0,0.0,0.0,8
CD_BU_PV,PV,0.10527984933333334,0.14234121523107554,0.08768593556300588,8
CD_BU_PV,EL,0.0,0.0,0.0,8
CD_BU_PV,CD,0.2950660675,0.14513330392480103,0.08599493500679734,15
CD_BU_PV,DP,0.0,0.0,0.0,15
CD_BU_PV,CA,0.0,0.0,0.0,15
CD_BU_PV,PC,0.0,0.0,0.0,15
CD_BU_PV,CS,0.0,0.0,0.0,15
CD_BU_PV,CH,0.0,0.0,0.0,15
CD_BU_PV,BU,0.8753845425,0.7946399792683833,0.11107417177636124,15
CD_BU_PV,BT,0.0,0.0,0.0,15
CD_BU_PV,PV,0.031482723000000004,0.14199958114859976,0.08828376514566086,15
CD_BU_PV,EL,0.0,0.0,0.0,15
CD_BU_PV,CD,0.0003099333333333333,0.14513330390503568,0.08599493498413181,22
CD_BU_PV,DP,0.0,0.0,0.0,22
CD_BU_PV,CA,0.0,0.0,0.0,22
CD_BU_PV,PC,0.0,0.0,0.0,22
CD_BU_PV,CS,0.0,0.0,0.0,22
CD_BU_PV,CH,0.0,0.0,0.0,22
CD_BU_PV,BU,1.2092410599999999,0.7946399795613549,0.1110741712966678,22
CD_BU_PV,BT,0.0,0.0,0.0,22
CD_BU_PV,PV,0.032549006666666665,0.1419995809389676,0.08828376551349554,22
CD_BU_PV,EL,0.0,0.0,0.0,22
CD_BU_PV,CD,0.0001221255,0.14513330390503565,0.0859949349841318,29
CD_BU_PV,DP,0.0,0.0,0.0,29
CD_BU_PV,CA,0.0,0.0,0.0,29
CD_BU_PV,PC,0.0,0.0,0.0,29
CD_BU_PV,CS,0.0,0.0,0.0,29
CD_BU_PV,CH,0.0,0.0,0.0,29
CD_BU_PV,BU,1.0787155495,0.7946399795613551,0.11107417129666752,29
CD_BU_PV,BT,0.0,0.0,0.0,29
CD_BU_PV,PV,0.007662279499999999,0.1419995809389675,0.08828376551349577,29
CD_BU_PV,EL,0.0,0.0,0.0,29
CD_BU_PV,CD,0.0001304,0.14513330390503565,0.0859949349841318,36
CD_BU_PV,DP,0.0,0.0,0.0,36
CD_BU_PV,CA,0.0,0.0,0.0,36
CD_BU_PV,PC,0.0,0.0,0.0,36
CD_BU_PV,CS,0.0,0.0,0.0,36
CD_BU_PV,CH,0.0,0.0,0.0,36
CD_BU_PV,BU,0.93653543,0.7946399795613551,0.11107417129666752,36
CD_BU_PV,BT,0.0,0.0,0.0,36
CD_BU_PV,PV,0.090367454,0.1419995809389675,0.08828376551349577,36
CD_BU_PV,EL,0.0,0.0,0.0,36
CD_CA,CD,0.0027500000000000003,0.0027499999999999994,9.059297892880886e-19,1
CD_CA,DP,0.0,0.0,0.0,1
CD_CA,CA,0.0027500000000000003,0.0027499999999999994,9.059297892880886e-19,1
CD_CA,PC,0.0,0.0,0.0,1
CD_CA,CS,0.0,0.0,0.0,1
CD_CA,CH,0.0,0.0,0.0,1
CD_CA,BU,0.0,0.0,0.0,1
CD_CA,BT,0.0,0.0,0.0,1
CD_CA,PV,0.0,0.0,0.0,1
CD_CA,EL,0.0,0.0,0.0,1
CD_CA,CD,0.503244474,0.2717062209537636,0.0542697904443127,2
CD_CA,DP,0.0,0.0,0.0,2
CD_CA,CA,0.08822219633333334,0.2035958130813376,0.03430301763500687,2
CD_CA,PC,0.0,0.0,0.0,2
CD_CA,CS,0.0,0.0,0.0,2
CD_CA,CH,0.0,0.0,0.0,2
CD_CA,BU,0.0,0.0,0.0,2
CD_CA,BT,0.0,0.0,0.0,2
CD_CA,PV,0.0,0.0,0.0,2
CD_CA,EL,0.0,0.0,0.0,2
CD_CA,CD,0.2937398955,0.27170968970456283,0.05427112402840439,8
CD_CA,DP,0.0,0.0,0.0,8
CD_CA,CA,0.0397267585,0.20358604061261484,0.03432891257477246,8
CD_CA,PC,0.0,0.0,0.0,8
CD_CA,CS,0.0,0.0,0.0,8
CD_CA,CH,0.0,0.0,0.0,8
CD_CA,BU,0.0,0.0,0.0,8
CD_CA,BT,0.0,0.0,0.0,8
CD_CA,PV,0.0,0.0,0.0,8
CD_CA,EL,0.0,0.0,0.0,8
CD_CA,CD,0.412165699,0.27170968970456283,0.05427112402840439,15
CD_CA,DP,0.0,0.0,0.0,15
CD_CA,CA,0.059867633999999996,0.20358604061261484,0.03432891257477246,15
CD_CA,PC,0.0,0.0,0.0,15
CD_CA,CS,0.0,0.0,0.0,15
CD_CA,CH,0.0,0.0,0.0,15
CD_CA,BU,0.0,0.0,0.0,15
CD_CA,BT,0.0,0.0,0.0,15
CD_CA,PV,0.0,0.0,0.0,15
CD_CA,EL,0.0,0.0,0.0,15
CD_CA,CD,0.458616735,0.27170968970456283,0.05427112402840439,22
CD_CA,DP,0.0,0.0,0.0,22
CD_CA,CA,0.090433265,0.20358604061261484,0.03432891257477246,22
CD_CA,PC,0.0,0.0,0.0,22
CD_CA,CS,0.0,0.0,0.0,22
CD_CA,CH,0.0,0.0,0.0,22
CD_CA,BU,0.0,0.0,0.0,22
CD_CA,BT,0.0,0.0,0.0,22
CD_CA,PV,0.0,0.0,0.0,22
CD_CA,EL,0.0,0.0,0.0,22
CD_CA,CD,0.338316134,0.27170968970456283,0.05427112402840439,29
CD_CA,DP,0.0,0.0,0.0,29
CD_CA,CA,0.0663338635,0.20358604061261484,0.03432891257477246,29
CD_CA,PC,0.0,0.0,0.0,29
CD_CA,CS,0.0,0.0,0.0,29
CD_CA,CH,0.0,0.0,0.0,29
CD_CA,BU,0.0,0.0,0.0,29
CD_CA,BT,0.0,0.0,0.0,29
CD_CA,PV,0.0,0.0,0.0,29
CD_CA,EL,0.0,0.0,0.0,29
CD_CA,CD,0.353766454,0.27170968970456283,0.05427112402840439,36
CD_CA,DP,0.0,0.0,0.0,36
CD_CA,CA,0.04371688,0.20358604061261484,0.03432891257477246,36
CD_CA,PC,0.0,0.0,0.0,36
CD_CA,CS,0.0,0.0,0.0,36
CD_CA,CH,0.0,0.0,0.0,36
CD_CA,BU,0.0,0.0,0.0,36
CD_CA,BT,0.0,0.0,0.0,36
CD_CA,PV,0.0,0.0,0.0,36
CD_CA,EL,0.0,0.0,0.0,36
CD_CA_BT,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_BT,DP,0.0,0.0,0.0,1
CD_CA_BT,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_BT,PC,0.0,0.0,0.0,1
CD_CA_BT,CS,0.0,0.0,0.0,1
CD_CA_BT,CH,0.0,0.0,0.0,1
CD_CA_BT,BU,0.0,0.0,0.0,1
CD_CA_BT,BT,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_BT,PV,0.0,0.0,0.0,1
CD_CA_BT,EL,0.0,0.0,0.0,1
CD_CA_BT,CD,0.098946912,0.10404657428899923,0.03744932901621378,2
CD_CA_BT,DP,0.0,0.0,0.0,2
CD_CA_BT,CA,0.144471694,0.1796471078125875,0.07972463362067736,2
CD_CA_BT,PC,0.0,0.0,0.0,2
CD_CA_BT,CS,0.0,0.0,0.0,2
CD_CA_BT,CH,0.0,0.0,0.0,2
CD_CA_BT,BU,0.0,0.0,0.0,2
CD_CA_BT,BT,0.9576480813333333,0.9038094570462238,0.08066684781857292,2
CD_CA_BT,PV,0.0,0.0,0.0,2
CD_CA_BT,EL,0.0,0.0,0.0,2
CD_CA_BT,CD,0.0432431955,0.099901110753209,0.038939690517545984,8
CD_CA_BT,DP,0.0,0.0,0.0,8
CD_CA_BT,CA,0.09047087100000001,0.1763842628963411,0.08360706964782912,8
CD_CA_BT,PC,0.0,0.0,0.0,8
CD_CA_BT,CS,0.0,0.0,0.0,8
CD_CA_BT,CH,0.0,0.0,0.0,8
CD_CA_BT,BU,0.0,0.0,0.0,8
CD_CA_BT,BT,0.809152622,0.9109272636913132,0.07014525966444844,8
CD_CA_BT,PV,0.0,0.0,0.0,8
CD_CA_BT,EL,0.0,0.0,0.0,8
CD_CA_BT,CD,0.08365966250000001,0.09989889591624551,0.03894047598405217,15
CD_CA_BT,DP,0.0,0.0,0.0,15
CD_CA_BT,CA,0.246429516,0.17638200708056853,0.08361033805646384,15
CD_CA_BT,PC,0.0,0.0,0.0,15
CD_CA_BT,CS,0.0,0.0,0.0,15
CD_CA_BT,CH,0.0,0.0,0.0,15
CD_CA_BT,BU,0.0,0.0,0.0,15
CD_CA_BT,BT,0.9585941549999999,0.9109333607828812,0.07014174234755426,15
CD_CA_BT,PV,0.0,0.0,0.0,15
CD_CA_BT,EL,0.0,0.0,0.0,15
CD_CA_BT,CD,0.121081753,0.09989889520138469,0.03894047612110916,22
CD_CA_BT,DP,0.0,0.0,0.0,22
CD_CA_BT,CA,0.21525565100000002,0.17638200626557632,0.08361033929487179,22
CD_CA_BT,PC,0.0,0.0,0.0,22
CD_CA_BT,CS,0.0,0.0,0.0,22
CD_CA_BT,CH,0.0,0.0,0.0,22
CD_CA_BT,BU,0.0,0.0,0.0,22
CD_CA_BT,BT,1.0578625955,0.9109333631394575,0.07014174111159095,22
CD_CA_BT,PV,0.0,0.0,0.0,22
CD_CA_BT,EL,0.0,0.0,0.0,22
CD_CA_BT,CD,0.0642087395,0.09989889520111972,0.03894047612114662,29
CD_CA_BT,DP,0.0,0.0,0.0,29
CD_CA_BT,CA,0.3135990085,0.17638200626526365,0.08361033929535325,29
CD_CA_BT,PC,0.0,0.0,0.0,29
CD_CA_BT,CS,0.0,0.0,0.0,29
CD_CA_BT,CH,0.0,0.0,0.0,29
CD_CA_BT,BU,0.0,0.0,0.0,29
CD_CA_BT,BT,0.751792265,0.910933363140373,0.07014174111111869,29
CD_CA_BT,PV,0.0,0.0,0.0,29
CD_CA_BT,EL,0.0,0.0,0.0,29
CD_CA_BT,CD,0.056594133,0.09989889520111962,0.03894047612114664,36
CD_CA_BT,DP,0.0,0.0,0.0,36
CD_CA_BT,CA,0.427054236,0.17638200626526354,0.08361033929535343,36
CD_CA_BT,PC,0.0,0.0,0.0,36
CD_CA_BT,CS,0.0,0.0,0.0,36
CD_CA_BT,CH,0.0,0.0,0.0,36
CD_CA_BT,BU,0.0,0.0,0.0,36
CD_CA_BT,BT,0.69128496,0.9109333631403734,0.07014174111111851,36
CD_CA_BT,PV,0.0,0.0,0.0,36
CD_CA_BT,EL,0.0,0.0,0.0,36
CD_CA_BU,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_BU,DP,0.0,0.0,0.0,1
CD_CA_BU,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_BU,PC,0.0,0.0,0.0,1
CD_CA_BU,CS,0.0,0.0,0.0,1
CD_CA_BU,CH,0.0,0.0,0.0,1
CD_CA_BU,BU,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_BU,BT,0.0,0.0,0.0,1
CD_CA_BU,PV,0.0,0.0,0.0,1
CD_CA_BU,EL,0.0,0.0,0.0,1
CD_CA_BU,CD,0.482460442,0.2519339257013515,0.04409768676352645,2
CD_CA_BU,DP,0.0,0.0,0.0,2
CD_CA_BU,CA,0.23391977633333336,0.2972604583087408,0.04749437843372221,2
CD_CA_BU,PC,0.0,0.0,0.0,2
CD_CA_BU,CS,0.0,0.0,0.0,2
CD_CA_BU,CH,0.0,0.0,0.0,2
CD_CA_BU,BU,0.36315315466666664,0.20767198794754083,0.019278150129010622,2
CD_CA_BU,BT,0.0,0.0,0.0,2
CD_CA_BU,PV,0.0,0.0,0.0,2
CD_CA_BU,EL,0.0,0.0,0.0,2
CD_CA_BU,CD,0.19473785833333335,0.26128147353281955,0.030423724980467626,8
CD_CA_BU,DP,0.0,0.0,0.0,8
CD_CA_BU,CA,0.43688034766666667,0.30423971908624625,0.02852119772618166,8
CD_CA_BU,PC,0.0,0.0,0.0,8
CD_CA_BU,CS,0.0,0.0,0.0,8
CD_CA_BU,CH,0.0,0.0,0.0,8
CD_CA_BU,BU,0.07701514233333334,0.19195294145093963,0.06318520711387354,8
CD_CA_BU,BT,0.0,0.0,0.0,8
CD_CA_BU,PV,0.0,0.0,0.0,8
CD_CA_BU,EL,0.0,0.0,0.0,8
CD_CA_BU,CD,0.29979497,0.2612814737490912,0.03042372498445965,15
CD_CA_BU,DP,0.0,0.0,0.0,15
CD_CA_BU,CA,0.2977060185,0.3042397192641926,0.028521197349651133,15
CD_CA_BU,PC,0.0,0.0,0.0,15
CD_CA_BU,CS,0.0,0.0,0.0,15
CD_CA_BU,CH,0.0,0.0,0.0,15
CD_CA_BU,BU,0.127982345,0.19195294121846962,0.06318520788430645,15
CD_CA_BU,BT,0.0,0.0,0.0,15
CD_CA_BU,PV,0.0,0.0,0.0,15
CD_CA_BU,EL,0.0,0.0,0.0,15
CD_CA_CH,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_CH,DP,0.0,0.0,0.0,1
CD_CA_CH,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_CH,PC,0.0,0.0,0.0,1
CD_CA_CH,CS,0.0,0.0,0.0,1
CD_CA_CH,CH,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_CH,BU,0.0,0.0,0.0,1
CD_CA_CH,BT,0.0,0.0,0.0,1
CD_CA_CH,PV,0.0,0.0,0.0,1
CD_CA_CH,EL,0.0,0.0,0.0,1
CD_CA_CH,CD,0.210783265,0.2308574076593046,0.06037202283306508,2
CD_CA_CH,DP,0.0,0.0,0.0,2
CD_CA_CH,CA,0.424318691,0.1934894002757047,0.02402767927291442,2
CD_CA_CH,PC,0.0,0.0,0.0,2
CD_CA_CH,CS,0.0,0.0,0.0,2
CD_CA_CH,CH,0.11673135866666666,0.04246321540731465,0.031078413840897875,2
CD_CA_CH,BU,0.0,0.0,0.0,2
CD_CA_CH,BT,0.0,0.0,0.0,2
CD_CA_CH,PV,0.0,0.0,0.0,2
CD_CA_CH,EL,0.0,0.0,0.0,2
CD_CA_CH,CD,0.25477629166666665,0.2617095515929821,0.04720728343112137,8
CD_CA_CH,DP,0.0,0.0,0.0,8
CD_CA_CH,CA,0.033358289000000006,0.19349297814119848,0.03253861090801695,8
CD_CA_CH,PC,0.0,0.0,0.0,8
CD_CA_CH,CS,0.0,0.0,0.0,8
CD_CA_CH,CH,0.002232084,0.01644042017682587,0.022211683773604128,8
CD_CA_CH,BU,0.0,0.0,0.0,8
CD_CA_CH,BT,0.0,0.0,0.0,8
CD_CA_CH,PV,0.0,0.0,0.0,8
CD_CA_CH,EL,0.0,0.0,0.0,8
CD_CA_CH,CD,0.354074422,0.26273951448374505,0.047546338803871664,15
CD_CA_CH,DP,0.0,0.0,0.0,15
CD_CA_CH,CA,0.09987510150000001,0.19366315892534314,0.03283525126276503,15
CD_CA_CH,PC,0.0,0.0,0.0,15
CD_CA_CH,CS,0.0,0.0,0.0,15
CD_CA_CH,CH,0.0197838105,0.0150170565686591,0.0229867243644463,15
CD_CA_CH,BU,0.0,0.0,0.0,15
CD_CA_CH,BT,0.0,0.0,0.0,15
CD_CA_CH,PV,0.0,0.0,0.0,15
CD_CA_CH,EL,0.0,0.0,0.0,15
CD_CA_CH,CD,0.449752859,0.2628697245120761,0.04761863816362662,22
CD_CA_CH,DP,0.0,0.0,0.0,22
CD_CA_CH,CA,0.054115449499999996,0.19368305140518952,0.03286611929008966,22
CD_CA_CH,PC,0.0,0.0,0.0,22
CD_CA_CH,CS,0.0,0.0,0.0,22
CD_CA_CH,CH,0.001831692,0.014851544238266283,0.023087849380706106,22
CD_CA_CH,BU,0.0,0.0,0.0,22
CD_CA_CH,BT,0.0,0.0,0.0,22
CD_CA_CH,PV,0.0,0.0,0.0,22
CD_CA_CH,EL,0.0,0.0,0.0,22
CD_CA_CH,CD,0.3334249735,0.26289689165843033,0.04763517798665652,29
CD_CA_CH,DP,0.0,0.0,0.0,29
CD_CA_CH,CA,0.082885993,0.193688120664242,0.032872916914548404,29
CD_CA_CH,PC,0.0,0.0,0.0,29
CD_CA_CH,CS,0.0,0.0,0.0,29
CD_CA_CH,CH,0.0164390155,0.014818943267796132,0.023106695205401033,29
CD_CA_CH,BU,0.0,0.0,0.0,29
CD_CA_CH,BT,0.0,0.0,0.0,29
CD_CA_CH,PV,0.0,0.0,0.0,29
CD_CA_CH,EL,0.0,0.0,0.0,29
CD_CA_CH,CD,0.339369066,0.2629038889796578,0.047639048306517884,36
CD_CA_CH,DP,0.0,0.0,0.0,36
CD_CA_CH,CA,0.035993089500000006,0.1936897737699859,0.03287501425425429,36
CD_CA_CH,PC,0.0,0.0,0.0,36
CD_CA_CH,CS,0.0,0.0,0.0,36
CD_CA_CH,CH,0.000771182,0.014810733195831196,0.023111204564107337,36
CD_CA_CH,BU,0.0,0.0,0.0,36
CD_CA_CH,BT,0.0,0.0,0.0,36
CD_CA_CH,PV,0.0,0.0,0.0,36
CD_CA_CH,EL,0.0,0.0,0.0,36
CD_CA_CS,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_CS,DP,0.0,0.0,0.0,1
CD_CA_CS,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_CS,PC,0.0,0.0,0.0,1
CD_CA_CS,CS,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_CS,CH,0.0,0.0,0.0,1
CD_CA_CS,BU,0.0,0.0,0.0,1
CD_CA_CS,BT,0.0,0.0,0.0,1
