Treatments,species,true,pred
CDanc-BT-BU-CA,BT,0.8752898330000001,0.7702271
CDanc-BT-BU-CA,BT,0.870774072,0.6085156
CDanc-BT-BV,BT,0.9901584073333334,0.970598
CDanc-BU-BT,BT,0.8637418669999999,0.90167224
CDanc-CA-BT,BT,0.9576480813333332,0.7807792
CDanc-CH-BT,BT,0.995231217,1.0531837
CDanc-CH-BT-BU-BV,BT,0.8095653213333334,0.74717546
CDanc-CH-BT-BU-BV,BT,0.8242790203333333,0.800595
CDanc-CH-DP-BT-BU,BT,0.8367495453333333,0.8638635
CDanc-CH-DP-BT-BU,BT,0.7793354386666667,0.865245
CDanc-CS-BT,BT,1.0745103583333333,1.0380242
CDanc-CS-BT-BU-BV,BT,0.827561486,0.7783615
CDanc-CS-BT-BU-BV,BT,0.8109950403333334,0.8115554
CDanc-CS-BT-BU-CA,BT,0.939492982,0.8008704
CDanc-CS-BT-BU-CA,BT,0.878763656,0.62513405
CDanc-CS-BT-BV-CA,BT,0.9613623673333334,0.99129915
CDanc-CS-BT-BV-CA,BT,0.9430033593333332,0.9708592
CDanc-CS-CH-DP-BT-BU-BV-CA,BT,0.8216007296666666,0.84168184
CDanc-CS-CH-DP-BT-BU-BV-CA,BT,0.7461660936666666,0.8428655
CDanc-CS-DP-BT,BT,1.0853958046666663,1.0778788
CDanc-CS-DP-BT,BT,1.0609543316666663,1.0678431
CDanc-CS-DP-BT-BV-CA,BT,1.0509199436666667,1.0195023
CDanc-CS-DP-BT-BV-CA,BT,0.989631995,0.99018294
CDanc-DP-BT,BT,1.0540576676666666,1.0558735
CDanc-DP-BT-BU-BV-CA,BT,0.8242452533333333,1.0365517
CDanc-DP-BT-BU-BV-CA,BT,0.7609332206666667,10.0
CDanc-DP-BT-CA,BT,1.0425896666666663,1.0723628
CDanc-DP-BT-CA,BT,0.936693735,1.0292243
CH-DP-BT-BU,BT,0.8445462246666667,0.8443749
CH-DP-BT-BU,BT,0.8366360526666666,0.85046583
