Treatments,species,true,pred
CDevo-DP-BT-BU-BV-CA,BU,0.2502985376666666,0.24343586
CDevo-DP-BU-CA,BU,0.936136162,0.88423914
CDevo-DP-BU-CA,BU,0.839195363,0.7833971
CH-BU-BV-CA,BU,0.834891941,0.8340825
CH-BU-BV-CA,BU,0.6719140655,0.7410401
CH-DP-BT-BU,BU,0.2892418613333333,0.29448324
CH-DP-BT-BU,BU,0.2807203953333333,0.27033558
CH-DP-BT-BU-BV-CA,BU,0.3100528113333333,0.27932474
CH-DP-BT-BU-BV-CA,BU,0.2636546773333333,0.26401302
CH-DP-BU-CA,BU,1.0456962513333334,0.8794445
CH-DP-BU-CA,BU,0.9726620086666669,0.8779092
CS-BT-BU-BV,BU,0.3265745536666666,0.36738777
CS-BT-BU-BV,BU,0.329618565,0.3215973
CS-BT-BU-CA,BU,0.3701356923333334,0.3351619
CS-BT-BU-CA,BU,0.3351949366666666,0.2833126
CS-CH-BT-BU,BU,0.3155163786666666,0.38510817
CS-CH-BT-BU,BU,0.284181434,0.34287834
CS-CH-BT-BU-BV-CA,BU,0.2746505213333333,0.31638542
CS-CH-BT-BU-BV-CA,BU,0.2568185746666666,0.2706303
CS-CH-BT-BU-CA,BU,0.2851578733333333,0.3354279
CS-CH-BT-BU-CA,BU,0.2875700763333333,0.29598838
CS-CH-BU-BV,BU,0.8829448723333333,0.69677186
CS-CH-BU-BV,BU,0.7563416306666667,0.5709278
CS-CH-DP-BT-BU,BU,0.272708051,0.26154864
CS-CH-DP-BT-BU,BU,0.2675888173333333,0.24035037
CS-CH-DP-BT-BU-BV-CA,BU,0.318997774,0.2634421
CS-CH-DP-BT-BU-BV-CA,BU,0.2779267853333333,0.2479548
CS-CH-DP-BT-BU-CA,BU,0.2725550536666667,0.2879033
CS-CH-DP-BT-BU-CA,BU,0.2445285783333333,0.26429778
CS-CH-DP-BU,BU,1.004980619,0.9765045
CS-CH-DP-BU,BU,0.9155818216666668,0.84524196
CS-CH-DP-BU-BV,BU,0.8173882570000001,0.7368036
CS-CH-DP-BU-BV,BU,0.5298494723333333,0.6033365
CS-CH-DP-BU-BV-CA,BU,0.7252041943333335,0.74398255
CS-CH-DP-BU-BV-CA,BU,0.551509147,0.5873135
CS-DP-BT-BU,BU,0.2588613946666666,0.2944723
CS-DP-BT-BU,BU,0.2571899266666667,0.2773576
CS-DP-BT-BU-BV,BU,0.232428733,0.31399643
CS-DP-BT-BU-BV,BU,0.258298494,0.32241252
CS-DP-BT-BU-BV-CA,BU,0.432480354,0.27432522
CS-DP-BT-BU-BV-CA,BU,0.4153231593333333,0.26309794
CS-DP-BU-BV-CA,BU,0.4469769503333333,0.70982355
CS-DP-BU-BV-CA,BU,0.4133898096666666,0.46178696
CS-DP-BU-CA,BU,1.037568111,0.9000205
CS-DP-BU-CA,BU,0.707466653,0.9027498
DP-BT-BU-BV,BU,0.2456032613333333,0.3174594
DP-BT-BU-BV,BU,0.2565109539999999,0.27939165
DP-BT-BU-BV-CA,BU,0.2352768043333333,0.29111043
